,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
0,45,106.94810347321041,100143.0,0.019080446896828415,1.0,0.8844034569949525,0.22093790745984895,,-0.33618556279334777,LearningParams_Fit_alpha-exp_Fix_beta_
1,33,106.94810347321051,100143.0,0.05055743240749589,1.0,0.36122453251588216,0.22093790334358646,,-0.33618571723096824,LearningParams_Fit_alpha-exp_Fix_beta_
2,10,106.94810347321057,100143.0,0.516070791384186,1.0,0.14822585848755465,0.2209378570710092,,-0.3361855537935431,LearningParams_Fit_alpha-exp_Fix_beta_
3,34,106.94810347321061,100143.0,0.5694412321105212,1.0,0.10729280486178494,0.22093787198923767,,-0.3361855831959263,LearningParams_Fit_alpha-exp_Fix_beta_
4,24,106.94810347321078,100143.0,0.7595953703348697,1.0,0.3139008723919096,0.22093801793659448,,-0.3361859938128483,LearningParams_Fit_alpha-exp_Fix_beta_
5,14,106.9481034732108,100143.0,0.4472019280440445,1.0,0.2302462537999073,0.22093796544109345,,-0.3361856808025629,LearningParams_Fit_alpha-exp_Fix_beta_
6,21,106.94810347321081,100143.0,0.5266701457500406,1.0,0.4950761805760513,0.22093785778951933,,-0.3361855971688251,LearningParams_Fit_alpha-exp_Fix_beta_
7,18,106.94810347321086,100143.0,0.2233484586897949,1.0,0.02093506172669557,0.2209378376285481,,-0.3361855197797171,LearningParams_Fit_alpha-exp_Fix_beta_
8,22,106.94810347321092,100143.0,0.2524612569556296,1.0,0.2067802956422018,0.22093800427980145,,-0.3361859995000984,LearningParams_Fit_alpha-exp_Fix_beta_
9,32,106.94810347321092,100143.0,0.8682214474324185,1.0,0.23286022068511725,0.2209379964516851,,-0.3361857747328999,LearningParams_Fit_alpha-exp_Fix_beta_
10,16,106.94810347321092,100143.0,0.03772214175760746,1.0,0.0229883474974234,0.22093787886291688,,-0.3361853737396561,LearningParams_Fit_alpha-exp_Fix_beta_
11,8,106.94810347321095,100143.0,0.030813209142026562,1.0,0.6459481994205092,0.2209378165674091,,-0.3361854429599205,LearningParams_Fit_alpha-exp_Fix_beta_
12,38,106.94810347321098,100143.0,0.5492179071727186,1.0,0.7748886695221406,0.2209378015318668,,-0.33618536144350103,LearningParams_Fit_alpha-exp_Fix_beta_
13,6,106.948103473211,100143.0,0.3826095599560865,1.0,0.5788216643437804,0.22093780417639206,,-0.33618538860230995,LearningParams_Fit_alpha-exp_Fix_beta_
14,4,106.94810347321103,100143.0,0.5291984296629699,1.0,0.4376444968919341,0.22093787430757703,,-0.3361853475122528,LearningParams_Fit_alpha-exp_Fix_beta_
15,20,106.94810347321108,100143.0,0.3356090238495073,1.0,0.8701872181522731,0.2209380120415337,,-0.3361858450154964,LearningParams_Fit_alpha-exp_Fix_beta_
16,30,106.94810347321108,100143.0,0.10965143490633887,1.0,0.5625829395375627,0.22093799517497745,,-0.3361860362504815,LearningParams_Fit_alpha-exp_Fix_beta_
17,44,106.94810347321115,100143.0,0.16755603288267962,1.0,0.9650832326874524,0.2209379901638967,,-0.3361857133076025,LearningParams_Fit_alpha-exp_Fix_beta_
18,17,106.94810347321122,100143.0,0.25346289108994546,1.0,0.7671651941934986,0.2209378282712597,,-0.3361855204068765,LearningParams_Fit_alpha-exp_Fix_beta_
19,11,106.94810347321122,100143.0,0.3030736731937347,1.0,0.16428336445989367,0.2209377809561101,,-0.33618521352797426,LearningParams_Fit_alpha-exp_Fix_beta_
20,5,106.94810347321122,100143.0,0.2856204879608758,1.0,0.1284073993392021,0.2209380213156452,,-0.3361860963117897,LearningParams_Fit_alpha-exp_Fix_beta_
21,35,106.94810347321122,100143.0,0.4661635227523594,1.0,0.5179081354772281,0.22093777386141167,,-0.3361851861442439,LearningParams_Fit_alpha-exp_Fix_beta_
22,39,106.94810347321122,100143.0,0.9238652602635572,1.0,0.2190779830202432,0.22093794589973545,,-0.3361859225393765,LearningParams_Fit_alpha-exp_Fix_beta_
23,36,106.94810347321129,100143.0,0.5040406165703342,1.0,0.8136194546129214,0.2209380187086873,,-0.33618580999548153,LearningParams_Fit_alpha-exp_Fix_beta_
24,26,106.94810347321136,100143.0,0.49996529198783296,1.0,0.18000354652097272,0.22093786048081612,,-0.3361852789057227,LearningParams_Fit_alpha-exp_Fix_beta_
25,41,106.94810347321146,100143.0,0.7483793441795342,1.0,0.2662001093592845,0.2209379985934776,,-0.3361861108609616,LearningParams_Fit_alpha-exp_Fix_beta_
26,37,106.94810347321152,100143.0,0.17540534709822764,1.0,0.2006042002589956,0.2209379853151256,,-0.3361856578024557,LearningParams_Fit_alpha-exp_Fix_beta_
27,31,106.94810347321152,100143.0,0.2629495465477384,1.0,0.6964595146122654,0.22093782367728426,,-0.3361851546236553,LearningParams_Fit_alpha-exp_Fix_beta_
28,13,106.9481034732118,100143.0,0.15198128513688958,1.0,0.9296325357775844,0.22093809946492846,,-0.336186165846885,LearningParams_Fit_alpha-exp_Fix_beta_
29,9,106.94810347321187,100143.0,0.5077075661918278,1.0,0.5606449126579878,0.220937802044506,,-0.3361855007717063,LearningParams_Fit_alpha-exp_Fix_beta_
30,48,106.948103473212,100143.0,0.3292292667563379,1.0,0.13119526587033736,0.22093787811024773,,-0.3361852715321583,LearningParams_Fit_alpha-exp_Fix_beta_
31,46,106.94810347321202,100143.0,0.14856289249888155,1.0,0.4864237713358343,0.2209377402119358,,-0.33618522842062404,LearningParams_Fit_alpha-exp_Fix_beta_
