,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,x0_lossave,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
41,31,,29359277.0,406925.0,0.9893030070049448,3.552239421821168,0.5558740404702488,0.06415062998618623,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
42,35,,86954851.0,406925.0,0.8610172940865352,1.7749613534543045,0.8692500455376468,0.3916260973169042,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
43,39,,9994524.0,406925.0,0.6419691568159869,1.0791389253512145,0.25932035227492906,0.2961768138985228,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
44,40,,3836237.0,406925.0,0.1276692292824766,1.5878735371063517,0.8003326969189445,0.1359708423238766,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
45,41,,64711774.0,406925.0,0.6139808801291539,3.443255679803228,0.9443322168485756,0.3746165983369858,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
46,43,,21565631.0,406925.0,0.30687848531194706,0.8744753338990576,0.029986988903373576,0.9916738877985763,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
47,45,,74992656.0,406925.0,0.7911980689278186,0.4646583513669078,0.5050863079363401,0.5684587159004622,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
48,47,,33984263.0,406925.0,0.3923700441652219,1.9695037158023248,0.3934046527294552,0.32795861270178234,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
49,49,,14495652.0,406925.0,0.4426488503081554,0.587951972200312,0.6317942439884949,0.20320525489361907,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,47,110.67250761789735,16212902.0,200199.0,0.11232854818479383,0.9184249150461359,0.15491636949059878,0.3529594485283632,1.0,0.2648053197919369,0.3556654293519349,0.05,0.15667314250602668,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,30,110.67250768130363,28276748.0,200199.0,0.7703174163540379,0.6106440509594114,0.20686687029953307,0.24465071782568204,1.0,0.2648160493391412,0.35567165825440944,0.05,0.15668413680377793,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,1,110.67250777150193,18749725.0,200199.0,0.3447991335960988,1.0832491835056026,0.4216046565001987,0.5914735967367345,1.0,0.2647772322024907,0.35569694304474925,0.05,0.15667700321942946,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,46,110.67250780895573,30950300.0,200199.0,0.4008150815291519,0.26897590463360743,0.4077619872100153,0.6623386959870413,1.0,0.2648171993985381,0.3556902222462067,0.05,0.15664777009207806,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
4,12,110.67250821076843,1985941.0,200199.0,0.14853537175373085,0.341941052995165,0.6516810392271473,0.8353154192380123,1.0,0.2648324069391517,0.35557996418815424,0.05,0.15670174629633066,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
5,23,110.67257647280536,79051445.0,200199.0,0.8044379460342771,0.5692550054140494,0.5296137169575668,0.6564235835834763,1.0,0.2654113885089675,0.35499854378308504,0.05,0.15653144211139874,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
6,2,110.8002917100355,26252578.0,200199.0,0.07012848483923231,1.4054482562482271,0.7649665546733423,0.6534865954311122,1.0,0.23835939092025585,0.3487914086178465,0.05,0.17984549111544282,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
7,49,111.00964290338095,62279706.0,200199.0,0.5278457886995684,1.6994666764907578,0.2811259245181873,0.37505379195343225,1.0,0.26684828075904954,0.31041797386537323,0.05,0.18684649865631306,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
8,41,124.07334533023041,62786368.0,200199.0,0.4384283673093359,2.3741424008866154,0.505036234744873,0.03638982367079399,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
9,40,124.07334533023041,31822209.0,200199.0,0.4644187461004826,3.1515386880542184,0.5740495385215442,0.6649211001220375,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
10,39,124.07334533023041,83524963.0,200199.0,0.19308992255471852,1.1743305188963271,0.976112660159498,0.9392050782927959,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
11,27,124.07334533023041,85835427.0,200199.0,0.7564679628114744,0.7648835193141701,0.6748733762378525,0.7045606498529087,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
12,38,124.07334533023041,85457956.0,200199.0,0.5427647971739287,2.9834605440259536,0.9501884131392808,0.694170122679104,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
13,37,124.07334533023041,52164162.0,200199.0,0.6839342948962993,0.2626439508918912,0.9509037831865632,0.3363503458176148,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
14,36,124.07334533023041,93547201.0,200199.0,0.8780413544557104,2.4536817337140078,0.2297596653453257,0.5480678635178878,1.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
15,35,124.07334533023041,41325734.0,200199.0,0.25009293531258897,0.5631510753269949,0.053889836217147616,0.6906707980030485,1.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
16,34,124.07334533023041,37779156.0,200199.0,0.04355253767481513,1.7746176947636254,0.7814664382079433,0.5588099598655738,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
17,31,124.07334533023041,15628440.0,200199.0,0.5900991524749167,2.1709978134905854,0.6836271954296117,0.28826665754884656,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
18,44,124.07334533023041,2340591.0,200199.0,0.4880419732684474,3.942136276609704,0.6398604472949116,0.05996897040054092,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
19,29,124.07334533023041,56742288.0,200199.0,0.30943086914586443,1.097424980338188,0.9725950667030951,0.762421152663874,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
20,28,124.07334533023041,19332162.0,200199.0,0.6590825043260169,1.0789026150409673,0.9469151482472842,0.2829805646134712,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
21,45,124.07334533023041,76225799.0,200199.0,0.122126164605439,1.7671121299482633,0.16267969326761406,0.8884016713358774,1.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
22,42,124.07334533023041,37671067.0,200199.0,0.5171941966450626,2.6275427655800443,0.2658594692050011,0.3006492551488661,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
23,26,124.07334533023041,8519310.0,200199.0,0.5299897498078591,1.5607349544426607,0.1187879896369427,0.5229682498450571,1.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
24,0,124.07334533023041,36573651.0,200199.0,0.5080214643946808,1.1867067224512524,0.6056330404615838,0.38030433286212895,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
25,48,124.07334533023041,64662479.0,200199.0,0.9590010045002072,2.819155283081923,0.2386863772923181,0.4010944541321719,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
26,4,124.07334533023041,99797296.0,200199.0,0.8443483167522022,0.15425944098471206,0.6393202805234526,0.25897138449086443,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
