,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,x0_lossave,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
17,0,,7077380.0,200166.0,0.5397798983871964,0.474137873812842,0.5852396034615588,0.22105874301055228,0.19584889740234204,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
18,1,,84706691.0,200166.0,0.6828023635059752,0.3368565349561137,1.524284099646705,0.8284103551130617,0.3581093702579341,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
19,5,,88988555.0,200166.0,0.26781960605352056,0.044664388691183485,1.7950504431100027,0.5743887288971905,0.33210013424732004,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
20,6,,89923596.0,200166.0,0.5081060612557339,0.03997226874060713,1.3447354348151737,0.7381389692923549,0.4686104534326261,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
21,7,,19968045.0,200166.0,0.8670796961894607,0.45988845817161605,0.5196894151272348,0.6723684582342095,0.6630530806467061,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
22,8,,76812462.0,200166.0,0.2723022059059855,0.14053196025354378,2.5481987320288892,0.4577008301157776,0.11652182712348505,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
23,10,,56285384.0,200166.0,0.5160236632672794,0.15895435093646784,4.671660877558323,0.5567698220043719,0.8756508095119507,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
24,15,,13804519.0,200166.0,0.6616725769696286,0.09934665853272882,3.873982151491953,0.5701276308125179,0.7908036533557852,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
25,16,,88017753.0,200166.0,0.5133467694426418,0.17506328213387382,1.7376633356436444,0.8746291821909202,0.3272660084311825,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
26,17,,341897.0,200166.0,0.2962260789733033,0.6201874732511786,1.4005865983340688,0.2566320030211709,0.1363155176491196,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
27,18,,6037462.0,200166.0,0.4055838248676351,0.4270831264445458,0.4900556162407093,0.011210532852394034,0.18771483562827104,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
28,19,,29706002.0,200166.0,0.2350440922752555,0.6983315959489363,0.3675902984811413,0.7686344732868188,0.5731188335465957,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
29,21,,83598272.0,200166.0,0.6641001185319725,0.08874339820327905,4.518113592731057,0.7584721010982198,0.42630391467728346,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
30,22,,29492248.0,200166.0,0.6375853586026355,0.6603361415839365,1.137667024707966,0.4395599313163756,0.43632328215175176,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
31,24,,17336364.0,200166.0,0.2405336462328126,0.6497217672265043,3.094618221920885,0.479142756698587,0.2356785791052259,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
32,27,,37826741.0,200166.0,0.18284107095138225,0.29514000831669,2.301095409517646,0.6151646881258362,0.9006582535357257,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
33,28,,77716214.0,200166.0,0.3219774132671587,0.12703516489700128,2.1005947300418817,0.5414681656351886,0.71071016612292,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
34,29,,36705265.0,200166.0,0.1757336866151985,0.2436626843897422,1.020330257345584,0.7081643367344618,0.9229543395199664,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
35,30,,25877046.0,200166.0,0.3649020512171641,0.3653991259771592,3.827736172841569,0.3927364818221695,0.9130211302909086,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
36,31,,96565897.0,200166.0,0.4087096677511925,0.9697672868381204,2.953764165217057,0.4655876437517432,0.015814006826696415,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
37,34,,1899612.0,200166.0,0.6501046264789152,0.6104388669342223,0.8555671469222866,0.6918027402265686,0.8134694274026018,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
38,35,,71713571.0,200166.0,0.10579623840096808,0.1971888512498506,2.205335644567785,0.8980410402027176,0.5461564905710593,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
39,36,,89306143.0,200166.0,0.9415523971609888,0.5312580628710278,2.809356055668499,0.3403473336291419,0.3432825968618167,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
40,37,,59270413.0,200166.0,0.9437368250066552,0.4044717933624409,0.6526230134226003,0.5961175251607763,0.9993103888709749,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
41,38,,86448091.0,200166.0,0.16828033533243825,0.4724567241964046,3.5852869263851304,0.6232237816954896,0.3734662658199912,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
42,40,,48391590.0,200166.0,0.0883060670668208,0.5290612704931524,1.5001235046252306,0.8166068749347289,0.2570415219189412,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
43,41,,61165248.0,200166.0,0.7002261120140174,0.21706817692043545,4.857519022819856,0.7987726567714597,0.005562295590865214,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
44,42,,80597924.0,200166.0,0.10799310790681768,0.006014591599243248,0.5086627899536224,0.4239711042236434,0.4935084719150158,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
45,44,,48303225.0,200166.0,0.6680254307416357,0.5779759030310614,2.511507490142135,0.13723193786656668,0.8853662031225557,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
46,46,,63449535.0,200166.0,0.9958060561960892,0.02580304947892561,1.506188009151356,0.662246457475422,0.610907564315001,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
47,47,,30812921.0,200166.0,0.4011131342209607,0.5665084608845208,4.8137348319846245,0.4541149838908659,0.8631875835433441,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
48,48,,76080398.0,200166.0,0.6715466484133803,0.5936066164719338,1.975417717075477,0.4694177173099308,0.3853460626463061,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
49,49,,22470509.0,200166.0,0.6773141005029801,0.7200525964473725,1.9543488174621364,0.6055161009618055,0.5583188278070962,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,28,91.83942696133444,8133994.0,100207.0,0.8980162887255801,0.5760690930373924,2.751487168121012,0.08530809919514468,0.21828527694739405,1.0,0.05,0.4468615341656999,0.5284139706011531,0.5962259932436859,0.05099936960822085,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,10,91.88739881622072,12995668.0,100207.0,0.8303198288119036,0.6840977894489255,0.8251581624016965,0.12837317358146774,0.20062825787866692,1.0,0.05,0.44124166094062733,0.5357241963627428,0.5846303986435749,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,46,91.90591859546585,26886030.0,100207.0,0.23212194216364804,0.038345553931758834,1.8925011355388943,0.3412734757613437,0.6438333901385466,1.0,0.05,0.4423432599052764,0.5294347037667603,0.5857373604128283,0.053024727450087066,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,39,91.90782964092851,18559309.0,100207.0,0.20278737187760126,0.6914904488286066,2.0865798886660825,0.477285252512438,0.3362850985318033,1.0,0.05,0.3943005462883965,0.5610638905404074,0.5756084777812083,0.06429876878437313,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
4,4,92.05951148660598,74530505.0,100207.0,0.5747710427229941,0.5478568226709913,0.2347153250376542,0.6355392054462231,0.5888119355783481,1.0,0.05,0.4728864590107222,0.5110801488654134,0.5934930573538728,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
