,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
46,41.0,,7299263.0,306587.0,0.9819961046945485,2.7728064074134795,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
47,43.0,,94789330.0,306587.0,0.8798905032252151,2.8634361343147523,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
48,45.0,,23478142.0,306587.0,0.9408696841252324,2.9741385695287748,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
49,49.0,,86195246.0,306587.0,0.3710107517176045,4.459680081550507,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
0,36.0,124.00090601991329,34035506.0,200085.0,0.4294653102062976,0.7301887354576297,1.0,2.0,5.819838848526707e-05,,LearningParams_Fit_alpha-beta_Fix_exp_
1,27.0,124.07334533023041,438322.0,200085.0,0.1981753900175797,3.2966767185434613,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
2,28.0,124.07334533023041,70950570.0,200085.0,0.4924976243842272,0.3074810872818201,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
3,30.0,124.07334533023041,63515367.0,200085.0,0.8489775499015408,0.2392239488481249,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
4,31.0,124.07334533023041,24603699.0,200085.0,0.06714481285015045,0.42288076522098494,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
5,32.0,124.07334533023041,59179489.0,200085.0,0.7022617078292405,1.844445660264617,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
6,33.0,124.07334533023041,4818981.0,200085.0,0.4238775317174978,1.4139306185051057,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
7,34.0,124.07334533023041,77760330.0,200085.0,0.9821486153894441,1.1371171799764987,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
8,35.0,124.07334533023041,5843899.0,200085.0,0.04358803496227537,0.6776878523004121,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
9,0.0,124.07334533023041,28744072.0,200085.0,0.017500272574973996,0.0434191154995863,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
10,37.0,124.07334533023041,79389912.0,200085.0,0.4890814576116804,1.0228184203015127,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
11,38.0,124.07334533023041,61108124.0,200085.0,0.4049092687879832,1.0753639512813151,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
12,39.0,124.07334533023041,55233401.0,200085.0,0.264303870916084,3.3433942676500426,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
13,40.0,124.07334533023041,76394952.0,200085.0,0.3969515794172676,1.2235315712196737,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
14,41.0,124.07334533023041,29982652.0,200085.0,0.21472274954284945,1.5445312415118186,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
15,42.0,124.07334533023041,92746491.0,200085.0,0.8835984971652737,1.002179133555202,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
16,44.0,124.07334533023041,40243760.0,200085.0,0.30138869011729896,0.9493972952921824,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
17,45.0,124.07334533023041,32852000.0,200085.0,0.12606161347162625,0.4831457589864274,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
18,24.0,124.07334533023041,91689784.0,200085.0,0.3290004826017774,0.8430657438969401,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
19,48.0,124.07334533023041,5758114.0,200085.0,0.2903811221274587,3.857024509107807,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
20,23.0,124.07334533023041,87449227.0,200085.0,0.9466420519482664,0.2395043072551053,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
21,21.0,124.07334533023041,65930927.0,200085.0,0.14710276394021632,2.0489220489677407,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
22,1.0,124.07334533023041,1729190.0,200085.0,0.9141226927173556,1.5694223325777286,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
23,2.0,124.07334533023041,19699603.0,200085.0,0.1203960076250852,0.8571596912648498,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
24,3.0,124.07334533023041,89757239.0,200085.0,0.2635293947180809,2.673846498605186,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
25,4.0,124.07334533023041,32546976.0,200085.0,0.5248547758690884,0.8468395779961861,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
26,5.0,124.07334533023041,77078827.0,200085.0,0.6893805768340245,0.7555878610556812,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
27,6.0,124.07334533023041,21602.0,200085.0,0.3633687955471536,0.5085873142580849,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
28,7.0,124.07334533023041,90524097.0,200085.0,0.05949996712269781,2.324116410701495,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
29,9.0,124.07334533023041,70114056.0,200085.0,0.04257484591548924,4.591093459145611,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
30,22.0,124.07334533023041,56162713.0,200085.0,0.9417625622799768,1.0705983470555722,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
31,10.0,124.07334533023041,3141746.0,200085.0,0.26669642148902684,1.4518162386982802,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
32,13.0,124.07334533023041,68063890.0,200085.0,0.5352161381598376,2.4762518861056875,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
33,14.0,124.07334533023041,3143048.0,200085.0,0.8936332395535881,1.4343972466903507,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
34,15.0,124.07334533023041,6537957.0,200085.0,0.11971320830828665,1.5928074101878256,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
35,16.0,124.07334533023041,37047347.0,200085.0,0.2598270882006453,1.023553328086754,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
36,18.0,124.07334533023041,78928484.0,200085.0,0.3589878301874346,2.230812798469177,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
37,19.0,124.07334533023041,56901007.0,200085.0,0.6921194090632666,0.078004995065944,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
38,20.0,124.07334533023041,39884327.0,200085.0,0.4177703107526097,1.8577194818705765,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
39,11.0,124.07334533023041,78826475.0,200085.0,0.34762281310440424,1.3525028942225548,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
40,49.0,124.07334533023041,28482625.0,200085.0,0.61617758320042,0.35258205352737204,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
41,8.0,2334.014610679175,80547704.0,200085.0,0.07771155068245489,0.9181697609770048,1.0,0.07771155068245489,0.9181697609770048,,LearningParams_Fit_alpha-beta_Fix_exp_
42,26.0,2523.538677419341,27650854.0,200085.0,0.5384368466562185,0.7141435379324677,1.0,0.5384368466562185,0.7141435379324677,,LearningParams_Fit_alpha-beta_Fix_exp_
43,12.0,,65616849.0,200085.0,0.5208314169110182,2.4579896788834708,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
44,17.0,,26995568.0,200085.0,0.5828318986248295,3.6143663243022326,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
45,25.0,,15600615.0,200085.0,0.6875699009697417,4.821801754953755,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
46,29.0,,82675928.0,200085.0,0.5048317165904216,4.103122539346947,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
47,43.0,,41999912.0,200085.0,0.4821195046905799,3.3352743693924167,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
48,46.0,,68921089.0,200085.0,0.8385178935407569,5.972786367466357,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
49,47.0,,99771437.0,200085.0,0.726214601558799,2.051725932220024,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
0,7.0,54.998581448450935,68937723.0,200025.0,0.5273486867770677,1.9440250580635063,1.0,0.05,0.1535546929574941,,LearningParams_Fit_alpha-beta_Fix_exp_
1,28.0,54.99858144845107,68734869.0,200025.0,0.5452195769787611,1.2987694532587075,1.0,0.05,0.15355468586732487,,LearningParams_Fit_alpha-beta_Fix_exp_
2,44.0,54.99858144845143,81261448.0,200025.0,0.6059595441855702,0.43345778865595375,1.0,0.05,0.153554677147846,,LearningParams_Fit_alpha-beta_Fix_exp_
3,33.0,54.99858144845165,17847106.0,200025.0,0.5659952004591061,1.4043229299657376,1.0,0.05,0.15355467444154294,,LearningParams_Fit_alpha-beta_Fix_exp_
4,18.0,54.998581448453855,40624216.0,200025.0,0.3395896250925744,1.4455013436900332,1.0,0.05,0.15355476871546206,,LearningParams_Fit_alpha-beta_Fix_exp_
5,48.0,54.99858144845444,53067570.0,200025.0,0.6010594330259085,0.6433208461916838,1.0,0.05,0.15355477412802615,,LearningParams_Fit_alpha-beta_Fix_exp_
6,19.0,54.99858144845475,28789705.0,200025.0,0.03513771541854425,3.545656475615925,1.0,0.05,0.15355463893795104,,LearningParams_Fit_alpha-beta_Fix_exp_
7,15.0,54.99858144846668,24605833.0,200025.0,0.08465204483480288,5.961776907709647,1.0,0.05,0.15355457325833796,,LearningParams_Fit_alpha-beta_Fix_exp_
8,8.0,54.99858144847187,54002083.0,200025.0,0.6381986717213324,0.7239190256551161,1.0,0.05,0.15355486383039765,,LearningParams_Fit_alpha-beta_Fix_exp_
9,10.0,54.99858144848158,3980130.0,200025.0,0.5676658705469794,2.4701281351005524,1.0,0.05,0.15355452097537126,,LearningParams_Fit_alpha-beta_Fix_exp_
10,29.0,54.99858144848231,56583835.0,200025.0,0.9432719463218646,0.7026887223633324,1.0,0.05,0.15355489811412065,,LearningParams_Fit_alpha-beta_Fix_exp_
11,49.0,54.998581448509064,60846830.0,200025.0,0.3238360819627957,3.747492937102475,1.0,0.05,0.15355496608198554,,LearningParams_Fit_alpha-beta_Fix_exp_
12,26.0,54.998581448511594,94907837.0,200025.0,0.0629191306687637,0.13764131608750987,1.0,0.05,0.15355444492117784,,LearningParams_Fit_alpha-beta_Fix_exp_
13,2.0,54.998581448533706,57857623.0,200025.0,0.5423808694216921,0.5608696173529912,1.0,0.05,0.15355501635984398,,LearningParams_Fit_alpha-beta_Fix_exp_
14,12.0,54.998581448579046,81926953.0,200025.0,0.3933295526277198,2.2496344318496706,1.0,0.05,0.15355509088440325,,LearningParams_Fit_alpha-beta_Fix_exp_
15,42.0,54.99858144864143,14252326.0,200025.0,0.21590158636368406,0.6896792567991424,1.0,0.05,0.15355424213133834,,LearningParams_Fit_alpha-beta_Fix_exp_
16,0.0,54.99858144871381,49464215.0,200025.0,0.027391571058878617,1.0197559765602358,1.0,0.05,0.1535541609298985,,LearningParams_Fit_alpha-beta_Fix_exp_
17,17.0,54.99858144872503,74436404.0,200025.0,0.2326646318002606,1.3910867611191244,1.0,0.05,0.15355414926903366,,LearningParams_Fit_alpha-beta_Fix_exp_
18,41.0,54.9985814487601,17414975.0,200025.0,0.15755968903196113,0.9039492426013735,1.0,0.05,0.1535541146216764,,LearningParams_Fit_alpha-beta_Fix_exp_
19,3.0,54.99858144884915,3258257.0,200025.0,0.5612930368190284,0.737340153789511,1.0,0.05,0.15355403467486334,,LearningParams_Fit_alpha-beta_Fix_exp_
20,35.0,54.998581448870404,86270312.0,200025.0,0.24949505762025045,1.56539760432701,1.0,0.05,0.15355401704315505,,LearningParams_Fit_alpha-beta_Fix_exp_
21,36.0,54.99858144888582,78638817.0,200025.0,0.357770043166903,0.7668595212844663,1.0,0.05,0.1535540043990211,,LearningParams_Fit_alpha-beta_Fix_exp_
22,32.0,54.998581449219984,88896197.0,200025.0,0.9015981655347168,1.3592543448170742,1.0,0.05,0.15355564468645494,,LearningParams_Fit_alpha-beta_Fix_exp_
23,14.0,54.998581449232205,17859894.0,200025.0,0.041958418246715326,1.6655272553186056,1.0,0.05,0.15355376493425127,,LearningParams_Fit_alpha-beta_Fix_exp_
24,45.0,54.9985814492661,1961096.0,200025.0,0.1740162629297841,0.8301698001559107,1.0,0.05,0.15355567226419456,,LearningParams_Fit_alpha-beta_Fix_exp_
25,37.0,54.99858144935778,21196978.0,200025.0,0.8726933888506913,1.0527972117341815,1.0,0.05,0.15355572497454165,,LearningParams_Fit_alpha-beta_Fix_exp_
26,16.0,54.99858144981317,44639582.0,200025.0,0.18060772741725234,1.9175175878874693,1.0,0.05,0.15355346261872518,,LearningParams_Fit_alpha-beta_Fix_exp_
27,22.0,54.99858145129829,32732946.0,200025.0,0.9611148084591288,0.570189786857099,1.0,0.05,0.15355650954493347,,LearningParams_Fit_alpha-beta_Fix_exp_
28,21.0,54.99858145250165,74653079.0,200025.0,0.912270411495552,0.5008342663440833,1.0,0.05,0.15355685663525825,,LearningParams_Fit_alpha-beta_Fix_exp_
29,11.0,54.998581453289134,76888624.0,200025.0,0.467980131414665,1.6655345868157267,1.0,0.05,0.15355705613429005,,LearningParams_Fit_alpha-beta_Fix_exp_
30,9.0,54.998581455403006,15882450.0,200025.0,0.4476106355216249,0.5570276445819597,1.0,0.05,0.1535518944194112,,LearningParams_Fit_alpha-beta_Fix_exp_
31,6.0,54.99858150196165,22855675.0,200025.0,0.06143657065871466,4.809820700455925,1.0,0.05,0.15356251575166502,,LearningParams_Fit_alpha-beta_Fix_exp_
32,24.0,54.99858158675094,89384015.0,200025.0,0.43340044295365976,1.314770113051062,1.0,0.05,0.15356725996009127,,LearningParams_Fit_alpha-beta_Fix_exp_
33,43.0,54.99858175643694,42949622.0,200025.0,0.6190674881192945,0.4921799097706521,1.0,0.05,0.15357343928648054,,LearningParams_Fit_alpha-beta_Fix_exp_
34,31.0,54.99858177386985,60782556.0,200025.0,0.061256970124631924,2.2837168713348204,1.0,0.05,0.15353545691896786,,LearningParams_Fit_alpha-beta_Fix_exp_
35,5.0,54.99859838678803,86514884.0,200025.0,0.3629081969644008,1.3236146876059245,1.0,0.05,0.15369366309674942,,LearningParams_Fit_alpha-beta_Fix_exp_
36,1.0,,7890183.0,200025.0,0.5817301005672854,3.9251815244464248,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
37,4.0,,28470513.0,200025.0,0.8888534044142565,0.6109854494957737,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
38,13.0,,1199640.0,200025.0,0.7426846350170454,3.2395216146378383,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
39,20.0,,80536123.0,200025.0,0.547206110531848,4.420428563678233,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
40,23.0,,1862177.0,200025.0,0.8132954733645377,0.5831228897047903,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
41,25.0,,55299001.0,200025.0,0.5338257099085036,3.0459341662972186,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
42,27.0,,1770194.0,200025.0,0.7873973760489897,0.5778302134290335,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
43,30.0,,94020587.0,200025.0,0.624154213688396,3.6729955093020563,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
44,34.0,,59167402.0,200025.0,0.8777648399372325,3.7311216374318814,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
45,38.0,,27909819.0,200025.0,0.7649656564735038,2.79558664421938,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
46,39.0,,39669106.0,200025.0,0.6099547328020106,2.3807030697853158,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
47,40.0,,24961650.0,200025.0,0.7812882164387294,2.2434008665325744,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
48,46.0,,2315285.0,200025.0,0.809035555329322,2.9322354021119983,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
49,47.0,,76698827.0,200025.0,0.5986960131368404,4.405730591065672,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
0,28.0,107.80358637615952,96193465.0,200088.0,0.9486348502237733,0.20201120586364169,1.0,0.05,0.034005196821654066,,LearningParams_Fit_alpha-beta_Fix_exp_
1,43.0,107.80358637615956,13848197.0,200088.0,0.09809395808139024,1.6782781530819741,1.0,0.05,0.03400519420779869,,LearningParams_Fit_alpha-beta_Fix_exp_
2,35.0,107.80358637615956,17180803.0,200088.0,0.9166892001190564,0.498107102730225,1.0,0.05,0.034005197190731015,,LearningParams_Fit_alpha-beta_Fix_exp_
3,5.0,107.80358637615959,26992351.0,200088.0,0.6449360236174415,0.9298431646263028,1.0,0.05,0.034005196720024784,,LearningParams_Fit_alpha-beta_Fix_exp_
4,26.0,107.80358637615964,765652.0,200088.0,0.4835040768028706,2.6735100657136304,1.0,0.05,0.034005197809952814,,LearningParams_Fit_alpha-beta_Fix_exp_
5,21.0,107.80358637615969,99983590.0,200088.0,0.2647937382924202,0.6077465196114132,1.0,0.05,0.034005190592655235,,LearningParams_Fit_alpha-beta_Fix_exp_
6,44.0,107.80358637615969,26547875.0,200088.0,0.002476453353886161,1.4641332594149097,1.0,0.05,0.03400519066706181,,LearningParams_Fit_alpha-beta_Fix_exp_
7,14.0,107.80358637615969,29520659.0,200088.0,0.4068230375248728,2.2575015202302406,1.0,0.05,0.03400519036875371,,LearningParams_Fit_alpha-beta_Fix_exp_
8,23.0,107.80358637615973,94493296.0,200088.0,0.7738334936802774,0.5427178840585002,1.0,0.05,0.034005190578590666,,LearningParams_Fit_alpha-beta_Fix_exp_
9,48.0,107.8035863761598,15669221.0,200088.0,0.12124671094931487,3.4474363655286817,1.0,0.05,0.03400518993303902,,LearningParams_Fit_alpha-beta_Fix_exp_
10,0.0,107.8035863761599,11433870.0,200088.0,0.4972188941530678,2.7910682787704983,1.0,0.05,0.03400520040722065,,LearningParams_Fit_alpha-beta_Fix_exp_
11,1.0,107.80358637616037,75224829.0,200088.0,0.659272385299605,0.2741845982584237,1.0,0.05,0.0340052032013463,,LearningParams_Fit_alpha-beta_Fix_exp_
12,39.0,107.80358637616061,29852844.0,200088.0,0.8594223932337387,1.1055522175659398,1.0,0.05,0.034005203814498335,,LearningParams_Fit_alpha-beta_Fix_exp_
13,40.0,107.80358637616136,20986622.0,200088.0,0.1164578282070918,3.682522137113744,1.0,0.05,0.0340052075656356,,LearningParams_Fit_alpha-beta_Fix_exp_
14,30.0,107.80358637616169,86615164.0,200088.0,0.3535442031541512,0.7921736045007476,1.0,0.05,0.034005208897914765,,LearningParams_Fit_alpha-beta_Fix_exp_
15,11.0,107.8035863761632,28166937.0,200088.0,0.021939520431872656,1.5746000056417555,1.0,0.05,0.03400521335291029,,LearningParams_Fit_alpha-beta_Fix_exp_
16,15.0,107.8035863761644,67186710.0,200088.0,0.03016807541000725,0.5977674522157848,1.0,0.05,0.03400521583207978,,LearningParams_Fit_alpha-beta_Fix_exp_
17,31.0,107.8035863761658,27831337.0,200088.0,0.4715890642037104,2.905397365471058,1.0,0.05,0.03400521920367028,,LearningParams_Fit_alpha-beta_Fix_exp_
18,4.0,107.80358637617095,94098776.0,200088.0,4.024864608613241e-05,1.8575344663949045,1.0,0.05,0.034005227873378216,,LearningParams_Fit_alpha-beta_Fix_exp_
19,46.0,107.803586376178,21030717.0,200088.0,0.33049874469587626,2.8890447280971716,1.0,0.05,0.03400523704791684,,LearningParams_Fit_alpha-beta_Fix_exp_
20,45.0,107.80358637622126,41326377.0,200088.0,0.8340478241342942,1.228151003373026,1.0,0.05,0.03400527255039254,,LearningParams_Fit_alpha-beta_Fix_exp_
21,36.0,107.8035863762374,57490484.0,200088.0,0.06329419633942103,2.0119181424861714,1.0,0.05,0.03400528226212757,,LearningParams_Fit_alpha-beta_Fix_exp_
22,17.0,107.80358637627278,31745866.0,200088.0,0.35516775871838,1.1827827315903272,1.0,0.05,0.03400508796699155,,LearningParams_Fit_alpha-beta_Fix_exp_
23,6.0,107.80358637630093,63074306.0,200088.0,0.6108137141646154,1.7250104156254336,1.0,0.05,0.03400507542853705,,LearningParams_Fit_alpha-beta_Fix_exp_
24,42.0,107.80358637634878,83338471.0,200088.0,0.2999830099255264,1.200207089807634,1.0,0.05,0.034005056827875746,,LearningParams_Fit_alpha-beta_Fix_exp_
25,20.0,107.80358637670479,17719179.0,200088.0,0.2551520163582049,1.5873650038732912,1.0,0.05,0.03400496105914392,,LearningParams_Fit_alpha-beta_Fix_exp_
26,16.0,107.80358637712013,1266102.0,200088.0,0.7387807378801046,1.2538696383201209,1.0,0.05,0.03400550357864335,,LearningParams_Fit_alpha-beta_Fix_exp_
27,41.0,107.80358637770814,12051744.0,200088.0,0.7744815919551211,0.8005666146399429,1.0,0.05,0.03400558701670535,,LearningParams_Fit_alpha-beta_Fix_exp_
28,37.0,107.8035863792648,34609935.0,200088.0,0.2975037763109248,3.4047249848230314,1.0,0.05,0.034005750473102885,,LearningParams_Fit_alpha-beta_Fix_exp_
29,3.0,107.803586380316,17967623.0,200088.0,0.8024661867060879,1.6058106556320173,1.0,0.05,0.034004550579288736,,LearningParams_Fit_alpha-beta_Fix_exp_
30,49.0,107.803586381054,26069040.0,200088.0,0.4298354270891099,0.22427577913115365,1.0,0.05,0.034005892583838536,,LearningParams_Fit_alpha-beta_Fix_exp_
31,18.0,107.80358638568424,62898379.0,200088.0,0.6385706421690254,0.794126943699945,1.0,0.05,0.03400616844514071,,LearningParams_Fit_alpha-beta_Fix_exp_
32,25.0,107.80358639081172,32305018.0,200088.0,0.02289083755757531,2.5215197567743504,1.0,0.05,0.03400640255563176,,LearningParams_Fit_alpha-beta_Fix_exp_
33,19.0,107.80358639133408,82753737.0,200088.0,0.5693526694935584,1.2821538248415678,1.0,0.05,0.034006423906524155,,LearningParams_Fit_alpha-beta_Fix_exp_
34,47.0,107.8035863930874,43203368.0,200088.0,0.7874533746317971,1.4655667250478293,1.0,0.05,0.03400649300934918,,LearningParams_Fit_alpha-beta_Fix_exp_
35,2.0,107.8035863975544,74712426.0,200088.0,0.7733468384176084,1.4664983493531865,1.0,0.05,0.03400665436201505,,LearningParams_Fit_alpha-beta_Fix_exp_
36,13.0,3135.8669493200464,61955818.0,200088.0,0.5252147264492983,1.5975482128703091,1.0,0.5252147264492983,1.5975482128703091,,LearningParams_Fit_alpha-beta_Fix_exp_
37,7.0,,80630689.0,200088.0,0.9077212123149032,4.0870638723000665,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
38,8.0,,57974025.0,200088.0,0.4307410175622449,5.084594940621,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
39,9.0,,54725302.0,200088.0,0.5275737479089061,3.163187632530101,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
40,10.0,,57277984.0,200088.0,0.9457417305704544,3.1991800058832798,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
41,12.0,,70817591.0,200088.0,0.9741814067663876,1.617222928076945,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
42,22.0,,87001278.0,200088.0,0.5671685648647989,3.1364489128266952,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
43,24.0,,27245665.0,200088.0,0.670752726811626,3.0747689988768308,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
44,27.0,,47703766.0,200088.0,0.3199445392274837,6.3979544771323065,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
45,29.0,,36700304.0,200088.0,0.9272197058659732,5.0842495145570865,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
46,32.0,,60081044.0,200088.0,0.7854313300528887,3.524677696631068,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
47,33.0,,28098821.0,200088.0,0.7819379396371847,2.948118496539873,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
48,34.0,,72338845.0,200088.0,0.6775590378307903,3.3258956249366336,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
49,38.0,,19937938.0,200088.0,0.4201070852447488,4.576897716874852,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
0,26.0,34.73074990860694,39927256.0,409850.0,0.16602442189286992,4.005660899097029,1.0,0.05,0.1777378073494867,,LearningParams_Fit_alpha-beta_Fix_exp_
1,20.0,34.730749908606946,63335148.0,409850.0,0.28574555023795056,1.3897126736775642,1.0,0.05,0.17773781090966265,,LearningParams_Fit_alpha-beta_Fix_exp_
2,10.0,34.73074990860699,26968723.0,409850.0,0.5440309553371369,1.1216008486495586,1.0,0.05,0.17773781837771205,,LearningParams_Fit_alpha-beta_Fix_exp_
3,33.0,34.730749908607066,37550633.0,409850.0,0.349614663773662,0.5557924302741251,1.0,0.05,0.1777377888973419,,LearningParams_Fit_alpha-beta_Fix_exp_
4,49.0,34.730749908607066,16418905.0,409850.0,0.4834092288021646,1.206152837262972,1.0,0.05,0.17773779099526218,,LearningParams_Fit_alpha-beta_Fix_exp_
5,24.0,34.730749908607265,82094234.0,409850.0,0.4840252361409319,2.5261112417212823,1.0,0.05,0.1777377840629952,,LearningParams_Fit_alpha-beta_Fix_exp_
6,9.0,34.73074990860732,34465801.0,409850.0,0.323153940752779,3.9942082922186786,1.0,0.05,0.17773778070992494,,LearningParams_Fit_alpha-beta_Fix_exp_
7,8.0,34.73074990860821,67222967.0,409850.0,0.6617637931774442,1.1173683185009302,1.0,0.05,0.17773776408202172,,LearningParams_Fit_alpha-beta_Fix_exp_
8,18.0,34.73074990860884,94164723.0,409850.0,0.34842082221827875,2.400970729150628,1.0,0.05,0.17773785771576167,,LearningParams_Fit_alpha-beta_Fix_exp_
9,32.0,34.730749908611486,87478915.0,409850.0,0.5737064688695217,2.3223854001684128,1.0,0.05,0.17773788598137288,,LearningParams_Fit_alpha-beta_Fix_exp_
10,36.0,34.73074990861804,31068415.0,409850.0,0.2156932779389032,4.735502508769903,1.0,0.05,0.17773768193433834,,LearningParams_Fit_alpha-beta_Fix_exp_
11,31.0,34.73074990862151,19343305.0,409850.0,0.8408276152282695,0.5709593646199511,1.0,0.05,0.1777379503239761,,LearningParams_Fit_alpha-beta_Fix_exp_
12,6.0,34.730749908628304,63251170.0,409850.0,0.12838874033972394,0.8610996936491913,1.0,0.05,0.17773763263371906,,LearningParams_Fit_alpha-beta_Fix_exp_
13,47.0,34.730749908669694,9801179.0,409850.0,0.34107321632465143,1.0708009999591903,1.0,0.05,0.17773750889151488,,LearningParams_Fit_alpha-beta_Fix_exp_
14,27.0,34.730749908755826,44930264.0,409850.0,0.8438761630216537,0.6430408819046571,1.0,0.05,0.17773734777412453,,LearningParams_Fit_alpha-beta_Fix_exp_
15,1.0,34.73074990884295,15766588.0,409850.0,0.6747784337990316,0.8547705624181551,1.0,0.05,0.17773838514588516,,LearningParams_Fit_alpha-beta_Fix_exp_
16,35.0,34.73074990884463,15154034.0,409850.0,0.41450932565153537,1.4768563702691426,1.0,0.05,0.17773722675161813,,LearningParams_Fit_alpha-beta_Fix_exp_
