,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
28,33,91.20466832572059,200088.0,0.7695899517969458,1.0,0.5,0.5539836567062346,0.04878385918081689,,,0.5121791854713929,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
29,47,91.20466832573582,200088.0,0.747906798079112,1.0,0.5,0.2507740691838453,0.04878337653248488,,,0.5121794753081266,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
30,16,91.20466832588016,200088.0,0.5386746279846336,1.0,0.5,0.977606270985384,0.048783347344018894,,,0.5121792271030756,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
31,24,91.20466832588876,200088.0,0.5928994919934656,1.0,0.5,0.5960858093795637,0.048783321948640934,,,0.5121794457161322,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
32,26,91.20466832593176,200088.0,0.6597458964110868,1.0,0.5,0.18543390676013385,0.04878331529627149,,,0.5121793554691474,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
33,10,91.20466832631016,200088.0,0.842547374007058,1.0,0.5,0.24615956254776286,0.04878349259136906,,,0.5121783909485993,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
34,49,105.67192939800964,200088.0,0.8993265415231053,1.0,0.5,0.14029881020610213,0.04195787543043525,,,0.3450566962781747,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
35,4,390.38399953783437,200088.0,0.3000520624020685,1.0,0.5,0.9938874344283332,0.1912792480692052,,,0.9035569620903912,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
36,18,390.38592522408163,200088.0,0.6445575325343343,1.0,0.5,0.8459951261425019,0.19077153343619732,,,0.904124195888618,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
37,13,390.3861827867317,200088.0,0.362106364557342,1.0,0.5,0.9732295105815584,0.19292553167692786,,,0.9018869282398576,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
38,34,390.389971450039,200088.0,0.2437020658380503,1.0,0.5,0.8837871972161779,0.1937871369776233,,,0.9010186779130116,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
39,6,390.39506112929115,200088.0,0.681216848238705,1.0,0.5,0.8058439650983822,0.18858242790880864,,,0.9063290020669528,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
40,35,390.3967766684351,200088.0,0.1507455401328034,1.0,0.5,0.9881542874662452,0.19478473191689785,,,0.9000263667563881,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
41,14,390.4061755975631,200088.0,0.7385167918775796,1.0,0.5,0.6414650702502007,0.1956064759021096,,,0.8993150274354329,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
42,11,390.41032113473847,200088.0,0.6541570812269589,1.0,0.5,0.7309495968393079,0.1950678420084576,,,0.9002924049530823,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
43,19,390.420156896364,200088.0,0.9145364335066432,1.0,0.5,0.8646110721272267,0.1867823516104014,,,0.9084496935798844,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
44,27,390.4355015874414,200088.0,0.5236705930213574,1.0,0.5,0.7770184282950752,0.19805157285939526,,,0.8968043963675019,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
45,17,390.43888112891153,200088.0,0.7934595841247655,1.0,0.5,0.9627542614533562,0.1928170339614284,,,0.9042178506936274,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
46,12,390.4547722077708,200088.0,0.62780646204501,1.0,0.5,0.6810327826990837,0.1850194842570748,,,0.9105719730791949,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
47,30,398.6174504741895,200088.0,0.10300544422804292,1.0,0.5,0.9564090270836868,0.11792545911462525,,,1.0034505303797503,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
48,9,438.26754617812463,200088.0,0.6274854857966125,1.0,0.5,0.7289951295674583,0.3349357341821505,,,0.7995659593023268,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
49,2,457.3970798884021,200088.0,0.2718494814875767,1.0,0.5,0.7184682559911415,0.268970486138952,,,0.7520132999893778,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
0,3,13.45871164601876,100215.0,0.5540242881724131,1.0,0.5,0.21976179330165854,0.03469472022457478,,,1.2200300337126897,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
1,28,13.45871164601877,100215.0,0.19765597945417224,1.0,0.5,0.5068946791740129,0.03469475027542161,,,1.2200297004686664,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
2,32,13.45871164601877,100215.0,0.2834922794314915,1.0,0.5,0.9432254367697916,0.034694747490841914,,,1.2200297217982123,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
3,36,13.458711646018774,100215.0,0.29253576476584164,1.0,0.5,0.5979959321674001,0.03469476221906558,,,1.2200297261712971,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
4,38,13.458711646018774,100215.0,0.627338307459073,1.0,0.5,0.4282360519986229,0.034694715891574995,,,1.2200301055652232,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
5,5,13.458711646018774,100215.0,0.25105035939256537,1.0,0.5,0.4601297486053408,0.03469475919605477,,,1.2200296718943875,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
6,39,13.458711646018774,100215.0,0.9350351583676936,1.0,0.5,0.7347826491842779,0.03469476230270654,,,1.2200297790200805,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
7,24,13.458711646018779,100215.0,0.062293612679863,1.0,0.5,0.8229853591020238,0.034694717218955215,,,1.2200301881825055,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
8,40,13.458711646018779,100215.0,0.6652050306928872,1.0,0.5,0.41971942426523934,0.034694759258177936,,,1.2200296587131794,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
9,1,13.458711646018784,100215.0,0.2905345981641365,1.0,0.5,0.684365482819203,0.034694757371983666,,,1.2200296568501696,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
10,30,13.458711646018797,100215.0,0.2708395061289107,1.0,0.5,0.9161788205485876,0.03469471765470565,,,1.2200300013904442,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
11,29,13.458711646018811,100215.0,0.7768099424193382,1.0,0.5,0.8989992471039777,0.034694727856443355,,,1.2200298535234742,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
12,14,13.458711646018813,100215.0,0.8165801116264132,1.0,0.5,0.8289735494574485,0.034694766492553215,,,1.2200296124192975,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
13,6,13.458711646018815,100215.0,0.196886261776314,1.0,0.5,0.8584196730960012,0.034694711317821106,,,1.2200300793544607,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
14,23,13.45871164601882,100215.0,0.9096488087452076,1.0,0.5,0.7770910091554035,0.034694765053597316,,,1.2200295904901923,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
15,7,13.458711646018822,100215.0,0.8393413688265423,1.0,0.5,0.12692804447075767,0.03469472645705892,,,1.2200302147607716,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
16,4,13.458711646018825,100215.0,0.3944333111372491,1.0,0.5,0.27785433633185685,0.034694712066716364,,,1.2200300483440665,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
17,2,13.458711646018827,100215.0,0.9593366199600306,1.0,0.5,0.16422858912069085,0.034694732845292064,,,1.2200297778059608,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
18,11,13.458711646018832,100215.0,0.5688836558436697,1.0,0.5,0.8697106631951255,0.034694712901471816,,,1.2200300248867006,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
19,31,13.458711646018836,100215.0,0.3952051249282436,1.0,0.5,0.7709245840348717,0.03469470552527788,,,1.2200302211452505,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
20,8,13.458711646018848,100215.0,0.09063499019855303,1.0,0.5,0.5781834759396354,0.03469470900393794,,,1.2200300671350983,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
21,47,13.45871164601885,100215.0,0.8210155189675286,1.0,0.5,0.6265138551976923,0.034694773477072234,,,1.2200297123150017,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
22,25,13.458711646018855,100215.0,0.9452499500363384,1.0,0.5,0.09476509534963452,0.03469477508303623,,,1.2200295780786568,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
23,22,13.458711646018855,100215.0,0.40183011812307456,1.0,0.5,0.9830658087606846,0.034694727323167716,,,1.2200302473097542,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
24,13,13.458711646018862,100215.0,0.7355989664316276,1.0,0.5,0.2889664544605395,0.03469471913652747,,,1.220030293564271,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
25,48,13.45871164601887,100215.0,0.9995951093693144,1.0,0.5,0.7308162988591616,0.034694704849449504,,,1.220030111850961,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
26,10,13.45871164601887,100215.0,0.7629011489244055,1.0,0.5,0.4920996729178108,0.034694747490098224,,,1.220029620053309,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
27,21,13.458711646018871,100215.0,0.20772972827070035,1.0,0.5,0.9622085647693034,0.034694702487377764,,,1.220030298539811,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
28,17,13.458711646018871,100215.0,0.8177478470286845,1.0,0.5,0.08462912414371515,0.034694734569160154,,,1.2200297214334046,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
29,35,13.458711646018871,100215.0,0.26155488545170835,1.0,0.5,0.6967877601102261,0.034694704136034,,,1.22003012177386,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
30,42,13.458711646018884,100215.0,0.10970917978064942,1.0,0.5,0.3984420207751919,0.03469476222103846,,,1.2200299347756602,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
31,0,13.458711646018925,100215.0,0.1911669698248697,1.0,0.5,0.8749255716220686,0.034694705351152905,,,1.2200303978707772,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
32,26,13.45871164601893,100215.0,0.7189531533770667,1.0,0.5,0.5630000649978206,0.03469471801621973,,,1.2200298575580204,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
33,16,13.45871164601893,100215.0,0.35456817320110623,1.0,0.5,0.7241722975223462,0.0346947574817535,,,1.2200300251428589,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
34,19,13.458711646018953,100215.0,0.9490256173786872,1.0,0.5,0.4021559675441964,0.034694786483010887,,,1.2200294957903868,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
35,18,13.458711646018966,100215.0,0.3059996215553493,1.0,0.5,0.9360030172790702,0.03469469359674643,,,1.2200302108000751,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
36,33,13.458711646019022,100215.0,0.16312094163154597,1.0,0.5,0.4576815632839153,0.03469478706048612,,,1.2200293615845128,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
37,27,13.458711646019028,100215.0,0.13519675863243796,1.0,0.5,0.15117671086178486,0.03469472568676312,,,1.2200297120460044,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
38,20,13.45871164601903,100215.0,0.5025820065301918,1.0,0.5,0.2885751820200878,0.034694742141025456,,,1.2200295592578203,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
39,9,13.458711646019065,100215.0,0.2528779243642097,1.0,0.5,0.15981384005581326,0.03469474060609839,,,1.2200295523295912,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
40,12,13.458711646019086,100215.0,0.3432034158975289,1.0,0.5,0.0983701062539577,0.034694688168997324,,,1.2200301748072542,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
41,49,13.458711646019097,100215.0,0.4676648253172558,1.0,0.5,0.5313458248580998,0.034694737704749214,,,1.2200303134553447,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
42,46,13.458711646019136,100215.0,0.942287776186806,1.0,0.5,0.3624702396943942,0.03469473064328145,,,1.220029605959511,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
43,37,13.458711646019239,100215.0,0.8745629980246148,1.0,0.5,0.8734396260930645,0.03469480577901185,,,1.2200294973884578,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
44,44,13.458711646019252,100215.0,0.5276549151050534,1.0,0.5,0.5949451929849542,0.034694735285179315,,,1.220030402385256,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
45,45,13.458711646019378,100215.0,0.9909848766428528,1.0,0.5,0.3577594144210807,0.034694736604485577,,,1.2200304422377597,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
46,43,13.458711646019411,100215.0,0.4924517046452582,1.0,0.5,0.4904642112535422,0.03469474812371051,,,1.2200293437072398,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
47,34,15.193996173689788,100215.0,0.5443962732380517,1.0,0.5,0.04612229169486848,-0.016853865822644455,,,-19.532190918995425,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
48,15,15.19399617368979,100215.0,0.4646280714972994,1.0,0.5,0.031335865784054014,-0.01685386620657988,,,-19.31705716747597,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
49,41,15.193996173689795,100215.0,0.5973961111042606,1.0,0.5,0.06718319796282912,-0.016853865496260632,,,-18.583635396968035,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
0,32,100.56260137585986,100250.0,0.1026333879601643,1.0,0.5,0.541227558350053,0.044062582020718236,,,-0.23434504897950306,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
1,6,100.56260137585987,100250.0,0.2201770003132958,1.0,0.5,0.13412370518850358,0.04406258007452248,,,-0.23434535599139025,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
2,24,100.56260137585987,100250.0,0.8153607168572351,1.0,0.5,0.38397385648598215,0.04406258241919486,,,-0.23434494682277845,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
3,31,100.56260137585991,100250.0,0.04474859962575162,1.0,0.5,0.4079751971691551,0.044062573353157664,,,-0.2343455758470769,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
4,17,100.56260137585991,100250.0,0.2741749124202162,1.0,0.5,0.32916961731153915,0.04406257676935825,,,-0.23434532103640365,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
5,15,100.56260137585991,100250.0,0.38050348710461135,1.0,0.5,0.4073106298927695,0.0440625814441585,,,-0.2343452548687412,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
6,14,100.56260137585991,100250.0,0.030418380523774883,1.0,0.5,0.8316243684208079,0.04406257624098573,,,-0.23434549893600934,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
7,0,100.56260137585993,100250.0,0.14346329378964895,1.0,0.5,0.10027008563057403,0.04406258318701433,,,-0.23434541117005855,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
8,26,100.56260137585993,100250.0,0.6784604978333155,1.0,0.5,0.6129187022716026,0.04406258038659328,,,-0.2343454438860529,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
9,30,100.56260137585994,100250.0,0.5505984945472647,1.0,0.5,0.30547097986275085,0.04406257577802981,,,-0.23434509740438075,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
10,29,100.56260137586,100250.0,0.07392759865408037,1.0,0.5,0.8891607587676478,0.044062585684781407,,,-0.2343451613772764,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
11,18,100.56260137586,100250.0,0.27075023228332296,1.0,0.5,0.01788601959826186,0.044062585836375665,,,-0.2343448485991461,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
12,47,100.56260137586,100250.0,0.050872170499690506,1.0,0.5,0.5334972032990727,0.04406258514747861,,,-0.2343449117944205,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
13,44,100.56260137586,100250.0,0.09835249374684828,1.0,0.5,0.8539843127602449,0.04406258326619692,,,-0.23434533554191445,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
14,36,100.56260137586004,100250.0,0.578410573845266,1.0,0.5,0.2803783148766905,0.04406257398622726,,,-0.2343455164960332,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
15,16,100.56260137586004,100250.0,0.2648492294125546,1.0,0.5,0.4524725901883458,0.04406257340782356,,,-0.23434570735954524,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
16,23,100.56260137586004,100250.0,0.12366476614750233,1.0,0.5,0.4567804783934709,0.044062576827181336,,,-0.2343450158027704,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
17,7,100.56260137586004,100250.0,0.9735329951113318,1.0,0.5,0.4519544464853226,0.044062570291392746,,,-0.2343456117372873,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
18,41,100.56260137586004,100250.0,0.16764195353005784,1.0,0.5,0.2828643548244427,0.04406258553557076,,,-0.2343454273452052,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
19,4,100.56260137586004,100250.0,0.933036745955268,1.0,0.5,0.4499563302127931,0.044062575716338266,,,-0.2343450673322796,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
20,43,100.56260137586004,100250.0,0.6213421431905256,1.0,0.5,0.4059535121085263,0.044062577021216284,,,-0.2343455904431397,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
21,27,100.56260137586008,100250.0,0.7928114711399108,1.0,0.5,0.11820492476488675,0.044062588564126426,,,-0.2343449000582459,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
22,5,100.56260137586008,100250.0,0.2509055023500817,1.0,0.5,0.3475800689894405,0.04406258873041813,,,-0.2343450054461915,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
23,42,100.56260137586008,100250.0,0.0173626907681107,1.0,0.5,0.4284130021247448,0.044062570533347785,,,-0.23434557524663985,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
24,2,100.56260137586014,100250.0,0.3424361889928076,1.0,0.5,0.18875311287818386,0.04406258847771145,,,-0.2343449356790759,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
25,25,100.56260137586014,100250.0,0.020080725692218304,1.0,0.5,0.5701363280394133,0.04406258225071838,,,-0.23434476692886716,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
26,49,100.56260137586014,100250.0,0.3839885971501476,1.0,0.5,0.21459808716165385,0.04406258694449535,,,-0.234344778207384,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
27,45,100.56260137586015,100250.0,0.7775029232760092,1.0,0.5,0.08837096099061481,0.044062577168961725,,,-0.23434498562384976,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
28,22,100.56260137586015,100250.0,0.6877099865948465,1.0,0.5,0.19195732403691024,0.04406257392839565,,,-0.23434506549553974,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
29,10,100.56260137586015,100250.0,0.2633691596511013,1.0,0.5,0.2397908774038021,0.04406256692074249,,,-0.2343457748611633,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
30,37,100.5626013758602,100250.0,0.3509122927779923,1.0,0.5,0.5972554156855607,0.04406257515801873,,,-0.2343450133698551,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
31,8,100.5626013758602,100250.0,0.4147490300119384,1.0,0.5,0.3338632847310432,0.04406257401472551,,,-0.23434506875460465,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
32,40,100.56260137586024,100250.0,0.24188253719285055,1.0,0.5,0.6557237966741011,0.04406256690048415,,,-0.23434547858628565,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
33,39,100.56260137586031,100250.0,0.5898329806209379,1.0,0.5,0.21671185108898106,0.04406256533696881,,,-0.2343456507356826,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
34,38,100.56260137586041,100250.0,0.008972271364549922,1.0,0.5,0.10557437871068877,0.044062588405320346,,,-0.2343452247734844,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
35,20,100.56260137586041,100250.0,0.18440255674328845,1.0,0.5,0.4680176786811996,0.04406256322755352,,,-0.23434560155773845,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
36,21,100.56260137586042,100250.0,0.3848745668140231,1.0,0.5,0.4198273267669892,0.044062593015924176,,,-0.2343449501918525,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
37,12,100.56260137586044,100250.0,0.3178569673002998,1.0,0.5,0.4889528932078517,0.04406256345639988,,,-0.2343458166744111,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
38,1,100.56260137586052,100250.0,0.601176734067525,1.0,0.5,0.056146126135168894,0.04406258962957961,,,-0.2343452617132352,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
39,13,100.56260137586122,100250.0,0.3905612485582101,1.0,0.5,0.009663427287444735,0.04406255642645617,,,-0.2343459143550616,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
40,9,100.56260137586187,100250.0,0.6457365638356741,1.0,0.5,0.2433994668028571,0.04406255689397375,,,-0.23434528224233664,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
41,28,104.65908617816538,100250.0,0.9897512953637884,1.0,0.5,0.7097561490564555,-0.00043271422003911904,,,1.2555853935602004,LearningParams_Fit_alpha-exp_pos_Fix_beta-exp_neg_
