,Unnamed: 0,neglogprob,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
0,33,38.35464142157037,411256.0,0.05,0.7354445615937778,3.6012226399161698,0.493341618388065,0.3855982368180471,,2.578451647085066e-05,3.189722605153314,0.4563366565711437,2.3912621292557215,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
1,8,38.93366653299053,411256.0,0.05,0.4180786472163833,0.4861560579955859,0.16293408491769,0.3012724576083872,,0.006583308966106029,4.117225999476603,0.4654482130122847,0.9867230917749366,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
2,31,50.50162343583904,411256.0,0.05,0.09696252310855168,3.5580226514111994,0.8226920883973184,0.14769004794782434,,0.5019788822511775,0.11158525463508333,-0.5688827046969962,0.5779035386679202,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
3,27,51.85561250298669,411256.0,0.05,0.8171852464158417,0.033755001785847887,0.2200614629549228,0.2092553117875855,,1.1897887024473524,0.06987855930453488,-0.30887562085794257,0.5030246067595763,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
4,21,52.1292965618228,411256.0,0.05,0.04010422635186839,3.95693595550636,0.3785975280335308,0.024125302658124737,,0.005046533124442521,-134.7599307143867,-1.0569191779180134,-0.4120686789028668,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
5,48,70.67141366746402,411256.0,0.05,0.8425603811449995,1.8801496444122223,0.31441467515524146,0.13024075213647324,,2.4649785969289875,0.03153000426428446,-1.1264053193832488,0.618705763036642,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
6,22,71.53725373534782,411256.0,0.05,0.7655484211773871,0.6307172142869355,0.10369768281319423,0.005012200087261998,,5.387817117975737,0.05761677357529761,-0.2013052816578532,0.003904900169643612,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
7,37,74.76822752347945,411256.0,0.05,0.6646909679218992,0.7633923842617124,0.5478173904816886,0.010118721559080113,,2.5201578592569565,0.33014448134623403,0.9982811281117192,-0.006355592456515369,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
8,18,75.34666440316772,411256.0,0.05,0.5454652820132132,2.7258108502788074,0.16741988203473046,0.21029539448595747,,1.0991709493188102,0.02965202518823962,0.07983756752571157,0.8634895610982859,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
9,11,76.77965865189967,411256.0,0.05,0.9386656871517876,1.362539245970397,0.1536298188857138,0.22890552317562185,,2.2636361394344373,0.029262517561090332,-0.05407635995595071,0.6483026542864389,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
10,15,76.86753701360566,411256.0,0.05,0.5307367208292675,0.2241763515984435,0.8252187850871262,0.02581932807884213,,2.635044320432418,0.2647303160131247,1.0222308795881625,-0.04150734120270942,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
11,0,,411256.0,0.05,0.17158485106309618,1.006992978112934,0.5123867205198315,0.2792986759518136,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
12,1,,411256.0,0.05,0.265195572760536,3.142592381244756,0.7277796178647578,0.16946555053901968,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
13,2,,411256.0,0.05,0.2912140893180466,4.190411238661202,0.780920047226997,0.8520241407406745,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
14,3,,411256.0,0.05,0.5994604986156995,0.5775003844656179,0.6495400894457399,0.526387787753075,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
15,4,,411256.0,0.05,0.6139166229755164,2.467985146645061,0.8833873637053303,0.7324592471486786,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
16,5,,411256.0,0.05,0.2592024047432769,2.430440070292026,0.034637181030934834,0.6219915128266104,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
17,6,,411256.0,0.05,0.6277057393554842,0.10767502064728984,0.5715741608790346,0.5531061124332938,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
18,7,,411256.0,0.05,0.4255353750379739,1.0113641563236175,0.13766312036713169,0.13227354149087733,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
19,9,,411256.0,0.05,0.8750343293437379,2.8110291054529664,0.4281609498758593,0.7638719200750669,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
20,10,,411256.0,0.05,0.04450090791076622,0.6619617485851875,0.9192201839591224,0.13068895594005592,,inf,inf,inf,inf,LearningParams_Fit_alpha_pos-beta-exp_neg-exp_pos_Fix_alpha_neg_
