,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
30,10,121.99390381855056,70160341.0,100129.0,0.2650620422344529,1.294138936127072,0.2463327634825351,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
31,11,121.99390381855056,7739704.0,100129.0,0.9934044918792554,2.7018962634990684,0.4875146950647284,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
32,12,121.99390381855056,18997945.0,100129.0,0.4130589284233892,1.5498334097662168,0.94308458627143,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
33,13,121.99390381855056,77248989.0,100129.0,0.5780740514924803,1.0767133067814718,0.41390496694436,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
34,14,121.99390381855056,49242065.0,100129.0,0.2687575577950925,0.8165795765956246,0.6423583450605658,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
35,15,121.99390381855056,73837085.0,100129.0,0.06550261823817234,3.9144742886114976,0.622799507817678,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
36,16,121.99390381855056,17865527.0,100129.0,0.8712138096997541,1.9722841463983356,0.3771588313147711,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
37,17,121.99390381855056,29799734.0,100129.0,0.9111944605063784,1.0722978190529098,0.7584978077004599,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
38,18,121.99390381855056,2835864.0,100129.0,0.5409580766539193,2.3272546318709497,0.4730545085762309,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
39,19,121.99390381855056,24320635.0,100129.0,0.6909678707747272,2.0284584147977083,0.8512440752853644,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
40,20,121.99390381855056,84174974.0,100129.0,0.6327717921444377,2.2306249839490127,0.5197384770403431,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
41,22,121.99390381855056,33174557.0,100129.0,0.6227344278127033,2.571540585778395,0.4747667466497715,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
42,49,121.99390381855056,28200624.0,100129.0,0.24186511158510485,0.30892771694746685,0.4739610914107165,0.05,0.0,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
43,29,1705.5833062599854,51653968.0,100129.0,0.23078918584008934,1.863433879689523,0.7267654410880858,0.23078918584008934,1.863433879689523,0.7267654410880858,LearningParams_Fit_alpha-beta-exp_Fix_
44,1,,48762900.0,100129.0,0.3389999329744807,1.6767840349446248,0.02559863674416452,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
45,7,,76428137.0,100129.0,0.1911706873803487,2.5357958702460204,0.3419396030880237,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
46,32,,66670026.0,100129.0,0.10298261972090496,0.3380628252826319,0.21986145525761025,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
47,34,,66478018.0,100129.0,0.12197788013212785,1.2882965741167494,0.15985575810792965,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
48,45,,67227556.0,100129.0,0.01664991549882191,2.4020516197945825,0.1566733001543659,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
49,48,,83361070.0,100129.0,0.6163308580395485,1.2657626915738132,0.033630369965731564,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
0,44,95.88090752186632,2828752.0,100244.0,0.5221042074390504,3.9504602880842254,0.9554434449727915,0.417165459638352,0.80245703915182,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
1,7,96.08555382843856,78305130.0,100244.0,0.3948133397727418,0.7834444474951056,0.35684321732277857,0.2137236776558777,1.378069243234259,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
2,23,96.08573816028276,26840686.0,100244.0,0.5727729235961335,2.2850595378024514,0.018166620302917387,0.2137778506288328,1.3733769858088796,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
3,11,96.08748924456923,79988126.0,100244.0,0.1633628808360596,1.8130473675500136,0.15727349960580034,0.19287088643906647,1.5260389895812707,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
4,32,96.08829834254485,64450090.0,100244.0,0.07738602867151519,1.2321531659038558,0.2499407421414599,0.23608423176609536,1.2558794377517568,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
5,39,96.09304442632623,85729060.0,100244.0,0.0020864776755333604,0.7606570905302783,0.3298728491116783,0.24881497715995254,1.195750755829374,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
6,5,96.10046183879187,76657861.0,100244.0,0.9371065548575512,1.7340899336997897,0.19596967608127314,0.1252924560942218,2.3419018272965686,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
7,17,96.10066433148329,63356348.0,100244.0,0.8342860658859691,1.3682923588851712,0.23290789461290015,0.12393481438949736,2.3643586694783227,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
8,12,96.10127522706422,26821678.0,100244.0,0.8156869496494539,0.8468756509700264,0.9262842449803004,0.12028317977213207,2.4362833507413644,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
9,20,96.10138716976215,59149023.0,100244.0,0.495040847712748,0.9550985875220586,0.9882516517668838,0.11960767318584307,2.450063740519505,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
10,26,96.10224384232825,10388340.0,100244.0,0.5777327837193216,1.2276818756972991,0.3303706000864867,0.1144063704207264,2.5622159592033342,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
11,37,96.10244434613413,81547470.0,100244.0,0.8621664903248386,0.9559453505479456,0.5806897126433705,0.11304922032095233,2.5904185787418696,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
