,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
24,24,120.60760947743069,8637668.0,411477.0,0.4322984018416704,3.216596864611963,0.2708437644422279,0.1457637275614304,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
25,1,120.60760947743069,88292607.0,411477.0,0.5718602076714326,0.8567497172781438,0.8316317336987707,0.5267299685011976,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
26,2,120.60760947743069,83049336.0,411477.0,0.053443133780963666,0.4137285260970429,0.059979900908079586,0.6527048983438345,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
27,3,120.60760947743069,88727066.0,411477.0,0.5273883851111287,1.0833840815400186,0.9100107228921708,0.14413061527669324,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
28,4,120.60760947743069,12418755.0,411477.0,0.26529261740234683,1.5417979439352616,0.9315897458902336,0.7522289725902357,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
29,6,120.60760947743069,74897394.0,411477.0,0.612422794610462,1.2382436202784737,0.24283217795345424,0.39475642334473104,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
30,7,120.60760947743069,4797442.0,411477.0,0.3954590285125065,0.8489655097666159,0.4998871969862755,0.058299263684232876,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
31,9,120.60760947743069,5089072.0,411477.0,0.5496608189549113,6.932641126643594,0.3716279933394878,0.2293882790327124,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
32,10,120.60760947743069,89009701.0,411477.0,0.05939686137620213,1.632399695410597,0.9918905081717652,0.8057218825177092,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
33,11,120.60760947743069,4300896.0,411477.0,0.3367357654889566,2.684854687244393,0.9892400485533512,0.06812231296408566,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
34,12,120.60760947743069,43469408.0,411477.0,0.37462730778787584,0.5840777737664643,0.09998538425404813,0.30137660657379983,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
35,13,120.60760947743069,29693134.0,411477.0,0.5967908110539721,1.5387547621551545,0.8081993817614908,0.3957426400528108,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
36,14,120.60760947743069,92773718.0,411477.0,0.22110420652221047,2.270067056796266,0.9684101420179291,0.5432355849680744,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
37,15,120.60760947743069,59190294.0,411477.0,0.2266703404206878,0.6151207279234742,0.9373839025866716,0.9558628280313451,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
38,16,120.60760947743069,14239740.0,411477.0,0.24736080503786825,0.7718093994380347,0.7774677885265384,0.2433203726281093,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
39,17,120.60760947743069,12861982.0,411477.0,0.4371579175051411,1.7152756830822882,0.6934928117715656,0.9241729199880188,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
40,18,120.60760947743069,2045508.0,411477.0,0.6128924840665086,2.456116597775674,0.9133341129135604,0.895871593683672,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
41,20,120.60760947743069,37783347.0,411477.0,0.13797705248816633,0.1439000200468305,0.8443053409949923,0.5132581019401613,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
42,21,120.60760947743069,12203507.0,411477.0,0.1700786778304511,2.179113226910593,0.4026484607695617,0.2354579469759298,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
43,22,120.60760947743069,4483087.0,411477.0,0.3891852733058188,0.7407565156910056,0.9185280266188098,0.7921847357913824,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
44,23,120.60760947743069,55207355.0,411477.0,0.4727054718213786,2.2591802770077485,0.3374913245733162,0.2916836847613813,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
45,48,120.60760947743069,19842387.0,411477.0,0.1630095034727254,0.9322216222055668,0.2520273480350889,0.43992404635021176,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
46,0,645.2819352926551,86457297.0,411477.0,0.13052426009112872,0.9708795442937752,0.2165235616199609,0.7099713394677406,0.13052426009112872,0.9708795442937752,0.2165235616199609,0.7099713394677406,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
47,27,1818.7319831232169,4167233.0,411477.0,0.6695426595667211,1.0395208752587393,0.6759097799621626,0.5801578929418983,0.6695426595667211,1.0395208752587393,0.6759097799621626,0.5801578929418983,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
48,5,,93141443.0,411477.0,0.6950714422493645,1.8347111988257456,0.3547865110656636,0.989818279802964,inf,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
49,19,,44184876.0,411477.0,0.8703312037155354,6.6394648592046055,0.04455916576367835,0.9480852592389756,inf,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
0,48,40.418544774096276,3279595.0,406620.0,0.6959990208537347,0.1524516507553421,0.42084574586834006,0.7328696328250726,0.008134430253863591,3.5564800323091066,0.7332830079179382,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
1,4,40.48451190994196,90239204.0,406620.0,0.8148313611039247,0.18327567142255236,0.12333704910445943,0.28497498424389944,0.014569161212687825,1.9025465259962944,0.7403320489163232,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
2,26,40.491672356136796,3627997.0,406620.0,0.19633626559033784,0.6493790600826311,0.6234494564228685,0.661771340066215,0.014576386732030568,2.0210625498923487,0.7283252324408199,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
3,33,40.551742267139296,83829233.0,406620.0,0.4100649845363697,0.8916226273056823,0.6480770515901529,0.95393177179913,0.018962218404874547,1.428113870961344,0.7387684795944319,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
4,1,40.5665777035216,21042737.0,406620.0,0.11800493494493128,1.442389891700156,0.2781331030779033,0.5848094028981776,0.022841849600568218,1.199128138453259,0.7426690516931612,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
5,10,40.71980200002096,15556581.0,406620.0,0.23145524211576546,0.9370343034958424,0.30524986290659184,0.6577725424814524,0.03484542551788468,0.6988817457311088,0.7605587790967607,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
6,0,119.91446230687073,98656753.0,406620.0,0.6766067718114139,2.2581183829392746,0.3038973930873013,0.1766492326139727,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
7,29,119.91446230687073,69511163.0,406620.0,0.5066613498224419,0.6516722462345567,0.8833272169902867,0.7548098118957277,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
8,30,119.91446230687073,99641112.0,406620.0,0.6196768006076482,2.5052119433573483,0.6381164802721833,0.13724779203905635,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
9,31,119.91446230687073,55272851.0,406620.0,0.21898776073015225,0.8545757815197363,0.2631423395539362,0.9543568045517998,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
10,32,119.91446230687073,72593232.0,406620.0,0.7987509037003603,1.5415175486791568,0.8864020201411029,0.14381802154666112,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
11,34,119.91446230687073,64085834.0,406620.0,0.8804593034727608,2.276393261521859,0.6599572406615813,0.3670625818455763,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
12,35,119.91446230687073,97967389.0,406620.0,0.7110695585322525,2.1752033816471568,0.269308847364233,0.8312428357495656,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
13,36,119.91446230687073,6449958.0,406620.0,0.6981205221811132,0.9522890309498088,0.17995830216476286,0.4196435011938061,0.0,0.0,1.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
14,39,119.91446230687073,3937114.0,406620.0,0.7091138755615871,1.218616658616073,0.5764907153849113,0.4756236116642562,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
15,38,119.91446230687073,17074895.0,406620.0,0.2555643279988507,0.6195725592378786,0.9498373552814066,0.9935795492029618,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
16,40,119.91446230687073,9946805.0,406620.0,0.8627924072331742,1.1982380862310011,0.8660010565803412,0.6828343237843376,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
17,41,119.91446230687073,52337314.0,406620.0,0.09875522605109614,2.2565726325841697,0.23191855398217665,0.2030725494231601,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
18,42,119.91446230687073,67394081.0,406620.0,0.3773765833270451,2.260269465676204,0.11389812373524122,0.478073316868306,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
19,43,119.91446230687073,84926631.0,406620.0,0.8707473501005321,1.5473133173577232,0.4980093449897717,0.7688178845669951,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
20,44,119.91446230687073,4143320.0,406620.0,0.8567669799002086,2.2244055609132096,0.023646782579423986,0.5823753822703606,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
21,45,119.91446230687073,77594625.0,406620.0,0.04433184103685397,1.846312508927748,0.918452108230682,0.6108379177585199,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
22,46,119.91446230687073,69117084.0,406620.0,0.9163562384637008,1.4555082686321024,0.9295529245329668,0.8362437151528513,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
23,47,119.91446230687073,60404981.0,406620.0,0.2554677652845373,2.582263519070118,0.21115664579189608,0.6149771660387735,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
24,37,119.91446230687073,84511051.0,406620.0,0.3604734701290027,3.2925240931509854,0.2744957125613615,0.8232260288726965,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
25,28,119.91446230687073,24594899.0,406620.0,0.960093290047968,1.5768831321824597,0.009906293387291432,0.8451241765220433,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
26,24,119.91446230687073,41719986.0,406620.0,0.7949628962905654,2.0626368106828576,0.7683545676523958,0.7213427976194351,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
27,23,119.91446230687073,54893328.0,406620.0,0.8253697202687559,0.5577721249177968,0.8024426592808513,0.6063225913567901,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
28,2,119.91446230687073,75261157.0,406620.0,0.12692882930923408,2.1555300903047843,0.6372575087665361,0.40655833495964794,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
29,3,119.91446230687073,56809113.0,406620.0,0.6964447111770199,1.2440836854380668,0.5714667813852383,0.7784485392614862,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
30,5,119.91446230687073,80957299.0,406620.0,0.7528033588344628,3.0581624335252924,0.9493134141176214,0.4100553469820187,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
31,6,119.91446230687073,64661599.0,406620.0,0.08817490528000516,3.964197606115502,0.8829220880482685,0.3719463188384404,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
32,7,119.91446230687073,58969013.0,406620.0,0.7299253214784609,0.37600811605734347,0.9567559605042104,0.5476351212457358,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
33,8,119.91446230687073,88174939.0,406620.0,0.09853641811445944,3.5982061928965448,0.8374099427200719,0.7703053972091124,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
34,9,119.91446230687073,43267012.0,406620.0,0.17372984939227645,7.3325511250358675,0.9127480482647689,0.9536918052613887,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
35,11,119.91446230687073,88114048.0,406620.0,0.1004927590848495,1.9518380172072836,0.4958751778384619,0.30986513483202605,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
36,27,119.91446230687073,33623493.0,406620.0,0.8941347262148244,0.8194880933212091,0.9331830202321296,0.7439624618302701,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
37,12,119.91446230687073,92006451.0,406620.0,0.3932864938346083,1.2888677684853491,0.951045897777708,0.40693944541734817,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
38,14,119.91446230687073,13988220.0,406620.0,0.2668239258689589,0.7388875874579235,0.7582503065837526,0.3096717585323493,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
39,15,119.91446230687073,89155185.0,406620.0,0.8352792963339404,1.7894499425810768,0.2479586258737182,0.3568341825365703,0.0,0.0,1.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
40,16,119.91446230687073,15284139.0,406620.0,0.7710814465135503,3.3673496694531524,0.9912006992007866,0.3616037982071284,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
41,17,119.91446230687073,57433689.0,406620.0,0.6126659072580526,0.3704737334786992,0.9998115203176736,0.008656579322520952,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
42,18,119.91446230687073,75379684.0,406620.0,0.03685994774377988,3.8737286304169016,0.4440649333137944,0.17918378549313962,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
43,20,119.91446230687073,25073335.0,406620.0,0.6929334044297222,2.409140742744324,0.28230847671037873,0.4821608789257941,0.0,0.0,1.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
44,21,119.91446230687073,21767575.0,406620.0,0.8750867960409188,2.4688788671808384,0.2624108133182593,0.6882695063156845,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
45,22,119.91446230687073,4414769.0,406620.0,0.5395256827109086,5.862111938452612,0.02200490774898212,0.5561048735180888,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
46,13,119.91446230687073,74379528.0,406620.0,0.1183606104199965,1.5531925218148002,0.8791480069838983,0.5376671695729397,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
47,49,119.91446230687073,76523748.0,406620.0,0.5711920780954475,0.5407887687477718,0.07661710157401093,0.63509929065104,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
48,19,,18819662.0,406620.0,0.8119453178889537,1.7003154231874715,0.5214089808996631,0.9607575142951456,inf,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
49,25,,23251771.0,406620.0,0.0740472408364555,0.34577713649889835,0.6046578291520173,0.7579045648305279,inf,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
0,0,46.15700536855919,30184399.0,409381.0,0.32706079740716626,0.18455208866051234,0.7478301742537119,0.8339271052913353,0.0032055471140703057,7.0,0.7813188307845705,0.8489323185384409,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
1,12,46.1832892885271,37267122.0,409381.0,0.1610407940904316,0.6831321608343406,0.342485809487165,0.4435610056700263,0.003207319451461477,6.445854080243278,0.7924936866433856,0.8714745178275558,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
2,46,124.76649250079036,43453890.0,409381.0,0.5923922058923963,1.4442291444921855,0.6085919533083707,0.8843314909137876,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
3,27,124.76649250079036,13344131.0,409381.0,0.34986848381860264,1.6860430730529234,0.3004819010759904,0.044073374466572564,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
4,28,124.76649250079036,99666802.0,409381.0,0.7336835569671486,0.7517714102985228,0.8950405329728469,0.30038302156695906,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
5,29,124.76649250079036,87722760.0,409381.0,0.2541883849492534,3.2191353590600857,0.5182781927885128,0.2022703650590606,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
6,30,124.76649250079036,72663424.0,409381.0,0.6014067924509465,1.0047893826585923,0.25981513374582044,0.4865814381370883,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
7,31,124.76649250079036,27622309.0,409381.0,0.2399562125124765,2.1292515158838348,0.7532647421329572,0.7770263232133847,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
8,32,124.76649250079036,50356555.0,409381.0,0.18176822224259775,2.518281704425046,0.0457089769317387,0.3814746097866417,0.0,0.0,1.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
9,33,124.76649250079036,32466254.0,409381.0,0.7653088624028254,1.706606335145337,0.9818557654038432,0.16646625703959886,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
10,34,124.76649250079036,53462819.0,409381.0,0.08834299962731715,1.9484293085705504,0.6953976378845759,0.4712352383081472,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
11,35,124.76649250079036,10695172.0,409381.0,0.6199692607207831,3.462353254476087,0.4483996365076735,0.529326465282501,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
12,36,124.76649250079036,41589184.0,409381.0,0.4270270019741243,4.212630987063618,0.0608319252597006,0.6398259660886235,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
13,26,124.76649250079036,55715135.0,409381.0,0.2704693734137792,0.8339735370227029,0.92667601142229,0.2554658890624495,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
14,37,124.76649250079036,40604497.0,409381.0,0.9740906020872502,2.1041503895360965,0.8267592577914273,0.003387999902787042,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
15,38,124.76649250079036,67529138.0,409381.0,0.24589367049980054,0.525298683425622,0.16689539177981186,0.9907270000933148,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
16,39,124.76649250079036,20437421.0,409381.0,0.9296061004237056,1.2924967475269975,0.1172211466008033,0.7462963607077352,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
17,40,124.76649250079036,77747870.0,409381.0,0.7063757297806189,2.1575210724908658,0.6879596151603771,0.8610407875156909,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
18,41,124.76649250079036,84522368.0,409381.0,0.8848802087699947,2.8170083662568275,0.5285183852895449,0.36957215442190416,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
19,43,124.76649250079036,16819001.0,409381.0,0.2448991107459855,1.7377882101310065,0.7498266141285034,0.8732479827609104,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
20,44,124.76649250079036,60059313.0,409381.0,0.3001637733947027,1.671823040638544,0.8910732365403677,0.8725169864979647,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
21,45,124.76649250079036,42115556.0,409381.0,0.6583073887383708,0.7430875687491941,0.6011841896536068,0.4271399052135906,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
22,47,124.76649250079036,94552284.0,409381.0,0.6687199605905834,0.7939196395950098,0.8022579680552963,0.5902235635538058,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
23,25,124.76649250079036,42575392.0,409381.0,0.07868702096660549,4.809465067191012,0.16434558094941698,0.2099404525522014,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
24,24,124.76649250079036,70113265.0,409381.0,0.11427912935108027,0.43921812229236745,0.17916426039170374,0.2691279062961049,0.0,0.0,0.0,1.0,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_
