,Unnamed: 0,neglogprob,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
24,38,13.449157224863775,100215.0,0.4268974344561848,0.05,1.0,0.5,0.5205117916825992,0.0335002714185933,,,,1.0506006817509728,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
25,27,13.449157224863873,100215.0,0.09433574378784583,0.05,1.0,0.5,0.0187530940153966,0.033500341268869215,,,,1.050601451483724,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
26,24,13.449157224863885,100215.0,0.2513783297582229,0.05,1.0,0.5,0.03104987686012428,0.03350027099322117,,,,1.0506010261751206,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
27,9,13.449157224863901,100215.0,0.5369278856516285,0.05,1.0,0.5,0.4102535132090751,0.033500361194996366,,,,1.050601494586665,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
28,42,13.449157224863901,100215.0,0.5693527599297928,0.05,1.0,0.5,0.3159987458459632,0.03350039182934195,,,,1.0506014337163458,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
29,22,13.449157224863914,100215.0,0.6264899177593418,0.05,1.0,0.5,0.5609231534249338,0.0335003626416606,,,,1.0506015016610704,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
30,49,13.449157224863914,100215.0,0.6449697942545604,0.05,1.0,0.5,0.5454842598969365,0.0335003833529971,,,,1.0506014813597178,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
31,18,13.44915722486392,100215.0,0.5018638674810662,0.05,1.0,0.5,0.21641039021215705,0.033500259161454445,,,,1.0506007097972954,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
32,37,13.44915722486395,100215.0,0.2269369545727955,0.05,1.0,0.5,0.9670694510238654,0.03350039615567416,,,,1.05060110609737,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
33,1,13.449157224863956,100215.0,0.9211472724702384,0.05,1.0,0.5,0.5911880810715769,0.033500257735633504,,,,1.0506008510566938,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
34,12,13.449157224863985,100215.0,0.8744231513541317,0.05,1.0,0.5,0.4877455256284011,0.0335004034418085,,,,1.050601332922608,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
35,44,13.44915722486399,100215.0,0.5371110880330398,0.05,1.0,0.5,0.09434993096857623,0.033500390764012414,,,,1.0506010072826275,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
36,21,13.449157224863994,100215.0,0.6531633036273954,0.05,1.0,0.5,0.2545317551686765,0.03350029461085949,,,,1.0506012781643483,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
37,14,13.449157224863999,100215.0,0.5253079470315746,0.05,1.0,0.5,0.5405766405048311,0.03350025561831575,,,,1.0506006797244174,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
38,45,13.449157224864042,100215.0,0.6418995312682059,0.05,1.0,0.5,0.4169295823095948,0.033500276857640794,,,,1.0506005146550643,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
39,29,13.449157224864118,100215.0,0.3007295632232245,0.05,1.0,0.5,0.24753110638388154,0.033500390326747495,,,,1.050600943430836,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
40,40,13.449157224864145,100215.0,0.048489040030681885,0.05,1.0,0.5,0.9128904848978586,0.03350024965654773,,,,1.0506008534631,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
41,35,13.449157224864203,100215.0,0.4504124740498399,0.05,1.0,0.5,0.10749371167990396,0.03350039790801258,,,,1.0506009911151413,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
42,46,13.449157224864404,100215.0,0.8649574319703034,0.05,1.0,0.5,0.968619363760146,0.033500415058243666,,,,1.0506011233092392,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
43,15,13.449157224864436,100215.0,0.15202200823659906,0.05,1.0,0.5,0.7213176244319597,0.03350027364338207,,,,1.0506003914537434,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
44,19,13.44915722486454,100215.0,0.6507035918944424,0.05,1.0,0.5,0.04809124809732057,0.03350041128571872,,,,1.0506016380697258,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
45,23,13.44915722486459,100215.0,0.9733722790939248,0.05,1.0,0.5,0.09132139003328864,0.033500397675935725,,,,1.050601695173372,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
46,43,13.44915722486461,100215.0,0.13889818012131572,0.05,1.0,0.5,0.6576464690192587,0.033500228027712416,,,,1.050600698514482,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
47,6,13.449157224864695,100215.0,0.12810336013255666,0.05,1.0,0.5,0.6581498967499027,0.033500429803013806,,,,1.0506012239023823,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
48,28,13.449157224864848,100215.0,0.4647270516998802,0.05,1.0,0.5,0.3851687998925766,0.033500415318160184,,,,1.0506009473185065,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
49,34,13.449157224865012,100215.0,0.5171561850351262,0.05,1.0,0.5,0.8055340275435341,0.0335004315668454,,,,1.0506010893231117,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
0,32,84.6531618224002,100191.0,0.5294157362099357,0.05,1.0,0.5,0.4695954859553011,0.04423213573314559,,,,0.5995086456396351,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
1,28,84.65316182240105,100191.0,0.4890810821098806,0.05,1.0,0.5,0.0079904232210527,0.0442321281603334,,,,0.5995086154457974,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
2,8,84.65316182240474,100191.0,0.468043336699784,0.05,1.0,0.5,0.2082078959185557,0.04423212203222174,,,,0.5995083696610385,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
3,24,84.65316182241145,100191.0,0.786981698875635,0.05,1.0,0.5,0.5163840269807438,0.04423217799294223,,,,0.5995087350775352,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
4,12,84.65316182241487,100191.0,0.5814700860261798,0.05,1.0,0.5,0.2524907343543622,0.04423213475981723,,,,0.5995087050141208,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
