,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
17,21,110.9243633072192,824195.0,100207.0,0.5062832246141901,0.42779478937733934,0.5394546909758047,0.3439793902140789,0.3804907438562778,0.0,0.9999999875577644,0.10900564716684204,0.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
18,27,110.93985468455068,15754595.0,100207.0,0.7367983876413857,0.38168767539090737,1.6432854878371903,0.4542751956673887,0.5122693116394129,6.981400477459406e-08,0.9999999980587808,0.11281412995576018,1.426217238487591e-09,3.238563370414551e-08,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
19,18,118.97916921385142,14527161.0,100207.0,0.11528875477657127,0.3390319752775273,4.0311998161482245,0.7566498947313037,0.4411811312101569,1.2047993163228834e-05,0.9999950042621384,0.0012398096636932017,5.701432497640364e-06,0.9997782714248004,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
20,17,118.98034308672634,53976017.0,100207.0,0.485599368964696,0.4934137335805443,1.8369219844641749,0.5927659208135203,0.09789671894522656,6.522257514591158e-06,0.9999928164212992,0.0011862100761475516,0.0,0.9999828522724951,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
21,4,118.98040218486136,9818258.0,100207.0,0.3750687891254586,0.502267091306292,1.463430041040566,0.6911455764426215,0.8644952271255942,1.168412619141393e-06,0.999997606062641,0.0011985981891650306,0.0,0.9999919513058076,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
22,12,118.98041002976584,94977000.0,100207.0,0.5999649427555714,0.006627325260984205,0.17311621472768735,0.921022989131034,0.5190867724055063,2.6952434534671904e-06,0.9999953040903764,0.0012018563800636811,0.0,0.9999905959669972,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
23,2,118.98045521849762,34043699.0,100207.0,0.5975938575987105,0.27545105430308303,1.66737510278797,0.6229794331341941,0.3836619309962588,2.4741046128635856e-06,1.0,0.0012031975955006115,0.0,0.999991507470955,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
24,15,118.9804721674719,93666261.0,100207.0,0.2862219269387697,0.8136527257790322,0.9533664141764286,0.7190666710848279,0.06077425367657153,5.692683533642772e-07,1.0,0.0011949975104091595,0.0,0.9999970001870716,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
25,31,118.98048240302496,54272588.0,100207.0,0.4084433635174999,0.4706644191548637,0.4578383391872983,0.6857181294708914,0.1519183601089148,5.527110029437129e-07,1.0,0.0011951181674044555,0.0,0.9999977018915588,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
26,48,118.98049582120268,51234742.0,100207.0,0.2540965322824333,0.6321082346069764,1.4520422003506983,0.8657502568607777,0.5952918269682362,1.444227142615252e-07,1.0,0.0011951245700056316,0.0,0.9999986120265736,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
27,32,120.60760947743069,4485684.0,100207.0,0.5758542561412184,0.5662895692836365,0.15317396579956136,0.11089818052373633,0.8031860508911641,1.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
28,33,120.60760947743069,23104352.0,100207.0,0.8759427652264686,0.8572455705309658,0.1365136671562549,0.21997992595125412,0.6212951696493211,1.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
29,34,120.60760947743069,46092219.0,100207.0,0.2291802552055484,0.7414256675801489,0.2360719160964944,0.7066751555292179,0.5842283667595223,0.0,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
30,26,120.60760947743069,68929956.0,100207.0,0.44622217295984107,0.506523756591004,1.6902598143188752,0.2950495955786201,0.666664537888124,1.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
31,47,120.60760947743069,75083469.0,100207.0,0.8079893078717972,0.3511135022962345,2.0073370888976814,0.21125150487913924,0.4960857382786601,1.0,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
32,24,120.60760947743069,20459583.0,100207.0,0.484808860637142,0.8648858635692195,4.09864303676569,0.16716437981210885,0.20071803583511394,1.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
33,39,120.60760947743069,41792928.0,100207.0,0.8184410804052927,0.8306419040159566,1.6798778145115638,0.561563027515299,0.9504908096653084,0.0,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
34,13,120.60760947743069,20872227.0,100207.0,0.06950229924968478,0.5723752518232808,1.1697086499194544,0.15419589032490666,0.9420931538851794,1.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
35,11,120.60760947743069,95847132.0,100207.0,0.3166136711534224,0.4908613525073587,1.2681261340087595,0.18268127593826244,0.3401491896232107,1.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
36,8,120.60760947743069,40609644.0,100207.0,0.4042628414698487,0.8255740978614529,1.089285435106657,0.1918367208289652,0.7564740240973403,1.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
37,7,120.60760947743069,56021583.0,100207.0,0.05976772750379455,0.6011303830619956,0.7141973208144596,0.041759656242766015,0.1982494800635738,1.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
38,28,120.60760947743069,88724246.0,100207.0,0.4152280512392108,0.7208344870845574,0.6506017478814917,0.3015970071932107,0.2173937396427542,0.0,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
39,25,120.60760947743069,58603154.0,100207.0,0.2496094020086097,0.7605535900565507,0.4947858991955797,0.6391982719871577,0.5451279315983345,0.0,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
40,6,557.5854578278694,82597931.0,100207.0,0.809254502146841,0.2463351263781459,1.2648409279302528,0.3743937056800367,0.6637366730439394,0.8092551482788095,0.2463376793451824,1.2648366434036569,0.3743924374574849,0.6637378121035126,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
41,5,,93013772.0,100207.0,0.8827099717444208,0.3584543287760595,2.51395339412374,0.1925307706365792,0.4694456668848167,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
42,14,,76152928.0,100207.0,0.21865802535027345,0.08161519995374754,2.7109249271068365,0.3992641962624289,0.4801545693440343,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
43,20,,67952627.0,100207.0,0.5625305522297761,0.8461672836221601,4.923012101049392,0.6291309961721976,0.7526464554936911,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
44,22,,18966942.0,100207.0,0.7015428787923632,0.25167656402176103,2.044244136471173,0.2646847526306786,0.3171381782948757,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
45,23,,59968621.0,100207.0,0.5758230271880671,0.26203257275925074,2.4112751143387,0.04631424770559223,0.13017761557371987,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
46,37,,74740438.0,100207.0,0.7904571226838092,0.6707263793922169,0.5998135920979852,0.9272384045649342,0.6048439953630129,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
47,41,,6317316.0,100207.0,0.7319437056120629,0.6023169122656391,3.135652442830973,0.13195869193468654,0.8858649458360291,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
48,43,,74717854.0,100207.0,0.9609464500771241,0.5988082636879827,4.96190225579427,0.9322198869071096,0.21246026597879875,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
49,49,,89453707.0,100207.0,0.733109941440588,0.033578460976847614,4.215476157291919,0.9579359661137988,0.2743368343386521,inf,inf,inf,inf,inf,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
0,10,59.33629613569982,47951322.0,408952.0,0.6110403658221953,0.4995170268575396,1.3986114919378834,0.26883849282744143,0.5268199918160542,0.0007220434540116059,0.005344487112422186,7.0,1.0,0.6258777474421062,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
1,5,59.33629756545665,83899581.0,408952.0,0.029761167559170718,0.3139949718410067,0.5938606327608165,0.5946862024094467,0.05458809105264373,0.0007217537813250277,0.005337384286643529,7.0,1.0,0.6261247271091459,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
2,26,59.33630231376075,22914871.0,408952.0,0.5880543408196197,0.8567919579539097,1.5898848973029724,0.8908680303407589,0.18497778657485664,0.0007223477147889561,0.005351597821508485,7.0,1.0,0.6255557742877739,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
3,18,59.33630342071506,81406173.0,408952.0,0.4039247039542205,0.4619327151586084,5.704892827835724,0.11475198648491924,0.4299592077581736,0.000722563233590952,0.005360777348365427,7.0,1.0,0.6254554750985053,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
4,17,59.33632535620734,42724694.0,408952.0,0.5089220130495877,0.2094115964790652,0.158788712751227,0.8193099340605592,0.552506093573414,0.0007216186941319816,0.005317868151668479,7.0,1.0,0.626624351288666,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
5,30,59.33634511607873,64507506.0,408952.0,0.3814088621128083,0.6522812065837432,1.0476955764925644,0.5855492290531978,0.9749006897435752,0.0007234732747433715,0.005392963453439682,7.0,1.0,0.624281600990495,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
6,34,59.336350510360184,84166928.0,408952.0,0.5910328520704273,0.4119418077018501,0.973976953220688,0.3385349525031345,0.10977148080883303,0.0007235481238279202,0.005394890214266914,7.0,1.0,0.6242004812353179,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
7,20,59.33636536687483,15916458.0,408952.0,0.4879255146719256,0.12586345762396708,1.3352084206459858,0.6826542223949045,0.1973691575695541,0.0007237570713246183,0.005402117722456692,7.0,1.0,0.6239801264892111,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
8,3,59.336372458398706,54803623.0,408952.0,0.8864107885315123,0.8398384706622205,1.3393227737290112,0.3492248994118632,0.1430127367541375,0.0007237787104568209,0.005389293633129291,7.0,1.0,0.6248274024595217,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
9,49,59.33637823045631,49661402.0,408952.0,0.7982178274076173,0.28743975940411703,1.7242171933751838,0.6499057366954665,0.6085333382164163,0.0007233046647368741,0.005348439239134019,7.0,1.0,0.6257870231271143,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
10,0,59.33640192866692,79815943.0,408952.0,0.5685101937568876,0.1914184527915103,0.3135480845725696,0.3737838696916276,0.5450940956765757,0.0007201824268169344,0.005274233524460009,7.0,1.0,0.6280065832501314,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
11,43,59.33642665109289,96464691.0,408952.0,0.4982120267747124,0.11935238618963592,0.9123557822427208,0.6485709115408097,0.7372820381064972,0.0007203129246839791,0.0052786571700560005,7.0,1.0,0.6283094721209603,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
12,15,59.3365078001565,13868226.0,408952.0,0.8565451857466917,0.2222294282809212,3.4362055598610586,0.4721797329877602,0.005472070407572471,0.0007249364032860349,0.005438436882797696,7.0,1.0,0.622648157905176,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
13,48,59.337002263178846,37033603.0,408952.0,0.5730949950138969,0.2637982842214505,0.7230713374935333,0.5905777257253126,0.8218066201253276,0.000728858744770824,0.005310220694501831,6.9114186614852695,1.0,0.6285744935973242,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
14,40,59.33717411381252,5341314.0,408952.0,0.5036447076714174,0.8175361731337298,0.7652749527195623,0.8260676293135136,0.4799310406069037,0.0007159758433677088,0.005142767283836672,7.0,1.0,0.6327205282665166,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
15,29,59.337438863653496,9779092.0,408952.0,0.2077548523445669,0.5026158213904464,1.117137798081878,0.8182388896194576,0.04442020762444021,0.000745901152492262,0.005465433994445279,6.756157683961126,1.0,0.6283195913554919,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
16,32,59.337725611287546,80974943.0,408952.0,0.6535639243562555,0.1988305446517419,2.0167869671730987,0.07665879238649809,0.4854790598007202,0.0007337711831240952,0.005420774224117271,6.845427958857858,1.0,0.6262659761209565,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
17,45,59.34709824934554,26931226.0,408952.0,0.5966145972608917,0.09570005064403524,1.8832636822834679,0.2633863462748172,0.4800483867897525,0.0008382514106382207,0.006713481115326144,6.156645099129253,1.0,0.6082750003151309,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
18,46,59.39652471950215,73268512.0,408952.0,0.18352081506321255,0.3454865818816807,2.3495909710701968,0.8584001199767264,0.4000826568681067,0.0022806207464815442,0.015879405872181732,2.2033429827069404,1.0,0.6392931706178463,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
19,41,59.42874643619587,65166298.0,408952.0,0.6875561129522525,0.2739961852339472,1.4707783063674922,0.0393057290319736,0.5112763290000104,0.0031421714175769834,0.022169085955004927,1.6139646284397922,1.0,0.6358649414296749,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
20,9,59.453139271782824,72188941.0,408952.0,0.20463049714041012,0.4301717798224609,1.491647470951195,0.7566584913920177,0.5672851796512313,0.0038519604267728213,0.025134748165212408,1.296953474391524,1.0,0.653477390353098,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
21,25,59.48922551442035,78509251.0,408952.0,0.24088648913652794,0.9874240137043307,1.8926335587154648,0.8941621067274241,0.16518033444152136,0.004679047671705914,0.029210942892164405,1.0565167992902975,1.0,0.6675733280441181,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
22,22,59.54580389479626,57179868.0,408952.0,0.09549648152609724,0.4085200659587647,1.299076184651596,0.4122671782994606,0.4740978214941626,0.0065796086721576705,0.04272396693030498,0.7721075890260503,1.0,0.6543539648368064,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
23,24,59.55134744812736,34599050.0,408952.0,0.779022691798626,0.13291528909243194,1.040651523402971,0.3989403085373491,0.2749608708524077,0.006784722963970211,0.04294733641295033,0.7438935067698175,1.0,0.659600064617749,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
24,37,59.551571127539574,75165441.0,408952.0,0.30711934381164674,0.818603058495369,2.65958036090584,0.3545895325981637,0.4046277512057792,0.006832434035415736,0.042680333411655516,0.7375058281705497,1.0,0.6627995025973691,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
25,47,59.61315893081972,46975251.0,408952.0,0.91401588945179,0.07956007014278005,0.7820385385311944,0.784250022840491,0.6467791763623965,0.008847110635484677,0.05135389142364294,0.5665560743215656,1.0,0.6788940645726645,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
26,42,59.676109811322,55832661.0,408952.0,0.729966107046862,0.25729078813753103,1.1470865246303508,0.04937840481690914,0.4589527477202371,0.010446906443883148,0.04830277630740398,0.4610733114478041,1.0,0.7282806405011288,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
27,8,59.72945168331171,79047271.0,408952.0,0.789476602790814,0.09287501728074547,3.161442138208721,0.4106700091876275,0.4877005227470865,0.004778980472781488,0.018459954249188986,0.90263669844724,0.9978200944901028,0.7602167592046558,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
28,39,59.823175076609566,35922697.0,408952.0,0.13534112090897474,0.049819815621879635,1.953831625163509,0.8057636269985953,0.649856544819515,0.01063779695374221,0.034850323530501735,0.4314009926861123,0.9940874241463048,0.7866661170027244,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
29,14,59.90810722619339,76490841.0,408952.0,0.5980056581282456,0.1295024279486355,0.9067490625436294,0.8615611211215894,0.6579410824624712,0.012545673379789705,0.09794836095041824,0.4636354986369904,0.9960280968035066,0.6160311213816007,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
30,44,59.92138808374776,69093924.0,408952.0,0.6392248250655564,0.8809763001457509,2.2212413997954856,0.5906621847213391,0.7872503634643581,0.01842001449097853,0.062182969175408526,0.2579421544556704,0.9998757239773034,0.7964113312574346,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
31,16,60.1110617371852,32442589.0,408952.0,0.8800840588395983,0.6353688315078009,0.526018579619114,0.5806289853945293,0.3550464563740573,0.022371543963978103,0.053567998823580605,0.21024902144295152,0.9929796112507436,0.858379628738731,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
32,35,60.25909783216506,88968933.0,408952.0,0.13915959958295118,0.1653223951081621,3.659809706698024,0.10502581182412217,0.6700904885236206,0.0012263049521315293,0.002465207840720075,3.2003566336335165,0.9985793881769052,0.895287876328797,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
33,13,60.47276841345979,45349913.0,408952.0,0.7277515534342599,0.5595676676922908,0.5177187473042034,0.5158903165461732,0.5336220019477762,0.018769831202046068,0.02750609669725345,0.2267139441999798,0.9914907380075014,0.9675181318867444,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
34,1,61.12095015817992,89908599.0,408952.0,0.25134784830655377,0.4444375968328228,1.6034175553617032,0.4783518654375262,0.9051254188714976,0.010722803500846336,0.008285429474609541,1.2031210303690882,0.8172183117012906,0.8763165908359747,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
35,6,61.929188932813865,99063309.0,408952.0,0.3035032398060861,0.2838452424434378,0.7945594540970317,0.4119308343166817,0.9422992280160114,0.03662100524385073,0.009555718505329928,0.6657595171537768,0.6763917354773606,0.9658074451827235,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
36,28,104.9845328944242,41478501.0,408952.0,0.8042605160438545,0.9412298507783602,1.0675212111987311,0.9007476248250544,0.03164960961984986,0.00026742393029627174,0.999844053225832,0.0754792487128973,0.0,0.9993998125415264,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
37,4,108.67819646530585,76770874.0,408952.0,0.10699995641827748,0.8024606809606947,0.8556617965183627,0.4868026243796401,0.8752090180068804,0.26817941400142664,0.558766217342134,0.013778990529828906,0.9704114467744628,0.030196939282372336,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
38,36,109.16156124165,27960126.0,408952.0,0.12708893543850938,0.5653076040290261,4.129485480970477,0.2524152789887135,0.5413450927094576,0.8336093160031386,0.10122179824081898,0.012751730954162677,0.8082660985809985,0.0011306139586714928,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
39,11,124.76649250079036,44224679.0,408952.0,0.4265567818916055,0.12126546880413545,1.2873140051343737,0.3508545555794903,0.9375752153385076,0.0,0.0,0.0,1.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
40,33,124.76649250079036,81557594.0,408952.0,0.297327826365365,0.7507131124993189,1.270296401897448,0.028659560398556664,0.10377503303358204,0.0,0.0,0.0,1.0,1.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
41,2,124.76649250079036,63631727.0,408952.0,0.7116751897905305,0.2575251524391929,0.7115812971284246,0.07025926853293818,0.3586983239751964,0.0,0.0,0.0,1.0,1.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
42,27,124.76649250079036,71834999.0,408952.0,0.5448395601315913,0.4888273868241207,4.984057015770945,0.9653150630560928,0.3487185717795428,0.0,0.0,0.0,0.6736597476356071,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
43,23,124.76649250079036,82420756.0,408952.0,0.2783939342658258,0.6733526870247759,3.2278511583518514,0.4670387225777379,0.16217630140768147,0.0,0.0,0.0,1.0,1.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
44,38,124.76649250079036,18427665.0,408952.0,0.29823936329568074,0.4805107280960353,2.019721521505331,0.6660967298072998,0.9473864658739743,0.0,0.0,0.0,0.0,0.0,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_
