,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp,x0_lossave,xopt_alpha,xopt_beta,xopt_exp,xopt_lossave,model
49,37,,29139760.0,400285.0,0.8573122078772549,2.976870980211099,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,4,93.60653967775619,90949579.0,100191.0,0.8944488768307618,0.7888532347431121,1.0,1.0,0.05,0.051093558309222194,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,28,93.60653967775619,66816890.0,100191.0,0.19127884854080413,2.329463768715241,1.0,1.0,0.05,0.051093558699306416,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,22,93.60653967775623,95287263.0,100191.0,0.4229803916031935,0.35399114755525074,1.0,1.0,0.05,0.05109357650469981,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,16,93.60653967775627,66459138.0,100191.0,0.15249056555217327,1.428748169044157,1.0,1.0,0.05,0.05109357443547559,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
4,8,93.60653967775629,20202711.0,100191.0,0.5586658343469527,1.9192860988429223,1.0,1.0,0.05,0.05109357531727754,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
5,24,93.60653967775677,66690179.0,100191.0,0.11152018730774996,0.3096699184157915,1.0,1.0,0.05,0.051093578270068336,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
6,35,93.60653967775696,14994498.0,100191.0,0.282613262660172,2.5831563489253786,1.0,1.0,0.05,0.05109355392935808,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
7,18,93.60653967776129,21028013.0,100191.0,0.6306061350763256,1.2621139596089792,1.0,1.0,0.05,0.05109359305460432,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
8,15,93.6065396777614,38752970.0,100191.0,0.5902146705995182,0.39274321470232576,1.0,1.0,0.05,0.05109359387546649,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
9,49,93.60653967777486,95108936.0,100191.0,0.2367945947148388,3.5585612141089,1.0,1.0,0.05,0.05109361599843226,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
10,11,93.60653967780529,39972384.0,100191.0,0.7909672583536901,0.6583002432308434,1.0,1.0,0.05,0.05109364632398367,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
11,5,93.60653967780878,59520754.0,100191.0,0.7243048899577756,1.3267181927940237,1.0,1.0,0.05,0.05109364876516212,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
12,42,93.60653967784107,42890443.0,100191.0,0.5040592827788251,0.8184284789767259,1.0,1.0,0.05,0.051093462993539694,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
13,38,93.60653967788393,72369202.0,100191.0,0.8686916371409217,0.2411323945530569,1.0,1.0,0.05,0.051093694330955716,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
14,39,93.60653967812378,4800332.0,100191.0,0.2897293995946447,0.1656626906190383,1.0,1.0,0.05,0.051093351079637625,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
