,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
39,40,115.01091252866962,409874.0,0.7890103706789944,1.0,0.5,0.014725922163329387,,,LearningParams_Fit_alpha_Fix_beta-exp_
40,30,115.01091252870035,409874.0,0.28541307572879393,1.0,0.5,0.01472532183310207,,,LearningParams_Fit_alpha_Fix_beta-exp_
41,26,115.01091252878484,409874.0,0.9039702803554852,1.0,0.5,0.01472593187419708,,,LearningParams_Fit_alpha_Fix_beta-exp_
42,27,115.010912528786,409874.0,0.4584914615747357,1.0,0.5,0.014725931968208891,,,LearningParams_Fit_alpha_Fix_beta-exp_
43,29,115.01091252887791,409874.0,0.5694445786353313,1.0,0.5,0.014725307119953204,,,LearningParams_Fit_alpha_Fix_beta-exp_
44,10,115.01091252899788,409874.0,0.6313075156664638,1.0,0.5,0.014725949084462328,,,LearningParams_Fit_alpha_Fix_beta-exp_
45,23,115.01091252907486,409874.0,0.2275064139714994,1.0,0.5,0.01472529154639162,,,LearningParams_Fit_alpha_Fix_beta-exp_
46,8,115.01091252928585,409874.0,0.9598524604398242,1.0,0.5,0.014725275630591032,,,LearningParams_Fit_alpha_Fix_beta-exp_
47,47,115.01091252946269,409874.0,0.9591838048896688,1.0,0.5,0.01472526284941928,,,LearningParams_Fit_alpha_Fix_beta-exp_
48,39,115.01091252968529,409874.0,0.6058345226751785,1.0,0.5,0.014725247362811812,,,LearningParams_Fit_alpha_Fix_beta-exp_
49,44,115.01091253040336,409874.0,0.1452572085575371,1.0,0.5,0.014725201275220541,,,LearningParams_Fit_alpha_Fix_beta-exp_
0,7,119.93647336439577,408988.0,0.3154207592384149,1.0,0.5,0.01724379724425333,,,LearningParams_Fit_alpha_Fix_beta-exp_
1,23,119.93647336439837,408988.0,0.06880373838908682,1.0,0.5,0.017243768955887917,,,LearningParams_Fit_alpha_Fix_beta-exp_
2,14,119.93647336440556,408988.0,0.87181579903052,1.0,0.5,0.017243823692222108,,,LearningParams_Fit_alpha_Fix_beta-exp_
3,20,119.93647336442798,408988.0,0.21443735334416514,1.0,0.5,0.017243726381282583,,,LearningParams_Fit_alpha_Fix_beta-exp_
4,36,119.93647336444849,408988.0,0.6081931734999652,1.0,0.5,0.0172437093457091,,,LearningParams_Fit_alpha_Fix_beta-exp_
5,13,119.93647336446394,408988.0,0.9628481158726048,1.0,0.5,0.017243878686516487,,,LearningParams_Fit_alpha_Fix_beta-exp_
6,5,119.93647336446884,408988.0,0.8316770867308869,1.0,0.5,0.01724369545669371,,,LearningParams_Fit_alpha_Fix_beta-exp_
7,34,119.93647336447191,408988.0,0.339700809141138,1.0,0.5,0.01724369326431005,,,LearningParams_Fit_alpha_Fix_beta-exp_
8,6,119.93647336447364,408988.0,0.7998602926652518,1.0,0.5,0.017243692237731194,,,LearningParams_Fit_alpha_Fix_beta-exp_
