,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,model
23,43.0,958.4644065366066,51279316.0,100207.0,0.19287205825855205,0.6919612521752855,0.6476760906626711,1.0,0.19287205825855205,0.6919612521752855,0.6476760906626711,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
24,2.0,4123.952155243633,63866746.0,100207.0,0.614036750889785,0.3528514311758359,0.948710932071968,1.0,0.6140346295775344,0.352857626014084,0.9487073640205612,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
25,33.0,5020.591503101141,9318244.0,100207.0,0.4101375796710585,0.4028827120931654,1.9119672433517667,1.0,0.4101377500966355,0.4028828832964293,1.911967038398108,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
26,0.0,,62359807.0,100207.0,0.04043058701703315,0.9774013952042548,2.292134732488317,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
27,1.0,,63370790.0,100207.0,0.2762199055245573,0.3588776543771129,2.6082844802625447,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
28,3.0,,92282996.0,100207.0,0.4857314845947393,0.8677456484082121,1.8239056593984069,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
29,7.0,,88646265.0,100207.0,0.8377802916565524,0.77263478900677,2.8252348862673764,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
30,8.0,,97307927.0,100207.0,0.7806242943475037,0.3013790280912687,5.740226615219817,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
31,10.0,,4702362.0,100207.0,0.1972682744602104,0.6124658932571941,3.1904173230081536,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
32,11.0,,50712510.0,100207.0,0.5137176956900839,0.9491324429407462,3.0945211303399867,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
33,12.0,,48576516.0,100207.0,0.0907584460560802,0.44178962577635295,2.587100405530168,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
34,14.0,,8191230.0,100207.0,0.2831566807438887,0.7170392385535064,5.8064428908830035,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
35,15.0,,22577401.0,100207.0,0.5170976800239961,0.6339841638887024,4.32251178427564,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
36,17.0,,16885288.0,100207.0,0.4701751421142584,0.5922034281855136,2.068818246327308,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
37,20.0,,74702755.0,100207.0,0.19164204795046988,0.6322175295901147,2.093100099220584,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
38,22.0,,2124541.0,100207.0,0.9591593593578702,0.3741735908264841,2.9663251449365755,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
39,23.0,,64698986.0,100207.0,0.3402693212588486,0.3687235960963589,2.6168470007831357,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
40,26.0,,43531709.0,100207.0,0.4446307731820175,0.6749760932359614,2.8980045053903094,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
41,28.0,,13084150.0,100207.0,0.5724692209850373,0.11950177228461205,5.673130698590418,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
42,30.0,,90293808.0,100207.0,0.15997891392083435,0.874035176916773,2.9852783184355887,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
43,31.0,,74174503.0,100207.0,0.7848358061917966,0.7911313479507902,1.629467031770879,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
44,32.0,,31168142.0,100207.0,0.567560344864542,0.7818965704734342,2.086421009144594,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
45,35.0,,28357746.0,100207.0,0.037506439506302065,0.9242250820128024,2.7052260789723133,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
46,41.0,,47081846.0,100207.0,0.42662628110442985,0.5635096946721561,1.376452748181852,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
47,44.0,,86851975.0,100207.0,0.13919779232558271,0.9989197386246648,1.7980432673084819,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
48,47.0,,15039128.0,100207.0,0.6781196113426305,0.9022782708664124,2.148392379570473,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
49,48.0,,80454282.0,100207.0,0.8042869697634875,0.4656873122672485,3.739284239139995,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
0,22.0,106.7431618042287,17784332.0,100214.0,0.5763230009299312,0.7545753081673093,0.959679175840624,1.0,0.05,0.15176432888938748,0.019694602610261864,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
1,38.0,106.74316180473532,90627452.0,100214.0,0.11417700329216735,0.21058822588874865,1.24400812233613,1.0,0.05,0.15176544940761635,0.019694442061893944,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
2,42.0,106.7431618054076,73168435.0,100214.0,0.4974237387523566,0.04934206208995052,0.34314545619580106,1.0,0.05,0.15176696518460225,0.01969436835653763,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
3,10.0,106.74316180929677,15350282.0,100214.0,0.8738727433341543,0.7586475909371627,1.5523376875364432,1.0,0.05,0.15176444856950366,0.01969418938857864,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
4,29.0,106.74316182995074,58178925.0,100214.0,0.10360092395653607,0.24080500858120446,1.4968121198824094,1.0,0.05,0.15177893811889334,0.019693553823273303,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
5,41.0,106.74316186360828,22358172.0,100214.0,0.5786263115248409,0.9282208499769851,0.3522286758383727,1.0,0.05,0.15178176120264533,0.01969215499418664,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
6,3.0,106.74316199020114,44253109.0,100214.0,0.6505469317756558,0.5626218478467447,1.5050058601584317,1.0,0.05,0.1517508498639161,0.01969335223127886,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
7,46.0,106.74316199541819,18458915.0,100214.0,0.7433111241833128,0.8950106557825049,0.5325524340447825,1.0,0.05,0.15178338556785925,0.019695263320545418,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
8,24.0,106.74316212687084,71278319.0,100214.0,0.7950930634639632,0.7712104398022415,0.028640900844043044,1.0,0.05,0.15170806394582645,0.01970003372637349,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
9,44.0,106.74316268403564,13666520.0,100214.0,0.3402040090190969,0.5652548562684918,0.999316020076966,1.0,0.05,0.15167252270778306,0.019701662893545312,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
10,20.0,106.74316437039136,44414019.0,100214.0,0.45724172526256607,0.4916239998962768,0.9056433830294256,1.0,0.05,0.15161394274293527,0.019704742349715542,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
11,23.0,106.74317013874423,78292152.0,100214.0,0.6729709363502375,0.6840214450697211,1.7707752620190842,1.0,0.05,0.15185595899265053,0.019670371040462226,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
12,25.0,110.33210381783856,94468090.0,100214.0,0.5967516917332271,0.8489061154515128,0.8530706308246935,1.0,0.05328491114846588,1.5874007247468995,0.003675114407865629,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
13,4.0,110.36761809103888,64855831.0,100214.0,0.15041603553778718,0.3176594540617648,0.9079017045026464,1.0,0.05,1.665424919067606,0.0035126923646322103,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
14,36.0,110.66402495133288,74422224.0,100214.0,0.6937666643092492,0.1128959368819265,0.8473529213340318,1.0,0.05,1.9994797189315012,0.002994526697480729,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
15,14.0,110.66421120693659,60865736.0,100214.0,0.12924737459621308,0.061420192628327014,1.8355540431656712,1.0,0.0500047034383231,1.99968561808829,0.0029922954864733033,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
16,2.0,110.66438263627377,76190762.0,100214.0,0.3175400351987157,0.0667959456164744,0.9244652028508128,1.0,0.05002357936736771,1.9997783608771003,0.002992866410705046,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
17,7.0,110.66442058538729,81673551.0,100214.0,0.3737034269354827,0.10575099820886584,0.8574676141277309,1.0,0.05003146759613545,1.9997744822668797,0.002993075433820977,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
18,9.0,121.30075664799062,50676380.0,100214.0,0.34985746056801803,0.5613100507798378,1.6294329742534432,1.0,2.0,2.0,0.0,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
19,26.0,469.7247773620621,51822847.0,100214.0,0.3606077129522688,0.8815228741244147,1.0748126570941616,1.0,0.05,1.1668306611098629,0.4055814848609992,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
20,47.0,492.85122513610014,83582082.0,100214.0,0.03264565512120835,0.34343822939529217,0.9198736013242874,1.0,0.05,0.4648722473339894,0.8468043918137802,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
21,33.0,543.2525320535034,35840513.0,100214.0,0.30369143314609764,0.6783928318503234,0.8284141208545917,1.0,0.05,0.8325823850233456,0.37180124468432185,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
22,0.0,6105.530104799912,17991443.0,100214.0,0.680504411031916,0.4297262049890375,1.8994415287246884,1.0,0.680504411031916,0.4297262049890375,1.8994415287246884,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
23,1.0,,27768398.0,100214.0,0.4450439263464011,0.8422737970000349,2.9779377859535234,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
24,5.0,,42457137.0,100214.0,0.9013133218916426,0.6381433259889516,2.6226888435625098,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
25,6.0,,37287677.0,100214.0,0.528945590759416,0.1724493907041257,2.0934647118398475,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
26,8.0,,78026505.0,100214.0,0.11175883214901892,0.7861919017658855,4.717429649306194,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
27,11.0,,69880219.0,100214.0,0.3745061517897343,0.8378588799240979,3.6819642217121142,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
28,12.0,,7656287.0,100214.0,0.7919120262567083,0.3974500064900676,3.0200838753739068,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
29,13.0,,34243773.0,100214.0,0.7643019709041143,0.3849823768394524,2.3054621878055954,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
30,15.0,,72648069.0,100214.0,0.5659683158256714,0.9904970011587909,4.550943230194718,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
31,16.0,,80070301.0,100214.0,0.12715573228659988,0.5021565109647328,4.789451558467189,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
32,17.0,,48559541.0,100214.0,0.1996937407005963,0.5710709762277079,2.0409864668036843,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
33,18.0,,79577711.0,100214.0,0.6268458434828601,0.011477640179378187,2.5032335119436677,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
34,19.0,,35020708.0,100214.0,0.09152280694488958,0.7472135581820685,1.7196139318571837,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
35,21.0,,33358248.0,100214.0,0.7834804004870325,0.35932476990054635,4.959743712271657,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
36,27.0,,63571397.0,100214.0,0.2672957077316174,0.009665314521833723,2.991472536521315,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
37,28.0,,93452379.0,100214.0,0.3385426024229881,0.2770018569389435,3.5225687524717584,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
38,30.0,,21251516.0,100214.0,0.7727765283348735,0.5017585090659721,1.3434618387383204,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
39,31.0,,58802359.0,100214.0,0.8473650882917054,0.158748616461859,2.846575287934148,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
40,32.0,,87428168.0,100214.0,0.2571128664832517,0.2270265216393568,4.943821754967413,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
41,34.0,,8159084.0,100214.0,0.2023790797212615,0.17133039729458566,4.141426413407937,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
42,35.0,,62364729.0,100214.0,0.4723080266172524,0.4121033924976093,3.067191156156987,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
43,37.0,,93299323.0,100214.0,0.4151251870329323,0.2973823920897853,1.3756483811530096,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
44,39.0,,47677537.0,100214.0,0.959123265127508,0.0005093928554634568,3.8066976095613634,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
45,40.0,,75381609.0,100214.0,0.5901814397228403,0.7872311230570378,2.6879560257684743,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
46,43.0,,84843186.0,100214.0,0.6451088337795884,0.882992118048204,2.3368661968403077,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
47,45.0,,79378727.0,100214.0,0.4028676910301816,0.2230280992450457,1.4590861408350642,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
48,48.0,,56043735.0,100214.0,0.8030480984962745,0.23316825406056635,4.442772733799738,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
49,49.0,,57385791.0,100214.0,0.7372238446086737,0.7017393912463565,3.6899035021289284,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
0,12.0,30.472246246340646,45916228.0,100180.0,0.35068401643155445,0.3409663910936036,0.7070832854103309,1.0,0.05,2.0,0.17483428021148056,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
1,29.0,30.472246246340674,35759068.0,100180.0,0.10238005491689699,0.12344935562120975,2.3954209044383443,1.0,0.05,2.0,0.17483428532128073,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
2,19.0,30.47224624634068,91844950.0,100180.0,0.9946195471712972,0.6863446649882375,0.9818234172602456,1.0,0.05,2.0,0.17483428466972126,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
3,35.0,30.472246246340685,48896103.0,100180.0,0.8849138653762164,0.15762331888014594,1.4340017150588165,1.0,0.05,2.0,0.1748342856453984,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
4,21.0,30.472246246340713,93175556.0,100180.0,0.7173001190487256,0.4727714581160834,0.9268761371117956,1.0,0.05,2.0,0.17483428920447905,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
5,22.0,30.47224624634078,61848072.0,100180.0,0.5983732292458632,0.8645225378645716,1.629473200108614,1.0,0.05,2.0,0.17483426215936518,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
6,41.0,30.472246246345296,32564381.0,100180.0,0.1608589758600088,0.3788285279341069,1.5333269216838876,1.0,0.05,2.0,0.17483437769488447,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
7,39.0,30.472246246354672,20642935.0,100180.0,0.32324569703815353,0.3130153267443871,1.002282343109918,1.0,0.05,2.0,0.17483410493519969,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
8,25.0,30.472246246360932,76586453.0,100180.0,0.2760364710925639,0.4488391324600904,1.7033223884964108,1.0,0.05,2.0,0.17483406989422426,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
9,6.0,30.47224624636273,43800963.0,100180.0,0.806908051596259,0.10492215136337824,1.4277911339395257,1.0,0.05,2.0,0.17483449527923842,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
10,37.0,30.47224624636713,53620598.0,100180.0,0.006111879480746606,0.8558512949256399,0.5418570653890474,1.0,0.05,2.0,0.1748345160215291,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
11,26.0,30.47224624642644,73233597.0,100180.0,0.3161322995757124,0.7834998435748597,1.7735899248127431,1.0,0.05,2.0,0.17483384976769253,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
12,23.0,30.472246246467748,23738460.0,100180.0,0.3798623469222774,0.05323019660003052,2.7262643767651573,1.0,0.05,2.0,0.17483479940855234,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
13,4.0,30.47224624654873,87577176.0,100180.0,0.4768907682364712,0.0157975421660067,1.229090109366948,1.0,0.05,2.0,0.17483494512291026,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
14,31.0,30.472246246607035,16198555.0,100180.0,0.6770028777787473,0.322480615412544,1.0353008273179525,1.0,0.05,2.0,0.17483503282123514,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
15,32.0,30.472246246691103,15746020.0,100180.0,0.8870559575700668,0.7178090998033798,0.8797182793819042,1.0,0.05,2.0,0.17483514377758233,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
16,16.0,30.472246246913,87424883.0,100180.0,0.4004705672068979,0.001747160845752058,1.7428108911290852,1.0,0.05,2.0,0.17483538440746182,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
17,42.0,30.472246247131906,36329776.0,100180.0,0.7642292926226737,0.4268148243745508,0.5195343260590868,1.0,0.05,2.0,0.17483557889262313,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
18,28.0,30.47224624714131,38325702.0,100180.0,0.14406720567445722,0.11627595788495493,2.0253499958066485,1.0,0.05,2.0,0.17483558658929366,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
19,2.0,30.472246247195784,9043217.0,100180.0,0.3186748884885601,0.365484026842378,0.9752719188329864,1.0,0.05,2.0,0.17483563036623515,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
20,46.0,30.472246247263907,11136221.0,100180.0,0.7453382507797819,0.7387673468776893,1.6713280960435566,1.0,0.05,2.0,0.1748328729581982,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
21,45.0,30.472246247304692,15705186.0,100180.0,0.8201125922451166,0.011784872901954905,0.5364773244903546,1.0,0.05,2.0,0.17483571390509334,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
22,17.0,30.472246248667822,61411867.0,100180.0,0.27280831533397426,0.3027029048819982,0.4853401886918041,1.0,0.05,2.0,0.17483650893366962,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
23,5.0,30.472246253814983,29301639.0,100180.0,0.6475092955500523,0.8639599984796997,0.7373712883166421,1.0,0.05,2.0,0.1748302801244065,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
24,0.0,,11047494.0,100180.0,0.7487418097011636,0.4612287834486351,2.238916701306678,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
25,1.0,,93214098.0,100180.0,0.6653515966335081,0.6647560259423626,3.3885402271367644,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
26,3.0,,12972804.0,100180.0,0.2618321220889033,0.2754780162072117,1.0707680362398195,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
27,7.0,,28547809.0,100180.0,0.6771302003039277,0.14817024404097934,0.4914034688109524,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
28,8.0,,74395591.0,100180.0,0.16491360390704618,0.6274348191024388,3.0402880026553603,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
29,9.0,,23155238.0,100180.0,0.31051767330077706,0.1496881107297068,3.223227601457148,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
30,10.0,,5737894.0,100180.0,0.8282575420793464,0.7213184149953173,1.779637327412792,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
31,11.0,,72338401.0,100180.0,0.6452287311819171,0.5762965882210029,1.969511510070912,1.0,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_
