,Unnamed: 0,neglogprob,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
0,33,98.57995378917515,100104.0,0.8256819290846512,0.9603840442601624,0.2976084013615493,0.5,0.4343468028445844,0.3124769733609833,3.051519787836343,0.20546512664267508,,-0.2393516576239082,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
1,26,100.21706686377823,100104.0,0.3505577116765838,0.5470240138455533,0.4813725407828773,0.5,0.33191367313030595,0.24594376627156306,1.3071763279198478,0.2379541496679244,,-0.103072762404765,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
2,43,100.31165549743541,100104.0,0.7591301589425171,0.21721487247037585,0.5130729368433418,0.5,0.29088696860689633,0.31892358605785154,1.5674626682777513,0.20421685676314605,,-0.07148948201106166,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
3,3,100.97002402691638,100104.0,0.425894216372732,0.5187771505053449,4.652860657929229,0.5,0.7476280656798937,0.2438142174353655,1.0759416979643328,0.2417450170355941,,-0.04389873919176962,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
4,6,100.98967018153341,100104.0,0.08772556978093393,0.4185479726096892,4.875624217019831,0.5,0.02689408874882193,0.2522081454681769,1.1096694512680063,0.2365574373169847,,-0.05001768526578962,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
5,22,101.0977105665593,100104.0,0.9576237038786348,0.5056478531880891,1.4395065995882252,0.5,0.4231750642335109,0.29187071598521697,1.2490085925767254,0.22275182615031114,,-0.06790482963158767,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
6,27,101.42498054783856,100104.0,0.963227566756786,0.7808131582449526,0.6519238373709274,0.5,0.03653549434277503,0.22980098635771076,0.9542404238956776,0.2438743732681512,,-0.037451563828012034,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
7,49,101.42614788995131,100104.0,0.8449616743636735,0.0750543444101609,1.2870428702802628,0.5,0.5999326355161226,0.22995551557361135,0.9530428280529312,0.2464551350563412,,-0.035656383601297234,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
8,48,101.43303322489079,100104.0,0.21937358785226724,0.09706913859682832,4.376066898666139,0.5,0.4760974379343135,0.2333627822272989,0.9637823365456148,0.2486679381913611,,-0.03686383197403453,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
9,5,101.43523193070057,100104.0,0.437002572782611,0.9072755247448344,4.288815934267882,0.5,0.05476347287145489,0.21904660757830344,0.9271021580316272,0.24522109054403685,,-0.04202292347348346,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
10,44,101.43552926878151,100104.0,0.12935402787690653,0.4931286534346278,2.068002155969717,0.5,0.26921047648173546,0.20366135095868776,0.9283358215643476,0.26209444868519083,,-0.06318246915525229,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
11,31,101.43720470322123,100104.0,0.13297616586295835,0.17867473375956466,1.9932711573959698,0.5,0.19477290713151407,0.22455991068532252,0.9477075956944816,0.2396799172747237,,-0.046919394217513205,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
12,19,101.69366147921305,100104.0,0.6583068418370648,0.2820296137257975,0.3958369353557661,0.5,0.04911061008169382,0.2603536006094328,1.0188490503337166,0.24923799004500236,,-0.026309465102126,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
13,41,101.77966861713449,100104.0,0.8433553259755947,0.0972968687142408,4.045867618738551,0.5,0.01637587211853131,0.25618072406796505,1.0278536708450496,0.2271186820297457,,-0.052855182495907926,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
14,39,101.82600591779591,100104.0,0.5314430890861387,0.1493979749606379,1.4269034490293275,0.5,0.31518285411905544,0.2685329876378366,1.009076051243535,0.21772396724199766,,-0.007564693584232613,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
15,1,101.92724680111313,100104.0,0.5996559435709564,0.4236607302136343,1.6769246485593483,0.5,0.2964679975393314,0.2146060231051932,0.8380365751463734,0.2491371598727361,,-0.024609477204805337,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
16,2,102.02060905161088,100104.0,0.0383730600134653,0.3628318312040441,3.611604822744116,0.5,0.20835231879388685,0.2169031189910928,0.8308596868406681,0.2472522200100165,,-0.01490032441839251,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
17,21,102.02060905234049,100104.0,0.9467560651239084,0.7581049445086433,4.083509296054529,0.5,0.04723826946417042,0.21690265711298312,0.8308587462807531,0.24725496373303305,,-0.014900948448167112,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
18,30,102.14868246313708,100104.0,0.6778051007633759,0.7004394841394194,4.2247282239913195,0.5,0.5529533612709059,0.4516156388193895,2.0393565907993807,0.1500539303563828,,-0.08531445934251833,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_pos_Fix_exp_neg_
