,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp,x0_lossave,xopt_alpha,xopt_beta,xopt_exp,xopt_lossave,model
0,45,85.67001701767433,1889325.0,100110.0,0.9275356825539928,0.6563798739980039,0.18627345263136266,0.8234635563071004,0.4468326241436542,0.36842159735065466,0.1532511821643042,0.8831426940106565,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,49,86.01713314144232,88971662.0,100110.0,0.012791675173615269,2.802149903646715,0.8120451168102961,0.38227571364967,0.13756960068199067,0.7488962535873077,0.1933345748699306,1.2310859148937017,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,17,86.01756289803477,97739378.0,100110.0,0.6453635004549825,2.8349986672265635,0.2715490336317277,0.06517392283798129,0.16449911099643613,0.6374431716031301,0.19244723466756947,1.2175584501373014,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,41,86.01911419945739,53109955.0,100110.0,0.7039124107954727,3.0318234663209864,0.6025899865993299,0.5203561338985416,0.09034481733325367,1.1082817500321014,0.19490035383116175,1.2519040570164959,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
4,9,86.02086694752774,73616844.0,100110.0,0.3666141752722922,3.182249111258185,0.5564098581444897,0.7882021321603387,0.06620547782202703,1.4922757317482636,0.1957357721345274,1.2601207564555748,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
5,0,86.02089723242382,36565861.0,100110.0,0.545277413328611,1.2116201206897104,0.9279038617642666,2.3407124318831154,0.06599037147046698,1.4970497938253575,0.19579616469995215,1.258674241085667,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
6,44,86.02095011348482,9263419.0,100110.0,0.2539919540103915,1.3043792283599789,0.7066854478801268,2.9436703044212296,0.06518709505202687,1.5134410077718758,0.19564514439467184,1.262163770876989,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
7,36,86.02097322599904,49601948.0,100110.0,0.40868389511852704,3.5005378783245265,0.5866862243237383,2.3264885810019034,0.06502138883673157,1.5182980529405896,0.19562807706408375,1.2598683717623982,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
8,40,86.02109797137061,52505235.0,100110.0,0.8805568130918355,1.7051062711066898,0.7478385842607641,2.3783167337988997,0.06329127473969393,1.5584040386700904,0.1957003355898765,1.262284871790272,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
9,5,86.02114578592376,90176655.0,100110.0,0.19638806550522456,5.088970804453606,0.08889649057541513,1.7445558653458257,0.06273191652080776,1.5714483339578882,0.19581977992377367,1.261609742411069,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
10,2,86.02119919172155,14888488.0,100110.0,0.9337296357154088,2.0022884602388578,0.4546184775321895,1.9976528123799155,0.06206968827982296,1.5888871228657608,0.1957200751398582,1.2623174569081104,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
11,31,86.02120556435464,67205615.0,100110.0,0.3929207103943893,5.46189490012076,0.1344200610784836,1.43942731707425,0.06202155203158333,1.5889377328694785,0.19588032121428492,1.261451413286434,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
12,27,86.02137948174158,27931761.0,100110.0,0.7537231265460621,0.5272992920824805,0.8122125565581095,1.090222669560042,0.059841239657441425,1.6445414698795329,0.19578678726279455,1.2641324400470155,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
13,13,86.02141568442133,87884600.0,100110.0,0.7876580615380898,1.9155405381861936,0.8134390029958302,2.3005639022528506,0.06106800648905334,1.6135193573266562,0.19579077070159095,1.256715719654221,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
14,11,86.02144667990697,87072002.0,100110.0,0.5414813854385533,4.620737514109993,0.22009412813006984,0.922413378289499,0.0590878550329566,1.66448960892133,0.19596727750104453,1.263038810902277,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
15,12,86.02144968980865,974838.0,100110.0,0.7890583830152594,1.2829314816194246,0.814830484294014,1.9638690457974888,0.05898329391896681,1.6686100677067441,0.1959021467494356,1.2632206598964444,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
16,7,86.02161277834267,61286244.0,100110.0,0.44794156416368736,1.2250486361747437,0.949422570060524,2.196091274275953,0.057028554864533364,1.7240560627357848,0.19596086746590574,1.2636009285183327,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
17,6,86.02163635077578,30378661.0,100110.0,0.3891666711470414,2.8742410717571305,0.9099961948819372,0.7102348042558053,0.056763649465500374,1.7317710305758551,0.1960047306380308,1.2634136346064944,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
18,33,86.02167077817509,96488699.0,100110.0,0.7571629261525372,2.5381698597614752,0.9149956577314244,0.9729978097445549,0.056324794789981425,1.7449945228295387,0.19597242567761447,1.2641022897259406,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
19,39,86.02181338761524,50393878.0,100110.0,0.9708748322984484,2.0572431327931118,0.3632755217799082,0.5724369639990656,0.054615022641503926,1.797549764751751,0.19598927120812248,1.2651437863375867,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
20,29,86.02187048572969,69036517.0,100110.0,0.6295620263308871,1.0631980634613298,0.34782972108319715,2.060977422745466,0.05394181967792106,1.8192534718827884,0.19601002660939007,1.2653131000847584,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
21,20,86.02192720007916,52817479.0,100110.0,0.2633004257625729,4.306984387532344,0.8990364483145671,3.6330236939879583,0.053315559356521616,1.8409818261334467,0.1959671901382337,1.2648251951655949,LearningParams_Fit_alpha-beta-exp-lossave_Fix_
