,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
0,29,86.88061757965771,,0.0405044850700248,3.2515210337528515,0.8947429154304996,0.5,0.0004890458808346591,55.854466504230395,-0.8458777481725264,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
1,8,86.88119313551461,,0.5068340246489109,0.4701478956777416,0.44896892522994897,0.5,0.0005179778011002595,52.50992072518457,-0.8437008299313773,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
2,39,86.90789561785311,,0.07137594935203584,0.6877747053735606,0.18358151860290728,0.5,0.000333963194090662,78.71921699795698,-63.29189550182465,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
3,28,86.90881218884928,,0.4701318593708518,0.12155965845391024,0.163171162064511,0.5,0.00039944548437401936,66.01344762808607,-151.71981020840641,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
4,0,86.90967339864036,,0.2128256217420024,1.0089123571631131,0.5171558812469298,0.5,0.0004549172960764369,57.88116732768549,-21.10024041887521,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
5,26,86.91001561829445,,0.04549594840831128,0.09400345429555534,0.3959328716675783,0.5,0.0004777827954209161,55.139314655907924,-404.3526329814361,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
6,40,86.91045261953037,,0.4233284636331275,0.12910239225836284,0.8931502357358577,0.5,0.0005057093326882187,52.076207770651216,-131.2677823547035,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
7,20,89.07077435083902,,0.3071268968298322,2.332040375518256,0.00046830126952746015,0.5,0.0002774844683001749,108.17545638984724,-0.01588347961525053,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
8,35,91.23325124806576,,0.4812829478112561,0.2882921516927206,0.3081145350968102,0.5,0.17574892346432247,0.1646652057232909,-0.3581018908105309,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
9,33,95.81433515748344,,0.8331864384467491,3.690591012355141,0.6391253266553516,0.5,1.6105417700590925,0.0265644757887186,-0.3687660285654892,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
10,22,96.53824356364824,,0.8653743732667808,3.021018498978882,0.8045575909074356,0.5,2.0041302991816687,0.01998052954830369,-0.21510585751634687,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
11,12,96.58122469699344,,0.4396718983085725,0.12371071550712046,0.7083850687327667,0.5,0.4790815401986852,0.05932587262370144,-0.19079710885117826,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
12,11,97.16970284371284,,0.8439131363845896,3.7714985071069336,0.18558137332778055,0.5,2.496921109680697,0.02008875546645113,0.0009758950224184557,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
13,47,216.4207781712017,,0.1797298269449258,1.7819137869953332,0.450375142215161,0.5,0.19931731895254864,1.8958604142706124,0.19042668050548026,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
14,31,216.98808493267975,,0.481002679129215,1.3303241726528003,0.3074887342620937,0.5,0.2803601142220539,1.4006166888313478,0.21089879338811224,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
15,38,217.13674126453472,,0.1557168399280464,2.700847842974178,0.1872696626022188,0.5,0.14727146101682964,2.53657063691672,0.2045897939986367,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
16,21,217.15242207202897,,0.36194848870682783,1.7871905435833169,0.5854605732084507,0.5,0.21010191935739347,1.80666404449228,0.18019494691474147,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
17,46,217.40586816551757,,0.6379185036076903,1.3896847953441842,0.25231995773162263,0.5,0.5321906383138274,0.8039044489629459,0.20141347440415125,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
18,49,217.59952421416557,,0.19675589344481093,2.487168388884811,0.7288254081227273,0.5,0.1481853247380644,2.5279992684343497,0.2105357941069083,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
19,23,218.7464243812603,,0.2685606850932561,1.9677041381742173,0.12634133192978605,0.5,0.2631348450146982,1.4397233891021537,0.1478534012056515,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
20,4,219.51384243888003,,0.3171124236711407,1.246300788583426,0.2730428793343268,0.5,0.34149469278363986,1.1857126276829528,0.2268589469456872,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
21,24,221.1934307138992,,0.7843082977479731,0.5712488932902711,0.582897940436887,0.5,0.7605105666188015,0.6016362707311249,0.17836080883079788,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
22,42,221.5795454098413,,0.2658723190672,1.5113270805045986,0.10810122526426492,0.5,0.262713911679014,1.4235585264305028,0.11997623339137647,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
23,48,223.4330311858016,,0.7787725036085857,0.5850384817659204,0.6574998514844002,0.5,0.8212607696907281,0.5668032295261716,0.16771216747312806,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
24,44,277.67771414281935,,0.9638626530362948,3.2366549227924417,0.2239752079332038,0.5,1.6354705310877218,0.7321958537141585,0.027161205727320302,,LearningParams_Fit_alpha-beta-exp_neg_Fix_exp_pos_
