"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	6.28132672100003	1	64	NA	15.201333818	0	0.08	0.08	1	0.0141758769999569	6.29550259799998	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	1.26102996499998	1	64	NA	15.201333818	0	0.08	0.08	1	6.65872489499998	7.91975485999995	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.800199598999995	1	64	NA	15.201333818	0	0.08	0.08	1	8.14455702699996	8.94475662599996	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.972800982999956	1	64	NA	15.201333818	0	0.08	0.08	1	9.179640608	10.152441591	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.834258239000008	1	64	NA	15.201333818	0	0.08	0.08	1	10.381718318	11.215976557	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.358926202000021	1	64	NA	15.201333818	0	0.08	0.08	1	11.450190885	11.809117087	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	1.06922017700003	1	64	NA	15.201333818	0	0.08	0.08	1	12.03446844	13.103688617	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.846791081999982	1	64	NA	15.201333818	0	0.08	0.08	1	13.336735713	14.183526795	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.777873519000025	2	64	NA	15.201333818	0	0.08	0.08	1	14.421771431	15.19964495	"1"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.317134791000001	1	102	NA	25.873865357	0	0.22	0.3	1	17.22645317	17.543587961	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.0387881739999898	1	102	NA	25.873865357	0	0.22	0.3	1	17.777378538	17.816166712	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.0668728850000093	1	102	NA	25.873865357	0	0.22	0.3	1	18.044546433	18.111419318	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00324843200002078	1	102	NA	25.873865357	0	0.22	0.3	1	18.345158431	18.348406863	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00377423200001203	1	102	NA	25.873865357	0	0.22	0.3	1	18.578710875	18.582485107	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.0841681329999915	1	102	NA	25.873865357	0	0.22	0.3	1	18.812481935	18.896650068	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00714961899996069	1	102	NA	25.873865357	0	0.22	0.3	1	19.129728038	19.136877657	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00727941799999599	1	102	NA	25.873865357	0	0.22	0.3	1	19.363513423	19.370792841	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.370457866999971	1	102	NA	25.873865357	0	0.22	0.3	1	19.597083538	19.967541405	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00404350300004808	1	102	NA	25.873865357	0	0.22	0.3	1	20.198134298	20.202177801	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00395925899999838	1	102	NA	25.873865357	0	0.22	0.3	1	20.432011958	20.435971217	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	1.045990287	1	102	NA	25.873865357	0	0.22	0.3	1	20.665714778	21.711705065	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.666043184999978	1	102	NA	25.873865357	0	0.22	0.3	1	21.934490176	22.600533361	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00452031899999383	1	102	NA	25.873865357	0	0.22	0.3	1	22.835981926	22.840502245	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00429370199998402	1	102	NA	25.873865357	0	0.22	0.3	1	23.069636446	23.073930148	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.0723068180000155	1	102	NA	25.873865357	0	0.22	0.3	1	23.303489013	23.375795831	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00334390599999779	1	102	NA	25.873865357	0	0.22	0.3	1	23.603994545	23.607338451	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.0573658129999899	1	102	NA	25.873865357	0	0.22	0.3	1	23.837718065	23.895083878	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00411011799997141	1	102	NA	25.873865357	0	0.22	0.3	1	24.121488173	24.125598291	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.0617449970000052	1	102	NA	25.873865357	0	0.22	0.3	1	24.35524841	24.416993407	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00810146700001724	1	102	NA	25.873865357	0	0.22	0.3	1	24.655715861	24.663817328	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.00333677999998372	1	102	NA	25.873865357	0	0.22	0.3	1	24.889336321	24.892673101	"2"	634.707682731	632.029338572	1.5	0.1
0.01	1	0.749080327999991	2	102	NA	25.873865357	0	0.22	0.3	1	25.12317081	25.872251138	"2"	634.707682731	632.029338572	1.5	0.1
