"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	1.04187760200057	1	64	50.368980065	NA	1	0	0	1	0.0129062879996127	1.05478389000018	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.538074796000728	1	64	50.368980065	NA	1	0	0	1	1.34838404799939	1.88645884400012	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.402229585999521	1	64	50.368980065	NA	1	0	0	1	2.11634226800015	2.51857185399967	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.39364353000019	1	64	50.368980065	NA	1	0	0	1	2.75065479299974	3.14429832299993	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.359137663000183	1	64	50.368980065	NA	1	0	0	1	3.36858799499987	3.72772565800005	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.350521085999389	1	64	50.368980065	NA	1	0	0	1	3.95283163000022	4.30335271599961	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.38982758200018	1	64	50.368980065	NA	1	0	0	1	4.53713097299988	4.92695855500006	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.332952211999327	1	64	50.368980065	NA	1	0	0	1	5.15489266300028	5.48784487499961	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.340391015000023	1	64	50.368980065	NA	1	0	0	1	5.72246444699977	6.06285546199979	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.333410554999318	1	64	50.368980065	NA	1	0	0	1	6.29005795000012	6.62346850499944	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.38134983800046	1	64	50.368980065	NA	1	0	0	1	6.8577305029994	7.23908034099986	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.316681987000266	1	64	50.368980065	NA	1	0	0	1	7.47544219999963	7.7921241869999	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.324440680999942	1	64	50.368980065	NA	1	0	0	1	8.02630468799998	8.35074536899992	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.381440242999815	1	64	50.368980065	NA	1	0	0	1	8.57715786300014	8.95859810599995	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.437181017000512	1	64	50.368980065	NA	1	0	0	1	9.19497454799966	9.63215556500018	"1"	7694.529889783	7689.593782628	1.5	0.1
0.01	1	0.352219051999782	1	64	50.368980065	NA	1	0	0	1	9.86282078299973	10.2150398349995	"1"	7694.529889783	7689.593782628	1.5	0.1
