"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	0.00230229900034828	1	107	NA	194.216413609	0	0.22	2.48	1	191.407926225	191.410228524	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00312464399985402	1	107	NA	194.216413609	0	0.22	2.48	1	191.641436208	191.644560852	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00225564399988798	1	107	NA	194.216413609	0	0.22	2.48	1	191.875248366	191.87750401	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00218495500030258	1	107	NA	194.216413609	0	0.22	2.48	1	192.108897711	192.111082666	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0022593900002903	1	107	NA	194.216413609	0	0.22	2.48	1	192.342599754	192.344859144	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00214863100018192	1	107	NA	194.216413609	0	0.22	2.48	1	192.576455908	192.578604539	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00353858899961779	1	107	NA	194.216413609	0	0.22	2.48	1	192.810147299	192.813685888	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00222540999993726	1	107	NA	194.216413609	0	0.22	2.48	1	193.043737112	193.045962522	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00233350300004531	1	107	NA	194.216413609	0	0.22	2.48	1	193.2775044	193.279837903	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00232228799995937	1	107	NA	194.216413609	0	0.22	2.48	1	193.51128573	193.513608018	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00224821099982364	1	107	NA	194.216413609	0	0.22	2.48	1	193.745015587	193.747263798	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00259185000004436	1	107	NA	194.216413609	0	0.22	2.48	1	193.978727487	193.981319337	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0024571119997745	2	107	NA	194.216413609	0	0.22	2.48	1	194.212433569	194.214890681	"12"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00229116900027293	1	119	NA	210.377453577	0	0.58	3.06	1	196.265913628	196.268204797	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00234144200021547	1	119	NA	210.377453577	0	0.58	3.06	1	196.499633565	196.501975007	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00227462500015463	1	119	NA	210.377453577	0	0.58	3.06	1	196.733340198	196.735614823	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00221009599999888	1	119	NA	210.377453577	0	0.58	3.06	1	196.967120835	196.969330931	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00228272499998639	1	119	NA	210.377453577	0	0.58	3.06	1	197.200768174	197.203050899	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00269232600021496	1	119	NA	210.377453577	0	0.58	3.06	1	197.434693292	197.437385618	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00231259100019088	1	119	NA	210.377453577	0	0.58	3.06	1	197.66831744	197.670630031	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00231495300022289	1	119	NA	210.377453577	0	0.58	3.06	1	197.901987167	197.90430212	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00259092399983274	1	119	NA	210.377453577	0	0.58	3.06	1	198.135679772	198.138270696	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0024279529998239	1	119	NA	210.377453577	0	0.58	3.06	1	198.369443218	198.371871171	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00233537600024647	1	119	NA	210.377453577	0	0.58	3.06	1	198.603211576	198.605546952	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00215703699996084	1	119	NA	210.377453577	0	0.58	3.06	1	198.83687295	198.839029987	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00222244399992633	1	119	NA	210.377453577	0	0.58	3.06	1	199.07078724	199.073009684	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0023416939998242	1	119	NA	210.377453577	0	0.58	3.06	1	199.304378406	199.3067201	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00218390899999577	1	119	NA	210.377453577	0	0.58	3.06	1	199.538101751	199.54028566	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00226362800003699	1	119	NA	210.377453577	0	0.58	3.06	1	199.771775528	199.774039156	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0022282400000222	1	119	NA	210.377453577	0	0.58	3.06	1	200.005544812	200.007773052	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00223812100011855	1	119	NA	210.377453577	0	0.58	3.06	1	200.239265571	200.241503692	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00252637200037498	1	119	NA	210.377453577	0	0.58	3.06	1	200.473027195	200.475553567	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00223762799987526	1	119	NA	210.377453577	0	0.58	3.06	1	200.706649632	200.70888726	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00230572000009488	1	119	NA	210.377453577	0	0.58	3.06	1	200.94038495	200.94269067	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00227510900003836	1	119	NA	210.377453577	0	0.58	3.06	1	201.174083716	201.176358825	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0021984820000398	1	119	NA	210.377453577	0	0.58	3.06	1	201.407869878	201.41006836	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00232498300010775	1	119	NA	210.377453577	0	0.58	3.06	1	201.641591501	201.643916484	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00236294899968925	1	119	NA	210.377453577	0	0.58	3.06	1	201.875347134	201.877710083	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00343220000013389	1	119	NA	210.377453577	0	0.58	3.06	1	202.109010804	202.112443004	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00249231599991617	1	119	NA	210.377453577	0	0.58	3.06	1	202.342729194	202.34522151	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00251569500005644	1	119	NA	210.377453577	0	0.58	3.06	1	202.576493301	202.579008996	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00241008800003328	1	119	NA	210.377453577	0	0.58	3.06	1	202.810205762	202.81261585	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00329910400023437	1	119	NA	210.377453577	0	0.58	3.06	1	203.04396521	203.047264314	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00237374700009241	1	119	NA	210.377453577	0	0.58	3.06	1	203.27773382	203.280107567	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00230837199978851	1	119	NA	210.377453577	0	0.58	3.06	1	203.51146735	203.513775722	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00228607400003966	1	119	NA	210.377453577	0	0.58	3.06	1	203.745135926	203.747422	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00207269900010942	1	119	NA	210.377453577	0	0.58	3.06	1	203.978996337	203.981069036	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0023027520001051	1	119	NA	210.377453577	0	0.58	3.06	1	204.212734575	204.215037327	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0025957150000977	1	119	NA	210.377453577	0	0.58	3.06	1	204.446290885	204.4488866	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00227632899986929	1	119	NA	210.377453577	0	0.58	3.06	1	204.680097038	204.682373367	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0022826949998489	1	119	NA	210.377453577	0	0.58	3.06	1	204.913824407	204.916107102	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00473604999979216	1	119	NA	210.377453577	0	0.58	3.06	1	205.147634497	205.152370547	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00229745700016792	1	119	NA	210.377453577	0	0.58	3.06	1	205.381280361	205.383577818	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00229135400013547	1	119	NA	210.377453577	0	0.58	3.06	1	205.614925934	205.617217288	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00214704100017116	1	119	NA	210.377453577	0	0.58	3.06	1	205.84865193	205.850798971	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00350257099989904	1	119	NA	210.377453577	0	0.58	3.06	1	206.082465162	206.085967733	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00214031600035014	1	119	NA	210.377453577	0	0.58	3.06	1	206.31617071	206.318311026	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00235737699995298	1	119	NA	210.377453577	0	0.58	3.06	1	206.549806221	206.552163598	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00242176500023561	1	119	NA	210.377453577	0	0.58	3.06	1	206.783623114	206.786044879	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00215562899984434	1	119	NA	210.377453577	0	0.58	3.06	1	207.017264639	207.019420268	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00233515499985515	1	119	NA	210.377453577	0	0.58	3.06	1	207.251132073	207.253467228	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00226615999963542	1	119	NA	210.377453577	0	0.58	3.06	1	207.484761905	207.487028065	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00228215800007092	1	119	NA	210.377453577	0	0.58	3.06	1	207.718464499	207.720746657	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00246713500018814	1	119	NA	210.377453577	0	0.58	3.06	1	207.952251533	207.954718668	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00228889499976503	1	119	NA	210.377453577	0	0.58	3.06	1	208.186012526	208.188301421	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00455277499986551	1	119	NA	210.377453577	0	0.58	3.06	1	208.419812127	208.424364902	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0024544039997636	1	119	NA	210.377453577	0	0.58	3.06	1	208.653460844	208.655915248	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00227339200000642	1	119	NA	210.377453577	0	0.58	3.06	1	208.887084556	208.889357948	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00230432799980917	1	119	NA	210.377453577	0	0.58	3.06	1	209.120824006	209.123128334	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00234111700001449	1	119	NA	210.377453577	0	0.58	3.06	1	209.354642787	209.356983904	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00230088400030581	1	119	NA	210.377453577	0	0.58	3.06	1	209.588390097	209.590690981	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.553777411999818	2	119	NA	210.377453577	0	0.58	3.06	1	209.8221097	210.375887112	"13"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00245236099999602	1	71	NA	221.691322509	0	0.38	3.44	1	212.426418164	212.428870525	"14"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00245116900032372	1	71	NA	221.691322509	0	0.38	3.44	1	212.660178804	212.662629973	"14"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00357167600031971	1	71	NA	221.691322509	0	0.38	3.44	1	212.893972652	212.897544328	"14"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.0023031999999148	1	71	NA	221.691322509	0	0.38	3.44	1	213.127532253	213.129835453	"14"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00261760700004743	1	71	NA	221.691322509	0	0.38	3.44	1	213.361315453	213.36393306	"14"	3327.948714419	3325.861389765	1.5	0.1
0.01	1	0.00235837599984734	1	71	NA	221.691322509	0	0.38	3.44	1	213.59508713	213.597445506	"14"	3327.948714419	3325.861389765	1.5	0.1
