"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	4.58984626	1	64	19.62014456	NA	1	0	0	1	0.015622527000005	4.60546878700001	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.0470927509999797	1	64	19.62014456	NA	1	0	0	1	4.95734762800001	5.00444037899999	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00392739700001243	1	64	19.62014456	NA	1	0	0	1	5.24107776	5.24500515700001	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00332448800000407	1	64	19.62014456	NA	1	0	0	1	5.474853795	5.47817828300001	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00328245599999377	1	64	19.62014456	NA	1	0	0	1	5.708586991	5.711869447	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00225415700001008	1	64	19.62014456	NA	1	0	0	1	5.94226519399999	5.944519351	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.0034104020000143	1	64	19.62014456	NA	1	0	0	1	6.17594577899999	6.179356181	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00383254999999849	1	64	19.62014456	NA	1	0	0	1	6.40971946499999	6.41355201499999	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00219416699999897	1	64	19.62014456	NA	1	0	0	1	6.64351324	6.645707407	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00331881599998951	1	64	19.62014456	NA	1	0	0	1	6.87708985899999	6.88040867499998	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00209113100001446	1	64	19.62014456	NA	1	0	0	1	7.11090797399999	7.112999105	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00411958300000492	1	64	19.62014456	NA	1	0	0	1	7.344599152	7.34871873500001	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00445306200001028	1	64	19.62014456	NA	1	0	0	1	7.578496895	7.58294995700001	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00367478699999424	1	64	19.62014456	NA	1	0	0	1	7.812068302	7.81574308899999	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00272313800002166	1	64	19.62014456	NA	1	0	0	1	8.04579333499998	8.04851647300001	"1"	565.224725506	559.648510462	1.5	0.1
0.01	1	0.00331039800002486	1	64	19.62014456	NA	1	0	0	1	8.27952796899999	8.28283836700001	"1"	565.224725506	559.648510462	1.5	0.1
