"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	1.69518309899968	1	64	NA	11.9285523099998	0	0.05	0.05	1	0.0234924530000171	1.7186755519997	"1"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	1.24881268599984	1	64	NA	11.9285523099998	0	0.05	0.05	1	2.07700140899988	3.32581409499971	"1"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	1.78044438799998	1	64	NA	11.9285523099998	0	0.05	0.05	1	3.56275981999988	5.34320420799986	"1"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	2.67160649300013	1	64	NA	11.9285523099998	0	0.05	0.05	1	5.58278615399968	8.2543926469998	"1"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	2.14167339699998	1	64	NA	11.9285523099998	0	0.05	0.05	1	8.48774226199976	10.6294156589997	"1"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	1.06867679799961	2	64	NA	11.9285523099998	0	0.05	0.05	1	10.8583155050001	11.9269923029997	"1"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	2.42597957599992	1	102	NA	26.4968623159998	0	0.08	0.13	1	13.9802694069999	16.4062489829998	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	0.980770178000057	1	102	NA	26.4968623159998	0	0.08	0.13	1	16.6347118639997	17.6154820419997	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	0.808379622999837	1	102	NA	26.4968623159998	0	0.08	0.13	1	17.8533765349998	18.6617561579997	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	0.62277418199983	1	102	NA	26.4968623159998	0	0.08	0.13	1	18.8884380969998	19.5112122789997	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	0.538765514999795	1	102	NA	26.4968623159998	0	0.08	0.13	1	19.739881818	20.2786473329998	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	1.90674786800037	1	102	NA	26.4968623159998	0	0.08	0.13	1	20.5079013699997	22.414649238	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	0.858467813000061	1	102	NA	26.4968623159998	0	0.08	0.13	1	22.6447584789998	23.5032262919999	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	1.89189706800016	1	102	NA	26.4968623159998	0	0.08	0.13	1	23.7299182419997	25.6218153099999	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	0.645219944000019	2	102	NA	26.4968623159998	0	0.08	0.13	1	25.850140476	26.49536042	"2"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	1.00269176399979	1	97	NA	37.288510204	0	0.06	0.19	1	28.555034125	29.5577258889998	"3"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	2.10327965399983	1	97	NA	37.288510204	0	0.06	0.19	1	29.7903355650001	31.8936152189999	"3"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	0.375698037999882	1	97	NA	37.288510204	0	0.06	0.19	1	32.1273999119999	32.5030979499998	"3"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	0.317670583000108	1	97	NA	37.288510204	0	0.06	0.19	1	32.7283867619999	33.046057345	"3"	4182.820700623	4180.360179729	1.5	0.1
0.01	1	1.54301211399979	1	97	NA	37.288510204	0	0.06	0.19	1	33.2794987729999	34.8225108869997	"3"	4182.820700623	4180.360179729	1.5	0.1
