"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	0.00397413700011384	1	87	NA	108.772219347	0	0.69	3.16	1	102.881954245	102.885928382	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00390207999953418	1	87	NA	108.772219347	0	0.69	3.16	1	103.11562233	103.11952441	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00374699100029829	1	87	NA	108.772219347	0	0.69	3.16	1	103.349406727	103.353153718001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00423258500086376	1	87	NA	108.772219347	0	0.69	3.16	1	103.583153985001	103.587386570001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00394495099862979	1	87	NA	108.772219347	0	0.69	3.16	1	103.816793195001	103.820738146	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00332356400031131	1	87	NA	108.772219347	0	0.69	3.16	1	104.050533596001	104.053857160001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00346982900009607	1	87	NA	108.772219347	0	0.69	3.16	1	104.284262635001	104.287732464001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00389080300010392	1	87	NA	108.772219347	0	0.69	3.16	1	104.517947897	104.5218387	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00391478500023368	1	87	NA	108.772219347	0	0.69	3.16	1	104.751760217001	104.755675002001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00401270499969542	1	87	NA	108.772219347	0	0.69	3.16	1	104.985513735	104.98952644	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00335619799989217	1	87	NA	108.772219347	0	0.69	3.16	1	105.219186580001	105.222542778001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.0039450329986721	1	87	NA	108.772219347	0	0.69	3.16	1	105.452830977001	105.45677601	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00394280300133687	1	87	NA	108.772219347	0	0.69	3.16	1	105.686584817	105.690527620001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00371448700025212	1	87	NA	108.772219347	0	0.69	3.16	1	105.920338665001	105.924053152001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00368983900079911	1	87	NA	108.772219347	0	0.69	3.16	1	106.154106877	106.157796716001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00392730299972754	1	87	NA	108.772219347	0	0.69	3.16	1	106.387867585001	106.391794888001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.0036322249998193	1	87	NA	108.772219347	0	0.69	3.16	1	106.621517905001	106.625150130001	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00388195699997596	1	87	NA	108.772219347	0	0.69	3.16	1	106.855337927	106.859219884	"7"	13620.272774904	13614.597645304	1.5	0.1
0.01	1	0.00385285000083968	1	87	NA	108.772219347	0	0.69	3.16	1	107.088973792001	107.092826642001	"7"	13620.272774904	13614.597645304	1.5	0.1
