"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	0.976212979000024	1	64	NA	40.704399342	0	0.32	0.32	1	0.0137413119999792	0.989954291000004	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	0.441501915999993	1	64	NA	40.704399342	0	0.32	0.32	1	1.34897443899996	1.79047635499995	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	0.453413100000034	1	64	NA	40.704399342	0	0.32	0.32	1	2.01677984699995	2.47019294699999	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	0.817660051000018	1	64	NA	40.704399342	0	0.32	0.32	1	2.70128649599997	3.51894654699998	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	0.636144918000014	1	64	NA	40.704399342	0	0.32	0.32	1	3.75312655599998	4.389271474	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	1.08821009600001	1	64	NA	40.704399342	0	0.32	0.32	1	4.62121272399997	5.70942281999999	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	0.841654606999953	1	64	NA	40.704399342	0	0.32	0.32	1	5.940054648	6.78170925499995	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	1.52569825900002	1	64	NA	40.704399342	0	0.32	0.32	1	7.00860184199996	8.53430010099999	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	1.605460908	1	64	NA	40.704399342	0	0.32	0.32	1	8.76150734199996	10.36696825	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	2.51957228800001	1	64	NA	40.704399342	0	0.32	0.32	1	10.598029427	13.117601715	"1"	959.48244581	953.053047919	1.5	0.1
0.01	1	0.828695296000035	1	64	NA	40.704399342	0	0.32	0.32	1	13.352581637	14.181276933	"1"	959.48244581	953.053047919	1.5	0.1
