"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	1.63993224099977	1	64	27.8664810819901	NA	1	0	0	1	0.0149103800067678	1.65484262100654	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.832685430010315	1	64	27.8664810819901	NA	1	0	0	1	1.95141917999717	2.78410461000749	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.867582973995013	1	64	27.8664810819901	NA	1	0	0	1	3.01994133999688	3.88752431399189	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.574229211983038	1	64	27.8664810819901	NA	1	0	0	1	4.12176280701533	4.69599201899837	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.516495785006555	1	64	27.8664810819901	NA	1	0	0	1	4.9231223250099	5.43961811001645	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.492698678019224	1	64	27.8664810819901	NA	1	0	0	1	5.67425008499413	6.16694876301335	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.320256980980048	1	64	27.8664810819901	NA	1	0	0	1	6.39222635701299	6.71248333799304	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.28001733700512	1	64	27.8664810819901	NA	1	0	0	1	6.94311023000046	7.22312756700558	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.219032619002974	1	64	27.8664810819901	NA	1	0	0	1	7.46071436500642	7.6797469840094	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.264287811995018	1	64	27.8664810819901	NA	1	0	0	1	7.9114614650025	8.17574927699752	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.730627013021149	1	64	27.8664810819901	NA	1	0	0	1	8.41227075699135	9.1428977700125	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.250659882003674	1	64	27.8664810819901	NA	1	0	0	1	9.38069283499499	9.63135271699866	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.25473003598745	1	64	27.8664810819901	NA	1	0	0	1	9.86476010500337	10.1194901409908	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.258170069981134	1	64	27.8664810819901	NA	1	0	0	1	10.3489776310162	10.6071477009973	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.261927226994885	1	64	27.8664810819901	NA	1	0	0	1	10.8330282020033	11.0949554289982	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.298475098010385	1	64	27.8664810819901	NA	1	0	0	1	11.3171991150011	11.6156742130115	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.243684457003837	1	64	27.8664810819901	NA	1	0	0	1	11.851327190001	12.0950116470049	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.231919463025406	1	64	27.8664810819901	NA	1	0	0	1	12.3356363319908	12.5675557950162	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.260244563018205	1	64	27.8664810819901	NA	1	0	0	1	12.8030037599965	13.0632483230147	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.280662595992908	1	64	27.8664810819901	NA	1	0	0	1	13.287158874009	13.5678214700019	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.34731032999116	1	64	27.8664810819901	NA	1	0	0	1	13.8047185250034	14.1520288549946	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.2434563949937	1	64	27.8664810819901	NA	1	0	0	1	14.3890162600146	14.6324726550083	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.214886284986278	1	64	27.8664810819901	NA	1	0	0	1	14.8564587600122	15.0713450449985	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.188318094005808	1	64	27.8664810819901	NA	1	0	0	1	15.3072216899891	15.4955397839949	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.17024957400281	1	64	27.8664810819901	NA	1	0	0	1	15.7245864899887	15.8948360639915	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.122632744984003	1	64	27.8664810819901	NA	1	0	0	1	16.1253286050051	16.2479613499891	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0839925390027929	1	64	27.8664810819901	NA	1	0	0	1	16.4758194049937	16.5598119439965	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.19786653900519	1	64	27.8664810819901	NA	1	0	0	1	16.7929851649969	16.9908517040021	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.164928240003064	1	64	27.8664810819901	NA	1	0	0	1	17.2271056919999	17.392033932003	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.179901872004848	1	64	27.8664810819901	NA	1	0	0	1	17.6278552000003	17.8077570720052	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.209688971022842	1	64	27.8664810819901	NA	1	0	0	1	18.0451961419894	18.2548851130123	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00329119799425825	1	64	27.8664810819901	NA	1	0	0	1	18.495824521	18.4991157189943	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0947368750057649	1	64	27.8664810819901	NA	1	0	0	1	18.7297051619971	18.8244420370029	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0730671769997571	1	64	27.8664810819901	NA	1	0	0	1	19.0468384849955	19.1199056619953	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0682216789864469	1	64	27.8664810819901	NA	1	0	0	1	19.3474370650074	19.4156587439938	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0646930109942332	1	64	27.8664810819901	NA	1	0	0	1	19.6478917509958	19.71258476199	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0521352859796025	1	64	27.8664810819901	NA	1	0	0	1	19.9483610730094	20.000496358989	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0474544010066893	1	64	27.8664810819901	NA	1	0	0	1	20.2321013250039	20.2795557260106	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0600374289788306	1	64	27.8664810819901	NA	1	0	0	1	20.5159555420105	20.5759929709893	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.103757246979512	1	64	27.8664810819901	NA	1	0	0	1	20.799851245014	20.9036084919935	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.129208212980302	1	64	27.8664810819901	NA	1	0	0	1	21.1336934250139	21.2629016379942	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00458161500864662	1	64	27.8664810819901	NA	1	0	0	1	21.5009430850041	21.5055247000128	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.02528433300904	1	64	27.8664810819901	NA	1	0	0	1	21.7346445799922	21.7599289130012	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0378897629852872	1	64	27.8664810819901	NA	1	0	0	1	21.9850786770112	22.0229684399965	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0281929380143993	1	64	27.8664810819901	NA	1	0	0	1	22.2522237419907	22.2804166800051	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0488573629991151	1	64	27.8664810819901	NA	1	0	0	1	22.5026914199989	22.551548782998	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00673066300805658	1	64	27.8664810819901	NA	1	0	0	1	22.786429492	22.7931601550081	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0359645550197456	1	64	27.8664810819901	NA	1	0	0	1	23.0202153199934	23.0561798750132	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0478043640032411	1	64	27.8664810819901	NA	1	0	0	1	23.2873985350016	23.3352028990048	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0932992830057628	1	64	27.8664810819901	NA	1	0	0	1	23.5711313470092	23.664430630015	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0713466580200475	1	64	27.8664810819901	NA	1	0	0	1	23.888296494988	23.9596431530081	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.026040042983368	1	64	27.8664810819901	NA	1	0	0	1	24.1888594170159	24.2148994599993	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00804321799660102	1	64	27.8664810819901	NA	1	0	0	1	24.4559898650041	24.4640330830007	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00743827401311137	1	64	27.8664810819901	NA	1	0	0	1	24.6896747610008	24.6971130350139	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0275641990010627	1	64	27.8664810819901	NA	1	0	0	1	24.9233616869897	24.9509258859907	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0255647900048643	1	64	27.8664810819901	NA	1	0	0	1	25.1738180019893	25.1993827919941	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0233703959966078	1	64	27.8664810819901	NA	1	0	0	1	25.4242043849954	25.447574780992	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.013128767022863	1	64	27.8664810819901	NA	1	0	0	1	25.6746796669904	25.6878084340133	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0177432250056881	1	64	27.8664810819901	NA	1	0	0	1	25.9250508050027	25.9427940300084	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.07119967698236	1	64	27.8664810819901	NA	1	0	0	1	26.1756322550063	26.2468319319887	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.49939922298654	1	64	27.8664810819901	NA	1	0	0	1	26.476071120007	26.9754703429935	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00249859600444324	1	64	27.8664810819901	NA	1	0	0	1	27.2106635390082	27.2131621350127	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0196522999904118	1	64	27.8664810819901	NA	1	0	0	1	27.4443471720151	27.4639994720055	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0496827650058549	1	64	27.8664810819901	NA	1	0	0	1	27.6947818699991	27.744464635005	"1"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.692390227981377	1	15	34.3927960119909	NA	1	0	0	1	29.8984716150153	30.5908618429967	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00369774200953543	1	15	34.3927960119909	NA	1	0	0	1	30.8167430750036	30.8204408170132	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0863144640170503	1	15	34.3927960119909	NA	1	0	0	1	31.0504184699967	31.1367329340137	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.025216445006663	1	15	34.3927960119909	NA	1	0	0	1	31.3677475950099	31.3929640400165	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0303609099937603	1	15	34.3927960119909	NA	1	0	0	1	31.618017085013	31.6483779950067	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0111167289724108	1	15	34.3927960119909	NA	1	0	0	1	31.8852315370168	31.8963482659892	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0486889609892387	1	15	34.3927960119909	NA	1	0	0	1	32.1187961600081	32.1674851209973	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00340604802477174	1	15	34.3927960119909	NA	1	0	0	1	32.4027098949882	32.406115943013	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0427954659971874	1	15	34.3927960119909	NA	1	0	0	1	32.636392735003	32.6791882010002	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0805543170135934	1	15	34.3927960119909	NA	1	0	0	1	32.903560131992	32.9841144490056	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0430583620036487	1	15	34.3927960119909	NA	1	0	0	1	33.2206488169904	33.2637071789941	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0400909720046911	1	15	34.3927960119909	NA	1	0	0	1	33.4878802000021	33.5279711720068	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0363644690078218	1	15	34.3927960119909	NA	1	0	0	1	33.7550367049989	33.7914011740068	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0181796939868946	1	15	34.3927960119909	NA	1	0	0	1	34.0221150020079	34.0402946959948	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00972252897918224	1	15	34.3927960119909	NA	1	0	0	1	34.2724145300162	34.2821370589954	"2"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.454790774005232	1	66	NA	47.4255278029887	0	0.4	0.4	1	36.4261868800095	36.8809776540147	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00461942201945931	1	66	NA	47.4255278029887	0	0.4	0.4	1	37.1106656299962	37.1152850520157	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0319181669910904	1	66	NA	47.4255278029887	0	0.4	0.4	1	37.3443786650023	37.3762968319934	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0287693770078477	1	66	NA	47.4255278029887	0	0.4	0.4	1	37.6114180349978	37.6401874120056	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0180494159867521	1	66	NA	47.4255278029887	0	0.4	0.4	1	37.878652370011	37.8967017859977	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0140306369867176	1	66	NA	47.4255278029887	0	0.4	0.4	1	38.1289253520081	38.1429559889948	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0120503469952382	1	66	NA	47.4255278029887	0	0.4	0.4	1	38.3794214350055	38.3914717820007	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00973395901382901	1	66	NA	47.4255278029887	0	0.4	0.4	1	38.6297747849894	38.6395087440033	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0322456299909391	1	66	NA	47.4255278029887	0	0.4	0.4	1	38.863666899997	38.895912529988	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.00618165099876933	1	66	NA	47.4255278029887	0	0.4	0.4	1	39.1306396700093	39.136821321008	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0506860809982754	1	66	NA	47.4255278029887	0	0.4	0.4	1	39.3643849200162	39.4150710010144	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0159023599990178	1	66	NA	47.4255278029887	0	0.4	0.4	1	39.6482313699962	39.6641337299952	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0211080789740663	1	66	NA	47.4255278029887	0	0.4	0.4	1	39.8985787900165	39.9196868689905	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0426854410034139	1	66	NA	47.4255278029887	0	0.4	0.4	1	40.1490499399952	40.1917353809986	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0406107990129385	1	66	NA	47.4255278029887	0	0.4	0.4	1	40.4162136419909	40.4568244410038	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0445380700111855	1	66	NA	47.4255278029887	0	0.4	0.4	1	40.6832541699987	40.7277922400099	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0174336740165018	1	66	NA	47.4255278029887	0	0.4	0.4	1	40.9505123549898	40.9679460290063	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0304508069821168	1	66	NA	47.4255278029887	0	0.4	0.4	1	41.2007814600074	41.2312322669895	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0204378270136658	1	66	NA	47.4255278029887	0	0.4	0.4	1	41.4679739720013	41.488411799015	"3"	205683.158897258	205676.938734365	1.5	0.1
0.01	1	0.0576887399947736	1	66	NA	47.4255278029887	0	0.4	0.4	1	41.7183316019946	41.7760203419894	"3"	205683.158897258	205676.938734365	1.5	0.1
