"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	4.14060111400067	1	64	NA	15.0651434459996	0	0.46	0.46	1	0.0102484219987673	4.15084953599944	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00327425500108802	1	64	NA	15.0651434459996	0	0.46	0.46	1	4.45116746899839	4.45444172399948	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00303332900148234	1	64	NA	15.0651434459996	0	0.46	0.46	1	4.68490704399846	4.68794037299995	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00335661799908848	1	64	NA	15.0651434459996	0	0.46	0.46	1	4.91859848999957	4.92195510799866	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00340332400082843	1	64	NA	15.0651434459996	0	0.46	0.46	1	5.15223772999889	5.15564105399972	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00388355100039917	1	64	NA	15.0651434459996	0	0.46	0.46	1	5.38607916499859	5.38996271599899	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00396855300095922	1	64	NA	15.0651434459996	0	0.46	0.46	1	5.61974191299851	5.62371046599947	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00461302700023225	1	64	NA	15.0651434459996	0	0.46	0.46	1	5.85351249799896	5.8581255249992	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00378386800002772	1	64	NA	15.0651434459996	0	0.46	0.46	1	6.08711373000006	6.09089759800008	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00386418500056607	1	64	NA	15.0651434459996	0	0.46	0.46	1	6.32093509299921	6.32479927799977	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00370356100029312	1	64	NA	15.0651434459996	0	0.46	0.46	1	6.55471234499964	6.55841590599994	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00389940400054911	1	64	NA	15.0651434459996	0	0.46	0.46	1	6.78838062799878	6.79228003199933	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00352953000037814	1	64	NA	15.0651434459996	0	0.46	0.46	1	7.02212929799862	7.025658827999	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00368045499999425	1	64	NA	15.0651434459996	0	0.46	0.46	1	7.25586853499954	7.25954898999953	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00391858300099557	1	64	NA	15.0651434459996	0	0.46	0.46	1	7.48957327299831	7.49349185599931	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00336440399951243	1	64	NA	15.0651434459996	0	0.46	0.46	1	7.72332361799999	7.72668802199951	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0046428850000666	1	64	NA	15.0651434459996	0	0.46	0.46	1	7.95700109299833	7.96164397799839	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0033333359988319	1	64	NA	15.0651434459996	0	0.46	0.46	1	8.19067175599957	8.19400509199841	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00410006799938856	1	64	NA	15.0651434459996	0	0.46	0.46	1	8.42443990799984	8.42853997599923	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00374841300072148	1	64	NA	15.0651434459996	0	0.46	0.46	1	8.65816499499851	8.66191340799924	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00394780699934927	1	64	NA	15.0651434459996	0	0.46	0.46	1	8.89196167299997	8.89590947999932	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00403487699986727	1	64	NA	15.0651434459996	0	0.46	0.46	1	9.12559369299925	9.12962856999911	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0036141629989288	1	64	NA	15.0651434459996	0	0.46	0.46	1	9.35930982299942	9.36292398599835	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00427364000097441	1	64	NA	15.0651434459996	0	0.46	0.46	1	9.59306563299833	9.59733927299931	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00402095400022517	1	64	NA	15.0651434459996	0	0.46	0.46	1	9.82685094999943	9.83087190399965	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00405919700097002	1	64	NA	15.0651434459996	0	0.46	0.46	1	10.0605469829989	10.0646061799998	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00356173900036083	1	64	NA	15.0651434459996	0	0.46	0.46	1	10.2942701129996	10.2978318519999	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00376108299860789	1	64	NA	15.0651434459996	0	0.46	0.46	1	10.527929885	10.5316909679987	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00399957000081486	1	64	NA	15.0651434459996	0	0.46	0.46	1	10.761711277999	10.7657108479998	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00389015100154211	1	64	NA	15.0651434459996	0	0.46	0.46	1	10.9954924629983	10.9993826139998	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00390335600059188	1	64	NA	15.0651434459996	0	0.46	0.46	1	11.2291885879986	11.2330919439992	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00333648000014364	1	64	NA	15.0651434459996	0	0.46	0.46	1	11.4629630139989	11.466299493999	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0038400930006901	1	64	NA	15.0651434459996	0	0.46	0.46	1	11.6966513929983	11.700491485999	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0039168069997686	1	64	NA	15.0651434459996	0	0.46	0.46	1	11.9303738829985	11.9342906899983	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00405015899923455	1	64	NA	15.0651434459996	0	0.46	0.46	1	12.1640635029999	12.1681136619991	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00328513599924918	1	64	NA	15.0651434459996	0	0.46	0.46	1	12.3978156079993	12.4011007439985	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00274683600036951	1	64	NA	15.0651434459996	0	0.46	0.46	1	12.6314223079989	12.6341691439993	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00393705599890382	1	64	NA	15.0651434459996	0	0.46	0.46	1	12.8652373479999	12.8691744039988	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00378246000036597	1	64	NA	15.0651434459996	0	0.46	0.46	1	13.0989792379987	13.1027616979991	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00211168200075917	1	64	NA	15.0651434459996	0	0.46	0.46	1	13.3326158629989	13.3347275449996	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00383586899988586	1	64	NA	15.0651434459996	0	0.46	0.46	1	13.5663716929994	13.5702075619993	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00363088900121511	1	64	NA	15.0651434459996	0	0.46	0.46	1	13.8001817329987	13.8038126219999	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00386617200092587	1	64	NA	15.0651434459996	0	0.46	0.46	1	14.0339166879985	14.0377828599994	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00437784300083877	1	64	NA	15.0651434459996	0	0.46	0.46	1	14.2676575499991	14.2720353929999	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00464215700048953	1	64	NA	15.0651434459996	0	0.46	0.46	1	14.5014308129994	14.5060729699999	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0040602819990454	1	64	NA	15.0651434459996	0	0.46	0.46	1	14.7350930779994	14.7391533599985	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0947430390006048	2	64	NA	15.0651434459996	0	0.46	0.46	1	14.9688316979991	15.0635747369997	"1"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0038874889996805	1	102	NA	26.8577269319994	0	0.4	0.86	1	17.1056923329998	17.1095798219994	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00460547000147926	1	102	NA	26.8577269319994	0	0.4	0.86	1	17.3395391429985	17.344144613	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00469593500019982	1	102	NA	26.8577269319994	0	0.4	0.86	1	17.5732133129986	17.5779092479988	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00331126000128279	1	102	NA	26.8577269319994	0	0.4	0.86	1	17.8069689039985	17.8102801639998	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00458962499942572	1	102	NA	26.8577269319994	0	0.4	0.86	1	18.0405809280001	18.0451705529995	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00446827300038422	1	102	NA	26.8577269319994	0	0.4	0.86	1	18.2744797599989	18.2789480329993	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00389871100014716	1	102	NA	26.8577269319994	0	0.4	0.86	1	18.5080285029999	18.511927214	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00392974500027776	1	102	NA	26.8577269319994	0	0.4	0.86	1	18.7417352329994	18.7456649779997	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00403235899830179	1	102	NA	26.8577269319994	0	0.4	0.86	1	18.9754727330001	18.9795050919984	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00352875099997618	1	102	NA	26.8577269319994	0	0.4	0.86	1	19.2092029949999	19.2127317459999	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00375678199998219	1	102	NA	26.8577269319994	0	0.4	0.86	1	19.4429920699986	19.4467488519986	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00394585899994127	1	102	NA	26.8577269319994	0	0.4	0.86	1	19.6767356349992	19.6806814939991	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0032808579999255	1	102	NA	26.8577269319994	0	0.4	0.86	1	19.9104497279986	19.9137305859986	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00354329299989331	1	102	NA	26.8577269319994	0	0.4	0.86	1	20.1441558529987	20.1476991459986	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00373811800091062	1	102	NA	26.8577269319994	0	0.4	0.86	1	20.3779274599983	20.3816655779992	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00395873700108496	1	102	NA	26.8577269319994	0	0.4	0.86	1	20.6116353949983	20.6155941319994	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00397984999835899	1	102	NA	26.8577269319994	0	0.4	0.86	1	20.84528159	20.8492614399984	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00463410500015016	1	102	NA	26.8577269319994	0	0.4	0.86	1	21.0791060279989	21.0837401329991	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00387197800046124	1	102	NA	26.8577269319994	0	0.4	0.86	1	21.3128221479983	21.3166941259988	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.0039696929998172	1	102	NA	26.8577269319994	0	0.4	0.86	1	21.5465132249992	21.550482917999	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00388607400054752	1	102	NA	26.8577269319994	0	0.4	0.86	1	21.7801874379984	21.7840735119989	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00212636600008409	1	102	NA	26.8577269319994	0	0.4	0.86	1	22.013913757999	22.0160401239991	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00222389100053988	1	102	NA	26.8577269319994	0	0.4	0.86	1	22.2477294869987	22.2499533779992	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00397392900049454	1	102	NA	26.8577269319994	0	0.4	0.86	1	22.4814251249991	22.4853990539996	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00396631500007061	1	102	NA	26.8577269319994	0	0.4	0.86	1	22.7151904449984	22.7191567599984	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00378978300068411	1	102	NA	26.8577269319994	0	0.4	0.86	1	22.9488709849993	22.952660768	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00386399700073525	1	102	NA	26.8577269319994	0	0.4	0.86	1	23.1825769049992	23.186440902	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00465844999962428	1	102	NA	26.8577269319994	0	0.4	0.86	1	23.4163706979998	23.4210291479994	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00364357299986295	1	102	NA	26.8577269319994	0	0.4	0.86	1	23.6500108849996	23.6536544579994	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00398281900015718	1	102	NA	26.8577269319994	0	0.4	0.86	1	23.8838646229997	23.8878474419998	"2"	14401.83013618	14365.852927213	1.5	0.1
0.01	1	0.00468093999916164	1	102	NA	26.8577269319994	0	0.4	0.86	1	24.1176933829993	24.1223743229984	"2"	14401.83013618	14365.852927213	1.5	0.1
