"payoff.level"	"balloon"	"rt"	"resp"	"explode.trial"	"explode.time"	"finish.time"	"exploded"	"trial.total"	"cumulative.total"	"finished"	"trial.start"	"trial.end"	"trial.num"	"secs"	"start.time"	"iti"	"isi"
0.01	1	1.71556151200002	1	64	40.088780242	NA	1	0	0	1	0.017346195000016	1.73290770700004	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.405379146999962	1	64	40.088780242	NA	1	0	0	1	2.10413315200003	2.50951229899999	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.492188650000003	1	64	40.088780242	NA	1	0	0	1	2.73864204500001	3.23083069500001	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.413448323000011	1	64	40.088780242	NA	1	0	0	1	3.456520807	3.86996913000002	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.426228949000006	1	64	40.088780242	NA	1	0	0	1	4.107613378	4.533842327	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.36690098400004	1	64	40.088780242	NA	1	0	0	1	4.758623032	5.12552401600004	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.350689195000029	1	64	40.088780242	NA	1	0	0	1	5.359650085	5.71033928000003	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.325609843999985	1	64	40.088780242	NA	1	0	0	1	5.94403476500003	6.26964460900001	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.310695499999952	1	64	40.088780242	NA	1	0	0	1	6.49487422500005	6.805569725	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.304572473000007	1	64	40.088780242	NA	1	0	0	1	7.02909707000003	7.33366954300004	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.353920308999989	1	64	40.088780242	NA	1	0	0	1	7.56334121500004	7.91726152400003	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.281764431999989	1	64	40.088780242	NA	1	0	0	1	8.14768019800005	8.42944463000003	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.261034289000008	1	64	40.088780242	NA	1	0	0	1	8.66528746	8.92632174900001	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.305016002000002	1	64	40.088780242	NA	1	0	0	1	9.14942902199999	9.45444502399999	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.313686383000004	1	64	40.088780242	NA	1	0	0	1	9.68361388700004	9.99730027000004	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.316313242000035	1	64	40.088780242	NA	1	0	0	1	10.23447144	10.550784682	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.365329459999998	1	64	40.088780242	NA	1	0	0	1	10.785483601	11.150813061	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.275617088000047	1	64	40.088780242	NA	1	0	0	1	11.386478415	11.662095503	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.246608439999989	1	64	40.088780242	NA	1	0	0	1	11.887322512	12.133930952	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.275195253000049	1	64	40.088780242	NA	1	0	0	1	12.371479492	12.646674745	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.342051674999993	1	64	40.088780242	NA	1	0	0	1	12.872222815	13.21427449	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.334772263000048	1	64	40.088780242	NA	1	0	0	1	13.440013137	13.7747854	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.246539394999957	1	64	40.088780242	NA	1	0	0	1	14.007569334	14.254108729	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.241742901000009	1	64	40.088780242	NA	1	0	0	1	14.491677024	14.733419925	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.277929683000025	1	64	40.088780242	NA	1	0	0	1	14.95919405	15.237123733	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.265421412000023	1	64	40.088780242	NA	1	0	0	1	15.476770295	15.742191707	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.267806077000046	1	64	40.088780242	NA	1	0	0	1	15.97747152	16.245277597	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.254883758000005	1	64	40.088780242	NA	1	0	0	1	16.478357995	16.733241753	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.842419905000042	1	64	40.088780242	NA	1	0	0	1	16.96245209	17.804871995	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.350850651999963	1	64	40.088780242	NA	1	0	0	1	18.030997278	18.38184793	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.301599418000023	1	64	40.088780242	NA	1	0	0	1	18.615277875	18.916877293	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.303733894000004	1	64	40.088780242	NA	1	0	0	1	19.149579412	19.453313306	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.257776999999976	1	64	40.088780242	NA	1	0	0	1	19.683727437	19.941504437	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.396851567000056	1	64	40.088780242	NA	1	0	0	1	20.168021937	20.564873504	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.347482599000045	1	64	40.088780242	NA	1	0	0	1	20.802396977	21.149879576	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.331411712999966	1	64	40.088780242	NA	1	0	0	1	21.38679589	21.718207603	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.324588191999965	1	64	40.088780242	NA	1	0	0	1	21.954231452	22.278819644	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.259937064999974	1	64	40.088780242	NA	1	0	0	1	22.505108332	22.765045397	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.207678189999967	1	64	40.088780242	NA	1	0	0	1	22.989227962	23.196906152	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.269482256999993	1	64	40.088780242	NA	1	0	0	1	23.42345858	23.692940837	"1"	955.990345557	862.030567131	1.5	0.1
0.01	1	0.14607528099998	1	64	40.088780242	NA	1	0	0	1	23.924231462	24.070306743	"1"	955.990345557	862.030567131	1.5	0.1
