,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,xopt_lossave,model
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5777777777777777,7708477,200164,2.0,2.0,8.812021751323349e-05,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.7111111111111111,7708477,200164,0.24328259819140435,0.0501447753018153,0.060594871682989215,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.17777777777777778,1563924,306065,0.6009144336374752,0.36573176601580987,0.10908284765814999,1.0,0.06298913936224312,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5333333333333333,1563924,306065,0.08014800746812974,0.05,0.0033389551347205,1.0,9.53308835750078,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4666666666666667,1563924,306065,0.05,0.05,0.16261188944392455,1.0,0.7191052019447548,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5333333333333333,1563924,306065,0.5401566902192197,0.4858616958755711,0.06343818407094069,1.0,0.17373742926649666,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.7333333333333333,4561488,311444,0.05,0.0590427301910427,0.11681301924828348,1.0,-4.336808689942018e-19,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.7333333333333333,4561488,311444,0.05,0.09552071513492033,0.05342346985740762,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4222222222222222,4561488,311444,0.05,0.05,0.10594379064148376,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6,4561488,311444,0.05,0.05,0.10949447354031536,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6666666666666666,820640,311283,2.0,0.8289932821451561,0.02378827084396571,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.8444444444444444,820640,311283,0.05,1.99999798753319,0.0008493272153132454,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.37777777777777777,820640,311283,1.4198588154981713,0.2951713637724626,0.5324911795091893,1.0,0.0002983984390420914,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6666666666666666,820640,311283,1.049943731993116,1.1865307443680249,0.018133715136784644,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4666666666666667,8518080,100247,0.1020813771089462,0.05,0.08008391215214601,1.0,0.4774364058706918,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5111111111111111,8518080,100247,0.23208011114931745,0.05,0.15376906248335415,1.0,0.14685712123545616,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6,8518080,100247,0.20646376182887385,0.05,0.1534395780400869,1.0,0.07152251934366345,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.3555555555555556,8518080,100247,0.13853031525522924,0.0575806044001825,0.0872977203880278,1.0,0.17847892957734518,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5333333333333333,5887215,100063,0.6750127106970767,0.5693700002265879,0.11217635452585747,1.0,0.01913766623289965,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.24444444444444444,5887215,100063,0.05,0.05,0.05755242124556724,1.0,0.7209242666484561,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4666666666666667,5887215,100063,0.05,0.05,0.034621250498862124,1.0,1.3744322196836078,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.8444444444444444,5887215,100063,0.05,0.05,0.11047416240494844,1.0,0.22032412189518594,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5777777777777777,9846687,100105,1.235142086009426,1.5428757652031215,0.008427219528886679,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
