,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4666666666666667,4013552,100104,0.2007070155675921,0.17716317744868507,3.840247460141319,0.234890575764424,0.050002396310497216,0.0748107479327683,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.26666666666666666,4013552,100104,0.36940930816534906,0.1287204984400862,5.005394159133665,0.13144600221172714,0.05,0.022846924022823716,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4888888888888889,4013552,100104,0.3728066146670089,0.31962343773002444,6.468262704758209,0.2748671744642193,0.10251416325194017,0.034694328316122625,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.2,4013552,100104,0.7575910559176604,0.05029692859857352,0.3143951940331311,0.9976834198398542,0.95406829123782,0.05788530736032376,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4444444444444444,5767048,311479,0.37202128628679293,0.0585711731055515,1.8042475896532952,0.05,0.5422565426609435,0.4211618772411975,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.3111111111111111,5767048,311479,0.6544237159838716,0.11823398167295078,15.0,0.10321655001534837,0.3631680014324585,0.006519449306763839,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.2222222222222222,5767048,311479,0.05,0.10519257058188601,4.572996115620321,0.5506771398995897,0.06986113011028655,0.011308575398660464,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,5767048,311479,0.2430923978213601,0.3391828686602773,0.5525015744221797,0.05,0.09653330885315738,1.6445468144344386,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.5555555555555556,6894464,100062,1.0138050911569418,0.05,0.0527397603430026,0.3071885694531534,1.2239827250216515,8.42194929326053,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.6666666666666666,6894464,100062,0.05,1.7792584510549003,0.4124590601935279,0.8149137983565111,0.19274712329839672,2.533241306563325,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4888888888888889,6894464,100062,0.05,0.3493577602507556,0.06102956449393701,0.9421499342269786,0.7636153816757124,10.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.6444444444444445,6894464,100062,0.7973601010824977,0.05,0.06223337686120496,0.5528262988599436,1.2788951721126538,1.3096220183099412,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4666666666666667,8885330,408952,0.33605971053206074,2.0,0.054329283422908034,0.6653821226907006,0.4973961504250652,2.7725529718251347,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,8885330,408952,0.05783355327753044,1.999999995758676,0.4559045291829292,1.2854568347233295,0.2938525339938729,0.036852758045772115,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.6888888888888889,8885330,408952,0.05973816342272684,0.0500012647605332,5.018925745091964,0.897132441765146,0.8770597081602872,0.023009139819866336,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4888888888888889,8885330,408952,0.05348487325746499,0.4820049196142838,1.080352360281861,1.1040180034087523,0.3946315084644386,0.04097274793216791,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,999842,400285,1.1022446216453463,0.24620906170106455,0.6887222656914609,0.257245235431524,0.6080816785301678,0.030053516305068258,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,999842,400285,0.2345510399676999,1.7398021018084544,0.7800076955314065,0.6074741121712024,0.2027245225784627,0.1453521364766751,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
