,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,xopt_lossave,model
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.4666666666666667,8365450,100128,0.05140131121264588,1.9954984591451768,0.00974794622975171,0.8500926513905446,0.6259850690992893,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.6888888888888889,9687522,100103,0.05709648497436486,0.13694089075832894,0.2526997589781273,0.7203157637985631,4.344341468711074,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.4888888888888889,9687522,100103,0.13786178602009552,0.10553445620185486,0.053651913971824255,0.9724529577689216,4.261160711262669,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.8444444444444444,9687522,100103,0.08031854197355237,0.2415438510781559,0.0315719556512717,0.879881391317989,10.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.24444444444444444,9687522,100103,0.12296322534696448,0.09187402326816048,0.10373167603120803,0.8234414295246388,2.7772048535287186,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.3555555555555556,3045110,200088,0.05,0.05452111575920582,0.5742324695263588,0.8144629549791982,0.24949345333942285,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.5111111111111111,3045110,200088,1.1259482497179978,2.0,0.1636993073942866,0.2409138277142049,0.002652820188678407,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.6444444444444445,3045110,200088,0.7043153768311795,0.8861847476546623,0.14801247947215068,0.3587035216416585,0.6838434102303411,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.2,3045110,200088,0.9931791793842696,0.6049438237625163,0.8493530903129484,0.3475530082259412,0.1602073986463786,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.5111111111111111,5366114,100105,1.887560504126648,0.8150107077460587,15.0,0.05745848993323389,0.0007689163527153409,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.4444444444444444,5366114,100105,0.3876695288704005,0.4848632918943442,0.557328058564281,0.05,0.4779391864829667,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.3111111111111111,5366114,100105,0.21068055488786652,0.2723753164960811,0.5017866436039135,0.2025957864017866,10.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.5111111111111111,5366114,100105,1.9810897633112745,0.9633674722259399,2.5820865385416116,0.09474672912315467,0.0069442230310059845,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.4444444444444444,8707305,406989,0.14458744692302578,0.2558477322722022,0.033924992439968354,0.9145953149541199,2.348227638507256,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.4,8707305,406989,0.5362029549079929,1.052244320940786,0.030147085755749706,0.6391038824939251,2.956877086021912,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.5333333333333333,8707305,406989,0.8660673401008409,0.3794876873241711,0.2258312151202789,0.41858417943049103,0.2955017062865003,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.6,8707305,406989,1.0559578349388123,0.6805726477170407,0.07929597321889212,0.5472367666599595,0.5102078187041569,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.6222222222222222,4616543,200085,0.05,0.4498296756806429,0.3044108535406512,0.05,0.479213128548918,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.6444444444444445,4616543,200085,0.05,0.25422268169698875,0.7530820297290394,0.12521226737859847,6.0275135043128,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.7111111111111111,4616543,200085,0.05,0.23254738417380194,0.35655001050666274,0.13783239185097484,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix,0.7777777777777778,4616543,200085,0.05,0.15858231233840067,0.7993695822760403,0.1595960234435879,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp-lossave_Fix_
