,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha,xopt_beta,xopt_exp,xopt_lossave,model
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.7777777777777778,9788190,200133,0.2365202455304904,0.22670724543929655,0.4107257032471487,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4444444444444444,9788190,200133,0.05,0.14356979534219538,0.8795411361075876,0.2313222940036473,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4666666666666667,9788190,200133,0.36054800483622296,0.07312371499990213,0.6531352395109454,0.4000403220675205,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4888888888888889,755384,100104,0.05,0.5220766731344247,0.23586018786821825,7.890183041694477,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5333333333333333,755384,100104,0.05,1.5616296523796578,0.2763074760678084,1.2328688726463324,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3333333333333333,755384,100104,0.05,0.3191426333146814,0.4592276356020481,5.87046767104105,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3555555555555556,755384,100104,0.05,1.2035901095065982,0.06739425215773698,0.6885575347445059,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6444444444444445,9442741,100169,0.4276048770001256,0.25443460493147696,0.09211602130137912,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.7111111111111111,9442741,100169,0.2745586318581052,0.2871710822500256,0.2228266147305178,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6222222222222222,9442741,100169,1.1029342896523604,0.2373485176508548,0.1398080014298438,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,9442741,100169,0.24012355229036325,0.4353981836229313,0.05,0.4593046053418139,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.7555555555555555,6736966,200085,0.05,3.2464494805365085,0.16247085435250744,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6888888888888889,6736966,200085,1.7902870106401267,0.3620413533177795,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5555555555555556,6736966,200085,0.05,1.8958002247436785,0.32861283463877355,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5555555555555556,6736966,200085,0.05,2.3258150272075904,0.18870687296502836,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,328745,406620,0.05,0.0,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6,328745,406620,0.08660488117931686,2.8379187544338222,0.7917071062178409,0.10784071089376222,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.2888888888888889,328745,406620,inf,inf,inf,inf,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6666666666666666,328745,406620,0.1114998308699552,5.410301902727463,0.785454882845811,0.03216924204549272,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5111111111111111,4611344,409874,1.9518131956109277,0.06668693594465952,0.1493978895746867,3.431865418240436,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4666666666666667,4611344,409874,0.5784699086862031,0.07872684364421792,0.18583818097361696,4.113269502071234,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.2,4611344,409874,1.9997725712576224,0.09361359314843544,0.12338971752076433,1.2463308237737762,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6666666666666666,4611344,409874,2.0,0.17369027892839112,0.20578116957357068,0.2571787904868289,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.26666666666666666,3188311,310949,0.05,3.591186381720993,0.5187917156310683,0.2122806218192077,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,3188311,310949,0.05,0.6810290832719968,0.7189912716219077,0.1720215639500434,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5333333333333333,3188311,310949,0.5931606490383211,0.3284250220343705,0.5537144729728036,0.07301411269009753,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6444444444444445,3188311,310949,0.05,2.299275771311586,0.5275353034724581,0.10527837715844864,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3555555555555556,3613267,100109,0.36255335763752905,0.25374745445893554,0.05,1.869108727814306,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3333333333333333,3613267,100109,0.05,1.2839702794290735,0.16295396113530206,1.6512420748816814,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5333333333333333,3613267,100109,0.9629067118163979,0.2045029521630035,0.2477885474371129,0.8050073845148423,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4888888888888889,3613267,100109,0.05,3.229222741682745,0.07105622625378981,0.5971516247064197,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6666666666666666,5558148,311047,0.10446313646364896,4.0825365031341585,0.5622178542628551,0.07754697573758731,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.37777777777777777,5558148,311047,1.9151674369288023,0.25998174042954897,0.4636174094002297,0.13826763170448356,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3111111111111111,5558148,311047,0.07159784794393463,0.9113675381356996,0.5907217094255226,0.42876291160908697,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,5558148,311047,0.05,4.872645684955873,0.36076256408866697,0.6935763413506612,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.7555555555555555,1857161,408988,0.6715265116299045,15.0,0.3090651482082898,0.059067080817310276,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5111111111111111,1857161,408988,2.0,0.04620159562071376,0.1959114163109208,10.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3111111111111111,1857161,408988,2.0,0.040619890645720136,0.05,10.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5555555555555556,1857161,408988,2.0,0.0759291426000197,0.05,10.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,8067987,100128,0.05,0.0,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,8067987,100128,0.05,0.0,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4444444444444444,8067987,100128,0.05,0.0,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,8067987,100128,0.05,0.0,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3333333333333333,7231775,100243,0.05,5.915316136250013,0.3180602602648193,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6222222222222222,7231775,100243,2.0,0.649533743351029,0.08152922098410903,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4888888888888889,7231775,100243,0.05,2.4304820104327685,0.5034411030624781,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4444444444444444,7231775,100243,0.05,5.414153727902641,0.2844634284873037,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6888888888888889,1055937,311444,0.059241309904547235,2.3870626086841065,0.363293999656353,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
