,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6444444444444445,2176857,406989,0.4152778496232592,0.08822150961890815,0.5923730813238901,0.5915221648294435,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6444444444444445,3687662,100003,0.05,2.0661017432907545,0.05,0.4124161503472328,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.7777777777777778,3687662,100003,0.05,1.1364685335208993,0.05,0.543130479879583,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,3687662,100003,0.05,1.868147075829443,0.05,0.443972882600944,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.7333333333333333,3687662,100003,0.05,2.541156610291813,0.06449964626758446,0.4429352861135702,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,1858573,100059,0.05,1.1316324965252342,0.05,0.3876112919517245,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6444444444444445,1858573,100059,0.05,2.421582311039483,0.05,0.29367941774279754,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,1858573,100059,0.05,1.5627437811668283,0.05,0.3108822357485627,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.8222222222222222,1858573,100059,0.05,1.5553579243712017,0.05,0.3707819568835948,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4666666666666667,4503123,407672,0.05,0.20001508694989287,1.272996783592503,1.2057993068621882,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.8,4503123,407672,0.05,0.3741995644502965,1.1056952028645175,1.0059111641663354,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.9333333333333332,4503123,407672,0.05,0.1272183997390419,1.3215761326892406,1.2035063207109933,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4222222222222222,4503123,407672,0.05,0.0800765275722701,1.171870548510019,1.376769681551321,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.8,4139613,311444,0.05,0.13351630654620802,0.05,0.8957164817656852,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,4139613,311444,0.05,0.076032943701535,0.05,0.9774557195964446,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.7111111111111111,4139613,311444,0.05,0.043948156262517205,0.05,1.1652055953650835,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,4139613,311444,0.05,0.08489810579708197,0.05,1.0519263372627696,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4222222222222222,4100197,311760,0.05,8.109453937786686,0.3903294611662642,0.2621153709250209,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4888888888888889,4100197,311760,1.5763633237625103,0.2558646502856559,0.3910624018618731,0.3751127565023057,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.9111111111111112,4100197,311760,1.1700176740577408,0.33854957603230895,0.31384606541706944,0.2932598795089409,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4,4100197,311760,0.05,3.5641613281879914,0.5111323882346964,0.3997309358864786,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.5555555555555556,7467404,409381,0.05,0.262791897815132,0.8539261662036185,0.9817541733651804,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.8,7467404,409381,0.05,0.4367202909068528,0.7983584759019278,0.9168682304866406,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4444444444444444,7467404,409381,0.05,0.12939519281535591,1.1590001626217854,1.1827812911729243,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,7467404,409381,0.05,0.6661686627747606,0.7335089461044507,0.7923258994951933,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
