,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,xopt_lossave,model
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.37777777777777777,5694227,400285,0.05,0.060200643271470365,0.0384181088778174,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.2888888888888889,5694227,400285,0.05,0.1293008869754081,0.029157216499961506,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6444444444444445,6397599,100169,0.05,1.9999987743962973,2.4466958591008735e-05,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6,6397599,100169,0.5865455007855901,2.0,0.0013725498797033649,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.7111111111111111,6397599,100169,0.3200811850279308,1.8075077772920476,0.0011663913790279626,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.5555555555555556,6397599,100169,0.0801717020402899,1.9582576647897532,0.0007904668089346187,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.4444444444444444,7925636,100250,1.8354086640163192,1.8640013325066476,0.0007748538212720405,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6888888888888889,7925636,100250,0.2142090277265878,0.05,0.012940261318314585,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.24444444444444444,7925636,100250,2.0,0.16295034265288633,0.01109930545785476,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6444444444444445,7925636,100250,1.6594522231214883,0.2375062326569887,0.0024428397183862533,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6888888888888889,8625671,100109,0.19049619437144816,2.0,0.006367346467720345,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.4888888888888889,8625671,100109,0.05,2.0,0.0,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.4,8625671,100109,0.05,2.0,0.0,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.37777777777777777,8625671,100109,0.05,2.0,0.0,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.2222222222222222,2510160,100063,0.05,0.07096746388300561,0.05869672537165831,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.5333333333333333,2510160,100063,0.05,0.055976514073977,0.039972666856627065,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.5555555555555556,2510160,100063,0.05,0.06037817478349401,0.05315461363148336,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6,2510160,100063,0.05043424407996799,0.05,0.042734832475700035,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.4444444444444444,3536646,200162,0.05,0.33003671062614176,0.015898736747019988,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.7333333333333333,3536646,200162,0.2200619714579,2.0,0.004969975263571457,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6444444444444445,3536646,200162,0.3164873716297924,2.0,0.012069744063975063,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6222222222222222,3536646,200162,0.2435946639805271,2.0,0.01268808036536152,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6888888888888889,686838,409874,0.05829264206723521,0.05,0.01042657532530077,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.4888888888888889,686838,409874,0.05,2.0,0.0,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
