,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
2,0.5,0.2513338625943027,1.0,0.10928240051078397,0.5,,1.0436572877019197,,0.5281092915268084,,53.54796416186716
0,0.5,0.07757710508054105,1.0,0.06385317525285994,0.5,,1.0436563198598026,,0.5281093029456834,,53.54796416193818
1,0.5,0.032877189445093435,1.0,0.7325162069436163,0.5,,0.029317516102559067,,-19.825409882689414,,95.47420262878836
