,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
1,0.7503783261613413,0.5,1.0,0.45532610084794556,0.5,0.04867164087554276,,,0.8481287164604017,,31.97469425743689
2,0.41272822994811476,0.5,1.0,0.533562093283715,0.5,0.04867166688674636,,,0.8481285217005736,,31.97469425743918
0,0.3901199182737143,0.5,1.0,0.21938413792745082,0.5,0.04867154237579434,,,0.8481289640830796,,31.974694257439637
