,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
1,0.21246589279804384,0.9891667691188344,0.44664242468609516,0.5617045570772476,0.0023312147473711327,25.755354750002056,0.7255974677512986,1.2086550955727446,29.833053959646783
0,0.7437489662579142,3.1438392033514577,0.863219471022373,0.2897953773655588,0.012730908361782898,4.71367999541815,0.7236936431897137,1.1987004623697832,30.009774071000738
2,0.8829871895569785,4.920606340800827,0.9556999541767578,0.49400886710549763,0.709164631092393,1.9789610651069893,1.0493469468166166,0.8015972942286332,1529.9839194764195
