,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
1,0.07930865391562525,0.8457795089423417,0.07973648296691116,0.4899429767147817,0.5,0.0012978421692506183,0.013326596852791328,23.43889423857546,0.876368757409229,,30.00339285663899
2,0.2711383510278964,0.3993278074857428,2.2448664296010117,0.799942096590399,0.5,0.0013844624354566936,0.01414702286417511,21.512658120793127,0.877737543060989,,30.00679949611437
0,0.21886117127870008,0.4460510303163896,0.8872462054401925,0.3493523401670964,0.5,0.0018502351885930678,0.018259911717850213,16.954128476987194,0.8695716710289418,,30.018782137814306
