,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
0,0.5,0.5002367208793107,1.4013718922630498,0.612598252233919,0.49295541043442714,,9.552497110595356e-05,0.1323336754120027,0.5730457928725541,2.8024404616127256,33.21960910029952
1,0.5,0.5530351079298934,1.2291515144089145,0.7366055110923563,0.3181983822585065,,inf,inf,inf,inf,
2,0.5,0.9624420518968041,0.31210045664998576,0.29418418765581344,0.24415273016182937,,inf,inf,inf,inf,
