,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
0,0.1958056669194541,3.0861590795910487,0.5,0.43155851377769716,0.0074679286533532695,24.857983146759224,,0.6059818529817975,37.0790794325783
1,0.4983555381224115,3.289695115398975,0.5,0.18762576784693696,0.01272159879214306,14.557013891085614,,0.607042670770761,37.08254889267398
2,0.5291143476088489,4.937090967655929,0.5,0.9403240333294538,inf,inf,,inf,
