,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,neglogprob
0,0.5836500899845483,3.732218351000183,0.5345703021725089,0.0008021586457091078,23.59859025658374,0.846191231394501,33.02332466230603
1,0.8855370321279219,0.3661709557983994,0.15242802675238087,0.0012617515730584373,14.642385228363267,0.8495404239018562,33.02911806158371
2,0.5796111511083057,2.3948798340837145,0.9511945025639882,0.0021501049688809697,8.492730506773826,0.8522723452754863,33.03943716379224
