,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
1,0.6765075428945252,0.5,2.99620060744894,0.4684468181811837,0.5,0.05379766607438617,,0.6288579788975351,0.861559826398939,,31.16070606626034
0,0.047649547510932644,0.5,1.8727307743769201,0.7213990172768929,0.5,0.053798100871303094,,0.6288555221064903,0.8615586009828885,,31.160706066402973
2,0.27356024741718055,0.5,2.3943445833109327,0.10382132811314371,0.5,-0.7501414686703732,,0.050620590186061395,0.05876902928548368,,92.22712588717016
