,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
2,0.5,4.340596986038633,0.812882343822152,0.5,,0.3849000277565742,0.4699927910518271,,59.291349493700835
0,0.5,0.9312355777247333,0.9836665345275856,0.5,,0.38489930543797424,0.46999288703209074,,59.291349493707514
1,0.5,1.184821606136552,0.5358751914824069,0.5,,0.38489969359394455,0.469992914276095,,59.29134949370966
