,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
0,0.8816835285409331,0.22483542572037474,1.0,0.5,0.7625533244879537,inf,inf,,,inf,
1,0.7024685995604064,0.1832068683050213,1.0,0.5,0.41021151430402036,inf,inf,,,inf,
2,0.9334341100185811,0.19561410753314457,1.0,0.5,0.47957596376567124,inf,inf,,,inf,
