,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,neglogprob
2,0.85621713860856,0.5,0.5082034228203891,0.5,0.32640418130020116,,0.7001256598216912,,46.02120003265103
0,0.19362310586293396,0.5,0.4303739411340046,0.5,0.3264041318758436,,0.7001257827366043,,46.021200032654214
1,0.1317164478921541,0.5,2.4554448139254585,0.5,0.32640407486545,,0.7001259046659913,,46.021200032665725
