,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,neglogprob
2,0.9851600905930875,0.6634374193058,0.5,0.5,0.40969940554194045,0.6375238890717166,,,46.93349402272242
0,0.6827888460027922,0.10252434022375212,0.5,0.5,0.409699188986655,0.6375233849329098,,,46.933494022723295
1,0.3365038570677301,0.2483667405739356,0.5,0.5,0.40969918601231203,0.6375234611217678,,,46.933494022724076
