,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
0,0.47041049279432334,1.0,0.4482461816177702,0.047661013542617425,-2.528750567021474,,-0.7578999005515803,-0.7681739419120377,47.74603634991559
1,0.04688058064793588,1.0,0.7096458427949146,0.040672760705740996,inf,,inf,inf,
2,0.28653336237925053,1.0,0.03483477615599584,0.9455103682963946,inf,,inf,inf,
