Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,86078,88596,2147,90598,519.0,1,
3.0,1,100,91125,94767,1701,96769,1454.0,1,
1.0,1,5,98231,100908,1635,102910,1381.0,1,
4.0,1,-100,104298,106912,1342,108914,2868.0,1,
4.0,2,0,111790,115703,1054,117705,3060.0,1,
4.0,2,0,120772,123907,1226,125909,942.0,1,
3.0,1,-10,126858,129585,1141,131587,2101.0,1,
1.0,1,5,133695,136607,1200,138609,590.0,1,
2.0,1,-5,139206,141781,818,143783,3834.0,1,
1.0,1,5,147625,151364,1970,153366,1607.0,1,
1.0,1,5,154980,158100,1279,160102,3913.0,1,
2.0,1,-5,164022,166593,2511,168595,1017.0,1,
3.0,1,100,169619,172467,1201,174469,922.0,1,
4.0,2,0,175399,178207,586,180209,1697.0,1,
4.0,2,0,181913,185162,1134,187164,1420.0,1,
2.0,2,0,188591,191364,1721,193366,595.0,1,
2.0,2,0,193968,196523,1737,198525,1076.0,1,
1.0,1,-495,199608,203408,846,205410,1902.0,1,
3.0,1,100,207320,210350,691,212352,1928.0,1,
1.0,1,5,214287,217049,1998,219051,1335.0,1,
1.0,2,0,220394,224614,1497,226616,507.0,1,
1.0,2,0,227130,229878,636,231880,701.0,1,
1.0,2,0,232588,235547,614,237549,663.0,1,
4.0,1,10,238219,240742,1453,242744,3555.0,1,
3.0,1,100,246306,249024,1241,251026,2412.0,1,
1.0,2,0,253445,256121,1581,258123,592.0,1,
1.0,2,0,258722,261912,1379,263914,1321.0,1,
3.0,1,-10,265243,268878,720,270880,1866.0,1,
4.0,1,10,272753,275430,2404,277432,2291.0,1,
2.0,1,-5,279730,282650,1543,284652,2991.0,1,
2.0,1,495,372871,375513,1532,377515,2658.0,1,
1.0,2,0,380180,383197,820,385199,775.0,1,
2.0,1,-5,385982,388607,1117,390609,2112.0,1,
3.0,1,-10,392728,395618,793,397620,1501.0,1,
3.0,1,-10,399128,401975,764,403977,1977.0,1,
2.0,1,-5,405961,409200,1422,411202,924.0,1,
2.0,1,-5,412133,415251,749,417253,709.0,1,
1.0,2,0,417969,420797,1256,422799,2195.0,1,
3.0,1,100,425000,427832,749,429834,3069.0,1,
3.0,1,-10,432910,435748,915,437750,1144.0,1,
4.0,2,0,438901,442493,2210,444495,1865.0,1,
1.0,2,0,446368,449637,1257,451639,1062.0,1,
4.0,2,0,452708,455218,2153,457220,808.0,1,
3.0,1,100,458035,461389,800,463391,776.0,1,
1.0,2,0,464174,467702,931,469704,1752.0,1,
1.0,2,0,471463,474210,956,476212,2352.0,1,
1.0,2,0,478571,481394,706,483396,3747.0,1,
1.0,2,0,487150,489951,679,491953,2964.0,1,
1.0,2,0,494925,498932,695,500934,3776.0,1,
3.0,1,-10,504717,507237,903,509239,895.0,1,
4.0,2,0,510141,513331,1135,515333,1167.0,1,
1.0,2,0,516507,519029,872,521031,3746.0,1,
3.0,1,-10,524784,527434,856,529436,1131.0,1,
