Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,56699,59217,1291,61221,519.0,1,
3.0,1,100,61751,65394,958,67398,1454.0,1,
1.0,1,5,68863,71540,920,73544,1381.0,1,
4.0,2,0,74936,77550,938,79554,2868.0,1,
4.0,2,0,82434,86346,838,88350,3060.0,1,
4.0,2,0,91421,94556,742,96560,942.0,1,
3.0,1,-10,97513,100240,719,102244,2101.0,1,
1.0,1,5,104356,107269,964,109273,590.0,1,
2.0,2,0,109874,112449,971,114453,3834.0,1,
1.0,1,5,118298,122036,749,124041,1607.0,1,
1.0,1,5,125659,128778,718,130782,3913.0,1,
2.0,2,0,134706,137278,1115,139282,1017.0,1,
3.0,1,100,140310,143159,1281,145163,922.0,1,
4.0,2,0,146096,148905,1087,150909,1697.0,1,
4.0,2,0,152617,155865,837,157869,1420.0,1,
2.0,2,0,159300,162072,1720,164076,595.0,1,
2.0,2,0,164682,167237,849,169241,1076.0,1,
1.0,1,-495,170328,174128,665,176132,1902.0,1,
3.0,1,100,178045,181076,795,183080,1928.0,1,
1.0,2,0,185019,187780,989,189784,1335.0,1,
1.0,2,0,191130,195349,916,197353,507.0,1,
1.0,2,0,197871,200619,740,202623,701.0,1,
1.0,2,0,203335,206294,740,208298,663.0,1,
4.0,1,-100,208972,211496,1204,213500,3555.0,1,
3.0,1,100,217066,219783,777,221787,2412.0,1,
1.0,2,0,224210,226886,1079,228890,592.0,1,
1.0,2,0,229493,232683,1163,234687,1321.0,1,
3.0,1,-10,236019,239654,1000,241658,1866.0,1,
4.0,0,0,243535,246213,2676,248218,2291.0,1,
2.0,1,-5,250519,253440,1037,255444,2991.0,1,
2.0,1,-5,356313,358954,2055,360958,2658.0,1,
1.0,1,5,363627,366645,971,368650,775.0,1,
2.0,2,0,369437,372063,986,374068,2112.0,1,
3.0,1,-10,376191,379081,668,381085,1501.0,1,
3.0,1,-10,382597,385444,693,387448,1977.0,1,
2.0,1,-5,389436,392675,1117,394679,924.0,1,
2.0,2,0,395614,398731,763,400735,709.0,1,
1.0,2,0,401455,404284,694,406288,2195.0,1,
3.0,1,100,408494,411326,680,413330,3069.0,1,
3.0,1,-10,416410,419248,1633,421252,1144.0,1,
4.0,1,10,422407,425999,875,428002,1865.0,1,
1.0,1,5,429878,433147,805,435151,1062.0,1,
4.0,1,10,436224,438734,1110,440738,808.0,1,
3.0,2,0,441557,444911,1789,446915,776.0,1,
1.0,1,5,447702,451231,1012,453235,1752.0,1,
1.0,2,0,454998,457745,928,459749,2352.0,1,
1.0,2,0,462112,464935,1189,466939,3747.0,1,
1.0,1,5,470697,473503,1058,475507,2964.0,1,
1.0,2,0,478482,482489,684,484493,3776.0,1,
3.0,1,100,488280,490800,1546,492804,895.0,1,
4.0,1,10,493710,496900,851,498904,1167.0,1,
1.0,2,0,500082,502604,759,504608,3746.0,1,
3.0,2,0,508365,511016,1789,513020,1131.0,1,
1.0,1,5,514162,517690,876,519694,2179.0,1,
4.0,1,-100,521884,524586,1037,526590,1215.0,1,
3.0,2,0,527816,530452,1320,532456,2711.0,1,
1.0,2,0,535178,538931,1093,540935,2474.0,1,
1.0,2,0,543420,545976,888,547980,743.0,1,
4.0,1,-100,548734,551711,2217,553715,3203.0,1,
3.0,2,0,556929,560089,1399,562093,1397.0,1,
3.0,1,-10,653533,656046,1661,658050,3892.0,1,
4.0,1,10,661953,664584,1007,666588,3604.0,1,
1.0,1,5,670203,672854,579,674858,2096.0,1,
3.0,2,0,676965,679558,1314,681562,1142.0,1,
4.0,1,-100,682715,686969,1313,688973,904.0,1,
1.0,1,5,689888,692513,1263,694517,2617.0,1,
2.0,2,0,697145,700503,1324,702507,1534.0,1,
