Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,66344,68862,2516,70866,519.0,2,
3.0,1,100,71396,75039,796,77043,1454.0,2,
1.0,1,5,78508,81186,1197,83190,1381.0,2,
4.0,1,-100,84582,87196,1815,89200,2868.0,2,
4.0,2,0,92079,95992,1096,97996,3060.0,2,
4.0,2,0,101067,104202,1526,106206,942.0,2,
3.0,1,-10,107159,109886,1231,111890,2101.0,2,
1.0,1,5,114001,116914,1167,118918,590.0,2,
2.0,1,-5,119519,122095,870,124099,3834.0,2,
1.0,1,5,127944,131683,1139,133687,1607.0,2,
1.0,1,5,135305,138425,1204,140429,3913.0,2,
2.0,2,0,144353,146924,1465,148928,1017.0,2,
3.0,2,0,149956,152804,1029,154808,922.0,2,
4.0,2,0,155742,158551,1178,160555,1697.0,2,
4.0,2,0,162263,165512,1420,167516,1420.0,2,
2.0,2,0,168947,171720,1315,173724,595.0,2,
2.0,2,0,174330,176884,830,178888,1076.0,2,
1.0,1,-495,179975,183774,852,185778,1902.0,2,
3.0,1,100,187692,190723,2429,192727,1928.0,2,
1.0,2,0,194666,197428,947,199432,1335.0,2,
1.0,2,0,200778,204998,1074,207001,507.0,2,
1.0,2,0,207519,210268,861,212272,701.0,2,
1.0,2,0,213044,216002,1296,218006,663.0,2,
4.0,2,0,218680,221203,1231,223207,3555.0,2,
3.0,1,100,226773,229491,978,231495,2412.0,2,
1.0,2,0,233918,236594,1016,238598,592.0,2,
1.0,2,0,239201,242391,771,244395,1321.0,2,
3.0,1,100,245727,249361,739,251365,1866.0,2,
4.0,2,0,253242,255919,855,257923,2291.0,2,
2.0,2,0,260225,263146,754,265150,2991.0,2,
2.0,2,0,339480,342122,1022,344126,2658.0,2,
1.0,2,0,346795,349813,2208,351817,775.0,2,
2.0,2,0,352603,355229,1017,357233,2112.0,2,
3.0,1,-10,359356,362246,788,364250,1501.0,2,
3.0,1,-10,365762,368608,959,370612,1977.0,2,
2.0,2,0,372600,375839,1858,377843,924.0,2,
2.0,2,0,378778,381896,1284,383900,709.0,2,
1.0,2,0,384620,387449,1204,389454,2195.0,2,
3.0,1,-10,391660,394493,1388,396497,3069.0,2,
3.0,2,0,399577,402414,2133,404418,1144.0,2,
4.0,2,0,405573,409165,2054,411169,1865.0,2,
1.0,2,0,413045,416314,1827,418318,1062.0,2,
4.0,2,0,419391,421902,1380,423906,808.0,2,
3.0,2,0,424725,428079,2901,430083,776.0,2,
1.0,2,0,430870,434399,1341,436403,1752.0,2,
1.0,2,0,438166,440913,1174,442917,2352.0,2,
1.0,2,0,445280,448103,1505,450107,3747.0,2,
1.0,2,0,453865,456666,1394,458670,2964.0,2,
1.0,2,0,461645,465653,1735,467657,3776.0,2,
3.0,2,0,471444,473964,2144,475969,895.0,2,
4.0,2,0,476875,480065,1324,482069,1167.0,2,
1.0,2,0,483247,485769,1339,487773,3746.0,2,
3.0,2,0,491530,494181,1888,496185,1131.0,2,
1.0,2,0,497327,500855,1162,502859,2179.0,2,
4.0,2,0,505049,507751,2130,509755,1215.0,2,
3.0,1,100,510981,513617,1521,515621,2711.0,2,
1.0,1,5,518343,522096,2363,524100,2474.0,2,
1.0,1,5,526585,529142,2107,531146,743.0,2,
4.0,1,10,531900,534877,2319,536881,3203.0,2,
3.0,1,-10,540095,543255,1538,545259,1397.0,2,
3.0,1,100,629551,632065,1392,634069,3892.0,2,
4.0,1,10,637972,640603,952,642607,3604.0,2,
1.0,2,0,646222,648873,2052,650877,2096.0,2,
3.0,1,-10,652984,655576,1369,657580,1142.0,2,
4.0,1,10,658733,662987,1242,664991,904.0,2,
1.0,1,5,665906,668531,1264,670535,2617.0,2,
2.0,1,-5,673163,676521,1588,678525,1534.0,2,
3.0,2,0,680070,683199,923,685203,738.0,2,
4.0,1,-100,685952,688986,2095,690990,1949.0,2,
2.0,2,0,692950,696983,1254,698987,3888.0,2,
1.0,0,0,702886,705500,2612,707504,846.0,2,
1.0,2,0,708361,711863,953,713867,993.0,2,
4.0,2,0,714871,717504,1239,719508,2966.0,2,
4.0,2,0,722485,727369,987,729373,3919.0,2,
2.0,2,0,733303,736303,1109,738307,3413.0,2,
4.0,2,0,741731,745936,1117,747940,1954.0,2,
4.0,1,-100,749905,752442,2069,754446,1361.0,2,
1.0,1,5,755862,758721,1674,760725,3175.0,2,
3.0,2,0,763911,766529,1135,768533,3801.0,2,
2.0,2,0,772345,775166,1102,777170,1205.0,2,
1.0,2,0,778386,781912,2415,783916,1969.0,2,
1.0,2,0,785975,789374,779,791378,2101.0,2,
2.0,2,0,793490,796086,929,798090,537.0,2,
2.0,2,0,798638,801486,867,803490,888.0,2,
4.0,2,0,804389,807426,1786,809430,1331.0,2,
4.0,2,0,810772,813967,2051,815971,3075.0,2,
4.0,2,0,819057,821755,2077,823759,2435.0,2,
1.0,2,0,826205,828887,1653,830891,1012.0,2,
3.0,2,0,831914,834812,1131,836816,1476.0,2,
4.0,2,0,838303,840872,1833,842876,2546.0,2,
2.0,2,0,903565,906898,1061,908902,562.0,2,
3.0,1,-10,909476,912159,806,914163,1980.0,2,
1.0,2,0,916154,918719,817,920723,1348.0,2,
4.0,2,0,922082,924889,779,926893,597.0,2,
3.0,2,0,927501,930366,803,932370,1862.0,2,
1.0,2,0,934243,936940,953,938944,2445.0,2,
4.0,2,0,941400,944461,1314,946465,2740.0,2,
3.0,2,0,949216,952481,1907,954485,1414.0,2,
4.0,2,0,955910,958524,1185,960528,2796.0,2,
3.0,2,0,963335,965998,1493,968001,3059.0,2,
3.0,1,-10,971071,974005,1104,976009,1357.0,2,
4.0,2,0,977377,981136,708,983140,3568.0,2,
3.0,2,0,986719,990048,1818,992052,1388.0,2,
2.0,2,0,993451,996012,845,998016,692.0,2,
2.0,2,0,998719,1001298,789,1003303,810.0,2,
1.0,2,0,1004124,1007115,1250,1009119,2219.0,2,
2.0,2,0,1011349,1014115,987,1016119,2414.0,2,
2.0,2,0,1018544,1021097,650,1023101,747.0,2,
2.0,2,0,1023859,1026537,852,1028541,2296.0,2,
2.0,2,0,1030848,1033633,1066,1035637,1290.0,2,
1.0,2,0,1036938,1041461,770,1043465,3187.0,2,
1.0,2,0,1046663,1049452,1401,1051456,1427.0,2,
4.0,2,0,1052894,1055472,1442,1057476,991.0,2,
3.0,2,0,1058478,1061380,2330,1063384,1738.0,2,
1.0,2,0,1065133,1068778,2040,1070782,854.0,2,
3.0,1,100,1071647,1075136,1317,1077140,1405.0,2,
2.0,2,0,1078556,1081155,1230,1083159,978.0,2,
4.0,0,0,1084148,1086651,2501,1088655,574.0,2,
4.0,2,0,1089240,1092129,426,1094133,1461.0,2,
4.0,2,0,1095605,1098178,874,1100182,2058.0,2,
1.0,2,0,1176385,1179703,1284,1181707,2485.0,2,
2.0,1,-5,1184203,1187127,1307,1189131,2870.0,2,
2.0,2,0,1192012,1194650,689,1196654,2760.0,2,
4.0,2,0,1199425,1202019,1241,1204023,2680.0,2,
4.0,2,0,1206714,1210878,596,1212882,1053.0,2,
4.0,2,0,1213946,1217301,612,1219305,3218.0,2,
4.0,2,0,1222534,1225563,636,1227567,790.0,2,
2.0,2,0,1228368,1231143,1463,1233147,2712.0,2,
4.0,2,0,1235870,1238691,714,1240695,1602.0,2,
2.0,2,0,1242308,1246152,1460,1248156,1452.0,2,
3.0,2,0,1249619,1252339,1015,1254343,999.0,2,
1.0,2,0,1255353,1258055,1581,1260059,1212.0,2,
3.0,2,0,1261282,1264047,1323,1266051,645.0,2,
1.0,2,0,1266707,1269378,959,1271382,1335.0,2,
1.0,2,0,1272728,1275793,1183,1277797,693.0,2,
2.0,2,0,1278501,1281733,774,1283737,643.0,2,
2.0,2,0,1284391,1287325,819,1289330,549.0,2,
2.0,2,0,1289890,1293000,645,1295003,765.0,2,
3.0,2,0,1295779,1300004,1452,1302008,547.0,2,
4.0,2,0,1302566,1305435,826,1307439,1579.0,2,
3.0,2,0,1309029,1311944,1487,1313948,3813.0,2,
1.0,2,0,1317772,1321457,859,1323461,1929.0,2,
2.0,2,0,1325401,1328290,843,1330294,2176.0,2,
3.0,1,-10,1332481,1335024,854,1337028,1940.0,2,
2.0,2,0,1338979,1341554,733,1343559,2698.0,2,
3.0,2,0,1346269,1348792,1078,1350796,1632.0,2,
4.0,2,0,1352439,1355179,727,1357183,1977.0,2,
2.0,2,0,1359171,1361828,737,1363832,1415.0,2,
1.0,2,0,1365258,1368240,628,1370244,863.0,2,
3.0,2,0,1371118,1373897,1505,1375901,694.0,2,
3.0,1,100,1444801,1447411,1175,1449415,662.0,2,
2.0,2,0,1450088,1452670,870,1454675,2710.0,2,
3.0,2,0,1457396,1460146,747,1462150,2530.0,2,
2.0,2,0,1464691,1467229,1291,1469233,2286.0,2,
2.0,2,0,1471530,1474500,393,1476504,1409.0,2,
3.0,2,0,1478006,1481206,1216,1483210,2541.0,2,
1.0,2,0,1485762,1488833,842,1490837,2103.0,2,
2.0,2,0,1492951,1497778,663,1499782,782.0,2,
2.0,2,0,1500575,1503698,543,1505702,2056.0,2,
4.0,2,0,1507769,1510409,644,1512413,1279.0,2,
3.0,2,0,1513703,1516536,1168,1518540,1065.0,2,
3.0,2,0,1519616,1522260,803,1524264,1396.0,2,
2.0,2,0,1525672,1528873,660,1530877,706.0,2,
2.0,2,0,1531594,1534911,493,1536915,3113.0,2,
