Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,85568,88086,2516,90091,519.0,2,
3.0,1,100,90623,94265,669,96270,1454.0,2,
1.0,1,5,97738,100416,660,102420,1381.0,2,
4.0,1,-100,103814,106428,733,108433,2868.0,2,
4.0,1,10,111313,115226,787,117231,3060.0,2,
4.0,2,0,120305,123439,883,125444,942.0,2,
3.0,1,-10,126399,129127,614,131131,2101.0,2,
1.0,1,5,133245,136159,1438,138164,590.0,2,
2.0,2,0,138766,141342,1624,143349,3834.0,2,
1.0,1,5,147197,150936,1838,152941,1607.0,2,
1.0,1,5,154560,157679,770,159684,3913.0,2,
2.0,2,0,163609,166181,1684,168186,1017.0,2,
3.0,1,100,169215,172064,969,174069,922.0,2,
4.0,2,0,175002,177811,1943,179816,1697.0,2,
4.0,2,0,181526,184776,1392,186781,1420.0,2,
2.0,1,-5,188213,190985,1860,192990,595.0,2,
2.0,2,0,193597,196152,804,198158,1076.0,2,
1.0,1,-495,199247,203047,750,205052,1902.0,2,
3.0,1,100,206968,209999,1031,212003,1928.0,2,
1.0,2,0,213943,216706,1410,218712,1335.0,2,
1.0,2,0,220062,224282,765,226287,507.0,2,
1.0,1,5,226805,229552,1442,231558,701.0,2,
1.0,1,5,232273,235234,1914,237239,663.0,2,
4.0,1,10,237914,240439,1716,242443,3555.0,2,
3.0,1,100,246009,248728,1038,250733,2412.0,2,
1.0,1,5,253157,255833,1937,257838,592.0,2,
1.0,1,5,258443,261634,1352,263639,1321.0,2,
3.0,1,-10,264973,268608,951,270613,1866.0,2,
4.0,1,10,272513,275191,1324,277197,2291.0,2,
2.0,1,-5,279500,282421,1842,284426,2991.0,2,
2.0,1,-5,364918,367560,1153,369565,2658.0,2,
1.0,1,5,372236,375254,884,377259,775.0,2,
2.0,1,-5,378045,380670,1382,382675,2112.0,2,
3.0,1,-10,384799,387690,865,389696,1501.0,2,
3.0,2,0,391210,394057,730,396061,1977.0,2,
2.0,2,0,398050,401288,883,403293,924.0,2,
2.0,2,0,404230,407349,2369,409354,709.0,2,
1.0,1,5,410076,412904,1158,414909,2195.0,2,
3.0,2,0,417116,419949,991,421954,3069.0,2,
3.0,2,0,425035,427873,756,429878,1144.0,2,
4.0,1,-100,431033,434625,793,436631,1865.0,2,
1.0,1,5,438509,441779,1330,443783,1062.0,2,
4.0,2,0,444857,447367,751,449372,808.0,2,
