Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,65723,68240,2516,70242,519.0,2,
3.0,1,100,70769,74412,3511,76414,1454.0,2,
1.0,0,0,77875,80552,2676,82554,1381.0,2,
4.0,2,0,83942,86555,1769,88557,2868.0,2,
4.0,2,0,91432,95344,2821,97346,3060.0,2,
4.0,0,0,100414,103548,3133,105550,942.0,2,
3.0,1,-10,106499,109227,1456,111229,2101.0,2,
1.0,2,0,113337,116250,2259,118252,590.0,2,
2.0,0,0,118849,121424,2574,123426,3834.0,2,
1.0,2,0,127267,131005,1539,133007,1607.0,2,
1.0,2,0,134621,137741,983,139743,3913.0,2,
2.0,2,0,143663,146235,1596,148237,1017.0,2,
3.0,1,100,149261,152110,1367,154112,922.0,2,
4.0,1,-100,155042,157850,2049,159852,1697.0,2,
4.0,2,0,161556,164804,1435,166806,1420.0,2,
2.0,2,0,168233,171005,1641,173007,595.0,2,
2.0,1,-5,173609,176164,971,178166,1076.0,2,
1.0,2,0,179249,183049,1179,185051,1902.0,2,
3.0,1,100,186960,189991,1960,191993,1928.0,2,
1.0,1,5,193928,196690,1538,198692,1335.0,2,
1.0,2,0,200034,204253,1156,206255,507.0,2,
1.0,2,0,206769,209516,1394,211518,701.0,2,
1.0,2,0,212227,215186,1538,217188,663.0,2,
4.0,1,10,217858,220382,897,222384,3555.0,2,
3.0,1,100,225947,228665,1019,230667,2412.0,2,
1.0,1,5,233086,235761,2078,237763,592.0,2,
1.0,2,0,238362,241551,1073,243553,1321.0,2,
3.0,1,-10,244882,248516,1857,250518,1866.0,2,
4.0,2,0,252391,255069,1280,257071,2291.0,2,
2.0,2,0,259369,262290,1926,264292,2991.0,2,
2.0,1,-5,381616,384257,1724,386259,2658.0,2,
1.0,2,0,388924,391942,865,393944,775.0,2,
2.0,2,0,394727,397353,1082,399355,2112.0,2,
3.0,2,0,401474,404365,1182,406367,1501.0,2,
3.0,2,0,407875,410721,1957,412723,1977.0,2,
2.0,1,-5,414707,417945,1855,419947,924.0,2,
2.0,2,0,420878,423995,1029,425997,709.0,2,
1.0,2,0,426713,429541,1802,431543,2195.0,2,
3.0,2,0,433745,436578,2117,438580,3069.0,2,
3.0,1,-10,441656,444493,2330,446495,1144.0,2,
4.0,1,10,447646,451237,2057,453239,1865.0,2,
1.0,2,0,455111,458380,1460,460382,1062.0,2,
4.0,2,0,461451,463962,1889,465964,808.0,2,
3.0,1,-10,466779,470134,2202,472136,776.0,2,
1.0,2,0,472919,476448,947,478450,1752.0,2,
1.0,0,0,480209,482955,2745,484957,2352.0,2,
1.0,2,0,487316,490138,759,492140,3747.0,2,
