Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,71701,74219,2309,76221,519.0,2,
3.0,1,100,76747,80390,1669,82392,1454.0,2,
1.0,1,5,83854,86531,1486,88533,1381.0,2,
4.0,1,-100,89921,92534,1491,94536,2868.0,2,
4.0,1,10,97411,101323,2126,103325,3060.0,2,
4.0,1,10,106392,109527,1529,111529,942.0,2,
3.0,1,-10,112478,115206,1577,117209,2101.0,2,
1.0,1,5,119317,122229,1574,124231,590.0,2,
2.0,1,-5,124828,127403,863,129405,3834.0,2,
1.0,1,5,133247,136986,1407,138988,1607.0,2,
1.0,1,5,140602,143722,983,145724,3913.0,2,
2.0,1,-5,149644,152216,1141,154218,1017.0,2,
3.0,1,100,155242,158090,1071,160092,922.0,2,
4.0,1,10,161021,163829,1746,165831,1697.0,2,
4.0,1,-100,167536,170784,1443,172786,1420.0,2,
2.0,1,-5,174214,176987,1143,178989,595.0,2,
2.0,1,495,179591,182146,840,184148,1076.0,2,
1.0,1,-495,185231,189031,2491,191033,1902.0,2,
3.0,1,100,192942,195972,2318,197974,1928.0,2,
1.0,1,5,199909,202670,972,204672,1335.0,2,
1.0,1,5,206014,210233,1116,212235,507.0,2,
1.0,1,5,212749,215497,1191,217499,701.0,2,
1.0,1,5,218208,221167,1366,223169,663.0,2,
4.0,2,0,223839,226363,817,228365,3555.0,2,
3.0,1,100,231927,234644,1301,236646,2412.0,2,
1.0,1,5,239065,241740,983,243742,592.0,2,
1.0,1,5,244341,247531,774,249533,1321.0,2,
3.0,1,-10,250861,254496,1423,256498,1866.0,2,
4.0,2,0,258372,261050,1363,263052,2291.0,2,
2.0,1,-5,265350,268270,966,270272,2991.0,2,
2.0,1,-5,349349,351990,1144,353992,2658.0,2,
1.0,2,0,356657,359675,1142,361677,775.0,2,
2.0,1,-5,362459,365085,1360,367087,2112.0,2,
3.0,1,-10,369207,372098,1260,374100,1501.0,2,
3.0,1,-10,375608,378454,2841,380456,1977.0,2,
2.0,1,-5,382440,385678,2427,387680,924.0,2,
2.0,2,0,388611,391728,907,393730,709.0,2,
1.0,1,5,394446,397274,1942,399276,2195.0,2,
3.0,1,100,401478,404311,1703,406313,3069.0,2,
3.0,0,0,409389,412226,2836,414228,1144.0,2,
4.0,2,0,415379,418970,1071,420972,1865.0,2,
1.0,1,5,422844,426112,1733,428114,1062.0,2,
4.0,2,0,429183,431694,1851,433696,808.0,2,
3.0,1,-10,434512,437867,892,439869,776.0,2,
1.0,2,0,440652,444181,2144,446183,1752.0,2,
1.0,1,5,447942,450688,986,452690,2352.0,2,
1.0,1,5,455049,457871,1353,459873,3747.0,2,
1.0,1,-495,463628,466429,2150,468431,2964.0,2,
1.0,2,0,471403,475411,1298,477413,3776.0,2,
3.0,1,100,481196,483715,953,485717,895.0,2,
4.0,2,0,486619,489808,799,491810,1167.0,2,
1.0,2,0,492984,495505,1262,497507,3746.0,2,
3.0,0,0,501260,503910,2649,505912,1131.0,2,
1.0,2,0,507050,510579,1202,512581,2179.0,2,
4.0,2,0,514767,517469,1501,519471,1215.0,2,
3.0,1,-10,520693,523328,1223,525330,2711.0,2,
1.0,1,5,528048,531800,2292,533802,2474.0,2,
1.0,1,5,536283,538840,806,540842,743.0,2,
4.0,1,-100,541592,544569,1161,546571,3203.0,2,
3.0,1,-10,549781,552941,1012,554943,1397.0,2,
3.0,1,-10,629646,632159,983,634161,3892.0,2,
4.0,2,0,638060,640692,1215,642694,3604.0,2,
1.0,2,0,646305,648956,1182,650958,2096.0,2,
3.0,1,100,653061,655654,676,657656,1142.0,2,
4.0,2,0,658805,663059,912,665061,904.0,2,
1.0,2,0,665972,668596,1179,670598,2617.0,2,
2.0,1,-5,673223,676580,1112,678582,1534.0,2,
3.0,1,-10,680123,683252,1343,685254,738.0,2,
4.0,2,0,685999,689034,883,691036,1949.0,2,
2.0,1,-5,692992,697025,2019,699027,3888.0,2,
1.0,2,0,702923,705536,1158,707538,846.0,2,
1.0,1,5,708391,711892,870,713894,993.0,2,
4.0,1,10,714894,717526,827,719528,2966.0,2,
4.0,2,0,722501,727386,1956,729388,3919.0,2,
2.0,1,-5,733314,736314,940,738316,3413.0,2,
4.0,2,0,741736,745940,2823,747942,1954.0,2,
4.0,2,0,749904,752440,974,754442,1361.0,2,
1.0,2,0,755810,758669,1150,760671,3175.0,2,
3.0,0,0,763853,766471,2617,768473,3801.0,2,
2.0,1,-5,772281,775101,631,777103,1205.0,2,
1.0,2,0,778315,781840,2605,783842,1969.0,2,
1.0,2,0,785818,789217,1062,791219,2101.0,2,
2.0,0,0,793327,795923,2595,797925,537.0,2,
2.0,1,-5,798469,801318,581,803320,888.0,2,
4.0,2,0,804215,807252,820,809254,1331.0,2,
4.0,1,-100,810592,813786,830,815788,3075.0,2,
4.0,1,-100,818870,821567,972,823569,2435.0,2,
1.0,1,5,826011,828693,1847,830695,1012.0,2,
3.0,1,100,831714,834613,795,836615,1476.0,2,
4.0,2,0,838098,840668,815,842670,2546.0,2,
2.0,1,495,910276,913610,1561,915612,562.0,2,
3.0,1,-10,916181,918863,835,920865,1980.0,2,
1.0,2,0,922852,925416,432,927418,1348.0,2,
4.0,2,0,928773,931579,664,933581,597.0,2,
3.0,1,100,934185,937050,798,939052,1862.0,2,
1.0,2,0,940921,943619,890,945621,2445.0,2,
4.0,2,0,948073,951135,840,953137,2740.0,2,
3.0,1,100,955884,959148,1615,961150,1414.0,2,
4.0,2,0,962571,965185,843,967187,2796.0,2,
3.0,1,100,969990,972654,1243,974656,3059.0,2,
3.0,1,100,977722,980656,476,982658,1357.0,2,
4.0,2,0,984022,987782,753,989784,3568.0,2,
3.0,1,100,993359,996687,736,998689,1388.0,2,
2.0,1,-5,1000084,1002644,794,1004646,692.0,2,
2.0,1,-5,1005345,1007924,677,1009926,810.0,2,
1.0,2,0,1010743,1013734,837,1015736,2219.0,2,
2.0,1,-5,1017962,1020729,819,1022731,2414.0,2,
2.0,1,-5,1025152,1027705,950,1029707,747.0,2,
2.0,1,-5,1030462,1033139,579,1035141,2296.0,2,
2.0,1,-5,1037444,1040229,550,1042231,1290.0,2,
1.0,2,0,1043528,1048052,1064,1050054,3187.0,2,
1.0,2,0,1053248,1056037,1759,1058039,1427.0,2,
4.0,1,10,1059473,1062051,728,1064053,991.0,2,
3.0,1,100,1065051,1067952,823,1069954,1738.0,2,
1.0,2,0,1071699,1075343,1045,1077345,854.0,2,
3.0,1,-10,1078207,1081696,912,1083698,1405.0,2,
2.0,1,-5,1085110,1087709,800,1089711,978.0,2,
4.0,2,0,1090696,1093199,1043,1095201,574.0,2,
4.0,1,-100,1095782,1098671,2753,1100673,1461.0,2,
4.0,1,10,1102141,1104711,1063,1106713,2058.0,2,
1.0,1,5,1178341,1181658,1547,1183660,2485.0,2,
2.0,1,-5,1186152,1189076,1516,1191078,2870.0,2,
2.0,1,-5,1193955,1196594,953,1198596,2760.0,2,
4.0,2,0,1201363,1203957,1070,1205959,2680.0,2,
4.0,2,0,1208646,1212809,823,1214811,1053.0,2,
4.0,2,0,1215872,1219226,700,1221228,3218.0,2,
4.0,2,0,1224453,1227482,1411,1229484,790.0,2,
2.0,1,-5,1230281,1233056,1067,1235058,2712.0,2,
4.0,1,10,1237777,1240599,1148,1242601,1602.0,2,
2.0,1,-5,1244212,1248055,641,1250057,1452.0,2,
