Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,48234,50751,2516,52753,519.0,2,
3.0,1,100,53280,56922,792,58924,1454.0,2,
1.0,1,5,60385,63062,647,65064,1381.0,2,
4.0,1,-100,66452,69065,520,71067,2868.0,2,
4.0,1,10,73942,77854,861,79856,3060.0,2,
4.0,2,0,82924,86059,2663,88061,942.0,2,
3.0,1,-10,89010,91738,971,93740,2101.0,2,
1.0,1,5,95848,98760,729,100762,590.0,2,
2.0,1,-5,101359,103934,1179,105936,3834.0,2,
1.0,1,5,109777,113516,1800,115518,1607.0,2,
1.0,1,5,117132,120252,1375,122254,3913.0,2,
2.0,0,0,126174,128745,2570,130747,1017.0,2,
3.0,1,100,131771,134620,836,136622,922.0,2,
4.0,1,10,137551,140359,1979,142361,1697.0,2,
4.0,1,10,144066,147314,1244,149316,1420.0,2,
2.0,2,0,150743,153516,1153,155518,595.0,2,
2.0,2,0,156120,158675,1013,160677,1076.0,2,
1.0,1,-495,161760,165560,965,167562,1902.0,2,
3.0,1,100,169472,172502,1240,174504,1928.0,2,
1.0,2,0,176439,179200,1939,181202,1335.0,2,
1.0,2,0,182544,186763,1775,188765,507.0,2,
1.0,2,0,189279,192027,2146,194029,701.0,2,
1.0,1,5,194737,197696,2559,199698,663.0,2,
4.0,1,-100,200421,202944,1532,204946,3555.0,2,
3.0,1,100,208508,211225,1242,213227,2412.0,2,
1.0,1,5,215646,218322,1446,220324,592.0,2,
1.0,1,5,220923,224113,1253,226115,1321.0,2,
3.0,1,-10,227443,231078,656,233080,1866.0,2,
4.0,1,-100,234954,237632,823,239634,2291.0,2,
2.0,1,-5,241932,244852,929,246854,2991.0,2,
2.0,1,-5,328493,331134,1126,333136,2658.0,2,
1.0,0,0,335801,338818,3016,340820,775.0,2,
2.0,2,0,341602,344228,1433,346230,2112.0,2,
3.0,1,-10,348349,351239,566,353241,1501.0,2,
3.0,2,0,354749,357595,1661,359597,1977.0,2,
2.0,1,-5,361581,364819,1369,366821,924.0,2,
2.0,2,0,367752,370870,1159,372872,709.0,2,
1.0,1,5,373588,376417,1914,378419,2195.0,2,
3.0,2,0,380651,383483,1323,385485,3069.0,2,
3.0,1,-10,388561,391398,2536,393400,1144.0,2,
4.0,1,10,394551,398142,972,400144,1865.0,2,
1.0,2,0,402016,405285,1934,407287,1062.0,2,
4.0,1,-100,408356,410867,2293,412869,808.0,2,
3.0,1,100,413685,417040,3064,419042,776.0,2,
1.0,1,5,419825,423354,1086,425356,1752.0,2,
1.0,2,0,427115,429861,1457,431863,2352.0,2,
1.0,1,5,434222,437044,1348,439046,3747.0,2,
1.0,1,5,442800,445601,1839,447603,2964.0,2,
1.0,1,5,450575,454583,890,456585,3776.0,2,
3.0,2,0,460368,462887,1250,464889,895.0,2,
4.0,1,-100,465791,468980,836,470982,1167.0,2,
1.0,1,5,472156,474678,2080,476680,3746.0,2,
3.0,1,-10,480433,483084,2037,485086,1131.0,2,
1.0,1,5,486224,489753,1176,491755,2179.0,2,
4.0,1,10,493941,496643,1106,498645,1215.0,2,
3.0,2,0,499867,502502,1260,504504,2711.0,2,
1.0,1,-495,507222,510975,1258,512977,2474.0,2,
1.0,2,0,515458,518015,1902,520017,743.0,2,
4.0,1,-100,520767,523744,789,525746,3203.0,2,
3.0,1,100,528956,532115,853,534117,1397.0,2,
3.0,1,-10,599090,601604,1372,603606,3892.0,2,
4.0,1,10,607505,610136,1109,612138,3604.0,2,
1.0,1,5,615749,618399,1638,620401,2096.0,2,
3.0,1,-10,622504,625097,1085,627099,1142.0,2,
4.0,1,10,628248,632502,1088,634504,904.0,2,
