Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,100827,103344,2516,105346,519.0,2,
3.0,1,100,105873,109515,991,111517,1454.0,2,
1.0,1,5,112978,115656,2423,117658,1381.0,2,
4.0,0,0,119046,121659,2612,123661,2868.0,2,
4.0,2,0,126536,130448,2106,132450,3060.0,2,
4.0,1,-100,135517,138651,1249,140653,942.0,2,
3.0,1,-10,141602,144330,1153,146332,2101.0,2,
1.0,1,5,148440,151353,875,153355,590.0,2,
2.0,1,-5,153952,156528,1192,158530,3834.0,2,
1.0,1,5,162371,166109,1507,168111,1607.0,2,
1.0,1,5,169725,172844,1214,174846,3913.0,2,
2.0,1,-5,178766,181338,2068,183340,1017.0,2,
3.0,1,100,184364,187213,1351,189215,922.0,2,
4.0,2,0,190144,192953,1719,194955,1697.0,2,
4.0,2,0,196659,199908,2297,201910,1420.0,2,
2.0,1,-5,203338,206110,1482,208112,595.0,2,
2.0,1,-5,208714,211268,1158,213270,1076.0,2,
1.0,1,-495,214353,218153,830,220155,1902.0,2,
3.0,1,100,222065,225096,721,227098,1928.0,2,
1.0,1,5,229091,231852,1055,233854,1335.0,2,
1.0,1,5,235196,239415,676,241417,507.0,2,
1.0,1,5,241931,244678,1625,246680,701.0,2,
1.0,1,5,247388,250346,777,252348,663.0,2,
4.0,2,0,253018,255542,1829,257544,3555.0,2,
3.0,1,100,261106,263824,1785,265826,2412.0,2,
1.0,1,5,268245,270921,1143,272923,592.0,2,
1.0,1,5,273522,276711,569,278713,1321.0,2,
3.0,0,0,280041,283675,3633,285677,1866.0,2,
4.0,2,0,287550,290228,1104,292230,2291.0,2,
2.0,1,495,294528,297449,1521,299451,2991.0,2,
2.0,1,-5,384463,387104,1941,389106,2658.0,2,
1.0,1,5,391771,394788,1011,396790,775.0,2,
2.0,2,0,397573,400199,1789,402201,2112.0,2,
3.0,1,-10,404320,407211,2578,409213,1501.0,2,
3.0,2,0,410721,413568,1698,415570,1977.0,2,
2.0,1,-5,417554,420792,2623,422794,924.0,2,
2.0,2,0,423725,426842,701,428844,709.0,2,
1.0,1,5,429560,432388,992,434390,2195.0,2,
3.0,2,0,436592,439425,1806,441427,3069.0,2,
3.0,2,0,444503,447341,2271,449343,1144.0,2,
4.0,0,0,450494,454085,3590,456087,1865.0,2,
1.0,1,5,457959,461227,747,463229,1062.0,2,
4.0,2,0,464298,466808,1890,468810,808.0,2,
3.0,1,-10,469625,472980,721,474982,776.0,2,
1.0,1,5,475765,479294,819,481296,1752.0,2,
1.0,1,-495,483055,485802,1012,487804,2352.0,2,
1.0,2,0,490163,492985,1621,494987,3747.0,2,
1.0,2,0,498741,501541,2768,503543,2964.0,2,
1.0,2,0,506515,510523,814,512525,3776.0,2,
3.0,1,-10,516308,518828,1576,520830,895.0,2,
4.0,2,0,521732,524922,866,526924,1167.0,2,
1.0,2,0,528098,530619,1118,532621,3746.0,2,
3.0,2,0,536374,539024,842,541026,1131.0,2,
1.0,2,0,542164,545693,1477,547695,2179.0,2,
4.0,1,10,549881,552584,1544,554586,1215.0,2,
3.0,1,100,555808,558444,1621,560446,2711.0,2,
1.0,2,0,563164,566916,2591,568918,2474.0,2,
1.0,2,0,571399,573955,2087,575957,743.0,2,
4.0,1,10,576707,579684,1666,581686,3203.0,2,
3.0,0,0,584896,588055,3158,590057,1397.0,2,
3.0,1,-10,661675,664189,1842,666191,3892.0,2,
4.0,1,10,670091,672722,1819,674724,3604.0,2,
1.0,1,5,678335,680985,1869,682987,2096.0,2,
3.0,1,100,685091,687684,1597,689686,1142.0,2,
4.0,2,0,690835,695089,2280,697091,904.0,2,
1.0,1,5,698001,700626,1528,702628,2617.0,2,
2.0,1,-5,705252,708609,1927,710611,1534.0,2,
3.0,1,-10,712153,715281,1733,717283,738.0,2,
4.0,2,0,718028,721062,675,723064,1949.0,2,
2.0,1,-5,725020,729053,458,731055,3888.0,2,
1.0,1,5,734950,737564,1660,739566,846.0,2,
1.0,1,5,740419,743920,1025,745922,993.0,2,
4.0,2,0,746922,749554,1814,751556,2966.0,2,
4.0,2,0,754529,759413,3887,761415,3919.0,2,
2.0,2,0,765341,768341,590,770343,3413.0,2,
4.0,2,0,773763,777968,703,779970,1954.0,2,
4.0,2,0,781932,784468,1639,786470,1361.0,2,
1.0,1,5,787838,790696,1969,792698,3175.0,2,
3.0,1,-10,795880,798499,1777,800501,3801.0,2,
2.0,1,-5,804310,807131,1268,809133,1205.0,2,
1.0,1,5,810345,813871,1923,815873,1969.0,2,
1.0,1,-495,817849,821248,1538,823250,2101.0,2,
2.0,1,-5,825359,827955,1670,829957,537.0,2,
2.0,1,-5,830501,833350,1937,835352,888.0,2,
4.0,1,-100,836247,839284,1359,841286,1331.0,2,
4.0,2,0,842624,845819,600,847821,3075.0,2,
4.0,2,0,850903,853600,612,855602,2435.0,2,
1.0,2,0,858044,860725,2517,862727,1012.0,2,
3.0,2,0,863747,866645,1021,868647,1476.0,2,
4.0,0,0,870130,872699,2568,874701,2546.0,2,
2.0,2,0,942304,945637,2629,947639,562.0,2,
3.0,0,0,948208,950890,2681,952892,1980.0,2,
1.0,2,0,954879,957444,2104,959446,1348.0,2,
4.0,2,0,960801,963607,700,965609,597.0,2,
3.0,2,0,966213,969077,1350,971079,1862.0,2,
1.0,2,0,972948,975645,2387,977647,2445.0,2,
4.0,2,0,980099,983161,1113,985163,2740.0,2,
3.0,1,-10,987910,991175,1329,993177,1414.0,2,
4.0,1,-100,994598,997212,860,999214,2796.0,2,
3.0,2,0,1002017,1004680,1212,1006682,3059.0,2,
3.0,1,100,1009748,1012681,1666,1014683,1357.0,2,
4.0,1,10,1016048,1019808,1229,1021810,3568.0,2,
3.0,0,0,1025385,1028713,3327,1030715,1388.0,2,
2.0,1,-5,1032110,1034670,1469,1036672,692.0,2,
2.0,2,0,1037371,1039949,623,1041951,810.0,2,
1.0,0,0,1042860,1045850,2989,1047852,2219.0,2,
2.0,2,0,1050078,1052845,1864,1054847,2414.0,2,
2.0,0,0,1057268,1059821,2552,1061823,747.0,2,
2.0,1,-5,1062578,1065256,1906,1067258,2296.0,2,
2.0,1,495,1069561,1072345,2202,1074347,1290.0,2,
1.0,1,5,1075644,1080167,1781,1082169,3187.0,2,
1.0,1,5,1085363,1088152,2428,1090154,1427.0,2,
4.0,2,0,1091588,1094167,1597,1096169,991.0,2,
3.0,2,0,1097167,1100069,2016,1102071,1738.0,2,
1.0,1,5,1103816,1107461,2194,1109463,854.0,2,
3.0,1,-10,1110324,1113812,1223,1115814,1405.0,2,
2.0,2,0,1117226,1119824,1157,1121826,978.0,2,
4.0,2,0,1122811,1125314,1156,1127316,574.0,2,
4.0,2,0,1127897,1130786,929,1132788,1461.0,2,
4.0,0,0,1134257,1136827,2569,1138829,2058.0,2,
1.0,0,0,1234400,1237717,3316,1239719,2485.0,2,
2.0,2,0,1242211,1245135,1575,1247137,2870.0,2,
2.0,2,0,1250014,1252653,1164,1254655,2760.0,2,
4.0,2,0,1257422,1260015,1777,1262017,2680.0,2,
4.0,1,-100,1264704,1268867,1503,1270869,1053.0,2,
4.0,2,0,1271929,1275284,573,1277286,3218.0,2,
4.0,2,0,1280511,1283540,2247,1285542,790.0,2,
2.0,0,0,1286339,1289113,2773,1291115,2712.0,2,
4.0,2,0,1293834,1296655,1012,1298657,1602.0,2,
2.0,1,-5,1300266,1304109,2955,1306111,1452.0,2,
