Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,138052,140569,2516,142571,519.0,2,
3.0,1,100,143098,146740,703,148742,1454.0,2,
1.0,1,5,150203,152880,637,154882,1381.0,2,
4.0,1,-100,156270,158883,671,160885,2868.0,2,
4.0,1,10,163760,167673,639,169675,3060.0,2,
4.0,1,10,172743,175878,536,177880,942.0,2,
3.0,1,-10,178829,181557,550,183559,2101.0,2,
1.0,1,5,185667,188579,533,190581,590.0,2,
2.0,1,-5,191178,193753,778,195755,3834.0,2,
1.0,1,5,199596,203334,488,205336,1607.0,2,
1.0,1,5,206950,210070,532,212072,3913.0,2,
2.0,1,-5,215993,218565,838,220567,1017.0,2,
3.0,1,100,221591,224440,644,226442,922.0,2,
4.0,1,10,227371,230179,584,232181,1697.0,2,
4.0,1,-100,233887,237136,671,239138,1420.0,2,
2.0,1,-5,240565,243338,591,245340,595.0,2,
2.0,1,-5,245942,248497,531,250499,1076.0,2,
1.0,1,-495,251582,255382,399,257384,1902.0,2,
3.0,1,100,259293,262324,706,264326,1928.0,2,
1.0,1,5,266262,269023,893,271025,1335.0,2,
1.0,1,5,272367,276586,762,278588,507.0,2,
1.0,1,5,279102,281850,583,283852,701.0,2,
1.0,1,5,284560,287519,423,289521,663.0,2,
4.0,1,-100,290191,292714,613,294716,3555.0,2,
3.0,1,100,298278,300995,814,302997,2412.0,2,
1.0,1,5,305416,308091,697,310093,592.0,2,
1.0,1,5,310692,313882,2675,315884,1321.0,2,
3.0,1,-10,317212,320847,1304,322849,1866.0,2,
4.0,1,10,324723,327401,666,329403,2291.0,2,
2.0,1,495,331701,334621,981,336623,2991.0,2,
2.0,1,-5,434507,437149,1327,439151,2658.0,2,
1.0,1,5,441858,444875,784,446877,775.0,2,
2.0,1,-5,447659,450284,886,452286,2112.0,2,
3.0,1,-10,454405,457296,697,459298,1501.0,2,
3.0,1,-10,460806,463653,531,465655,1977.0,2,
2.0,1,-5,467639,470878,591,472880,924.0,2,
2.0,1,-5,473811,476928,719,478930,709.0,2,
1.0,1,5,479646,482474,680,484476,2195.0,2,
3.0,1,100,486678,489510,692,491512,3069.0,2,
3.0,1,-10,494588,497426,758,499428,1144.0,2,
4.0,1,-100,500579,504171,810,506173,1865.0,2,
1.0,1,5,508045,511314,553,513316,1062.0,2,
4.0,1,-100,514385,516895,845,518897,808.0,2,
3.0,1,100,519712,523066,1043,525068,776.0,2,
1.0,1,5,525851,529379,717,531381,1752.0,2,
1.0,1,-495,533140,535887,586,537889,2352.0,2,
1.0,1,5,540248,543071,729,545073,3747.0,2,
1.0,1,5,548827,551627,676,553629,2964.0,2,
1.0,1,5,556601,560608,773,562610,3776.0,2,
3.0,1,-10,566394,568914,606,570916,895.0,2,
4.0,1,10,571818,575008,846,577010,1167.0,2,
1.0,1,5,578184,580706,1574,582708,3746.0,2,
3.0,1,-10,586461,589111,1369,591113,1131.0,2,
1.0,1,5,592251,595779,1452,597781,2179.0,2,
4.0,1,-100,599968,602671,600,604673,1215.0,2,
3.0,1,-10,605895,608531,495,610533,2711.0,2,
1.0,1,5,613251,617004,660,619006,2474.0,2,
1.0,1,-495,621487,624043,706,626045,743.0,2,
4.0,1,10,626795,629771,895,631773,3203.0,2,
3.0,1,100,634983,638143,821,640145,1397.0,2,
3.0,1,-10,712017,714531,801,716533,3892.0,2,
4.0,1,10,720432,723064,656,725066,3604.0,2,
1.0,1,5,728677,731327,416,733329,2096.0,2,
3.0,1,100,735432,738024,497,740026,1142.0,2,
4.0,1,-100,741175,745429,761,747431,904.0,2,
1.0,1,5,748343,750968,682,752970,2617.0,2,
2.0,1,-5,755594,758952,673,760954,1534.0,2,
3.0,1,-10,762495,765623,730,767625,738.0,2,
4.0,1,-100,768370,771404,660,773406,1949.0,2,
2.0,1,-5,775363,779396,583,781398,3888.0,2,
1.0,1,5,785293,787907,504,789909,846.0,2,
1.0,1,5,790762,794264,642,796266,993.0,2,
4.0,1,-100,797266,799899,813,801901,2966.0,2,
4.0,1,-100,804874,809758,526,811760,3919.0,2,
2.0,1,-5,815686,818686,642,820688,3413.0,2,
4.0,1,10,824108,828313,681,830315,1954.0,2,
4.0,1,10,832277,834813,729,836815,1361.0,2,
1.0,1,5,838184,841042,831,843044,3175.0,2,
3.0,1,100,846226,848844,683,850846,3801.0,2,
2.0,1,-5,854654,857475,660,859477,1205.0,2,
1.0,1,5,860689,864215,684,866217,1969.0,2,
1.0,1,5,868193,871593,993,873595,2101.0,2,
2.0,1,-5,875703,878299,655,880301,537.0,2,
2.0,1,495,880845,883693,1649,885695,888.0,2,
4.0,1,10,886590,889626,868,891628,1331.0,2,
4.0,1,10,892966,896161,1115,898163,3075.0,2,
4.0,1,-100,901246,903944,778,905946,2435.0,2,
1.0,1,5,908388,911070,465,913072,1012.0,2,
3.0,1,100,914091,916989,784,918991,1476.0,2,
4.0,1,10,920474,923043,563,925045,2546.0,2,
2.0,1,-5,985062,988395,909,990397,562.0,2,
3.0,1,100,990966,993648,555,995650,1980.0,2,
1.0,1,5,997637,1000202,432,1002204,1348.0,2,
4.0,1,-100,1003559,1006366,498,1008368,597.0,2,
3.0,1,100,1008972,1011837,540,1013839,1862.0,2,
1.0,1,-495,1015708,1018405,1179,1020407,2445.0,2,
4.0,1,-100,1022859,1025920,564,1027922,2740.0,2,
3.0,1,100,1030746,1034010,822,1036012,1414.0,2,
4.0,1,10,1037433,1040048,759,1042050,2796.0,2,
3.0,1,100,1044853,1047517,628,1049519,3059.0,2,
3.0,1,-10,1052585,1055519,578,1057521,1357.0,2,
4.0,1,10,1058885,1062644,1033,1064646,3568.0,2,
3.0,1,-10,1068221,1071549,725,1073551,1388.0,2,
2.0,1,-5,1074947,1077508,817,1079510,692.0,2,
2.0,1,-5,1080209,1082788,647,1084790,810.0,2,
1.0,1,5,1085607,1088598,686,1090600,2219.0,2,
2.0,1,-5,1092826,1095592,719,1097594,2414.0,2,
2.0,1,-5,1100015,1102568,716,1104570,747.0,2,
2.0,1,-5,1105324,1108000,1148,1110001,2296.0,2,
2.0,1,-5,1112304,1115089,656,1117091,1290.0,2,
1.0,1,5,1118388,1122912,1251,1124914,3187.0,2,
1.0,1,5,1128108,1130896,447,1132898,1427.0,2,
4.0,1,-100,1134333,1136912,662,1138914,991.0,2,
3.0,1,-10,1139912,1142813,802,1144815,1738.0,2,
1.0,1,5,1146561,1150206,1409,1152208,854.0,2,
3.0,1,-10,1153069,1156558,1856,1158560,1405.0,2,
2.0,1,-5,1159972,1162571,662,1164573,978.0,2,
4.0,1,-100,1165559,1168061,1340,1170063,574.0,2,
4.0,1,10,1170644,1173532,1622,1175534,1461.0,2,
4.0,1,10,1177001,1179571,2512,1181573,2058.0,2,
1.0,1,5,1246005,1249322,799,1251324,2485.0,2,
2.0,1,-5,1253816,1256740,493,1258742,2870.0,2,
2.0,1,-5,1261620,1264259,253,1266261,2760.0,2,
4.0,1,-100,1269028,1271621,725,1273623,2680.0,2,
4.0,1,10,1276310,1280473,640,1282475,1053.0,2,
4.0,1,10,1283535,1286889,959,1288891,3218.0,2,
4.0,1,-100,1292117,1295146,934,1297148,790.0,2,
2.0,1,-5,1297945,1300720,563,1302722,2712.0,2,
4.0,1,-100,1305441,1308262,936,1310264,1602.0,2,
2.0,1,495,1311873,1315716,594,1317718,1452.0,2,
3.0,1,-10,1319177,1321896,993,1323898,999.0,2,
1.0,1,5,1324904,1327605,657,1329607,1212.0,2,
3.0,1,100,1330826,1333591,918,1335593,645.0,2,
1.0,1,5,1336245,1338917,871,1340919,1335.0,2,
1.0,1,-495,1342261,1345326,910,1347328,693.0,2,
2.0,1,-5,1348028,1351259,781,1353261,643.0,2,
2.0,1,-5,1353911,1356844,783,1358846,549.0,2,
2.0,1,-5,1359402,1362512,576,1364514,765.0,2,
3.0,1,-10,1365286,1369511,827,1371513,547.0,2,
4.0,1,-100,1372067,1374937,1077,1376939,1579.0,2,
3.0,1,-10,1378525,1381440,668,1383442,3813.0,2,
1.0,1,5,1387262,1390946,488,1392948,1929.0,2,
2.0,1,-5,1394884,1397772,1180,1399774,2176.0,2,
3.0,1,-10,1401957,1404500,852,1406502,1940.0,2,
2.0,1,-5,1408450,1411026,412,1413028,2698.0,2,
3.0,1,100,1415733,1418257,953,1420259,1632.0,2,
