Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,125463,127981,2302,129986,519.0,2,
3.0,0,0,130540,134183,3641,136188,1454.0,2,
1.0,1,5,137654,140332,459,142337,1381.0,2,
4.0,2,0,143730,146344,949,148349,2868.0,2,
4.0,1,-100,151231,155144,3200,157149,3060.0,2,
4.0,2,0,160221,163356,1023,165361,942.0,2,
3.0,1,100,166314,169041,1672,171046,2101.0,2,
1.0,1,5,173159,176072,1455,178077,590.0,2,
2.0,1,-5,178678,181254,1443,183259,3834.0,2,
1.0,1,5,187106,190846,2160,192851,1607.0,2,
1.0,1,5,194476,197596,1458,199601,3913.0,2,
2.0,2,0,203525,206096,1270,208102,1017.0,2,
3.0,1,-10,209131,211980,2565,213984,922.0,2,
4.0,1,10,214918,217728,1844,219733,1697.0,2,
4.0,1,10,221442,224692,901,226696,1420.0,2,
2.0,2,0,228129,230902,1776,232906,595.0,2,
2.0,2,0,233512,236067,2015,238071,1076.0,2,
1.0,1,-495,239160,242960,1067,244965,1902.0,2,
3.0,1,100,246878,249909,2749,251913,1928.0,2,
1.0,2,0,253853,256616,1080,258621,1335.0,2,
1.0,2,0,259968,264188,586,266192,507.0,2,
1.0,2,0,266712,269461,935,271465,701.0,2,
1.0,2,0,272179,275138,2089,277143,663.0,2,
4.0,0,0,277826,280350,2522,282354,3555.0,2,
3.0,2,0,285921,288638,1811,290643,2412.0,2,
1.0,2,0,293067,295743,972,297747,592.0,2,
1.0,2,0,298352,301542,1491,303547,1321.0,2,
3.0,1,100,304880,308515,2161,310520,1866.0,2,
4.0,1,10,312400,315077,2214,317083,2291.0,2,
2.0,2,0,319386,322307,860,324311,2991.0,2,
2.0,1,-5,422109,424751,1860,426755,2658.0,2,
1.0,2,0,429436,432454,664,434458,775.0,2,
2.0,2,0,435246,437872,1430,439877,2112.0,2,
3.0,1,100,442000,444891,685,446896,1501.0,2,
3.0,1,-10,448409,451256,845,453261,1977.0,2,
2.0,2,0,455251,458490,1940,460496,924.0,2,
2.0,2,0,461474,464592,857,466597,709.0,2,
1.0,2,0,467341,470170,1596,472175,2195.0,2,
3.0,2,0,474382,477216,1286,479221,3069.0,2,
3.0,1,-10,482303,485141,1330,487146,1144.0,2,
4.0,1,-100,488302,491893,1645,493899,1865.0,2,
1.0,2,0,495776,499045,1054,501050,1062.0,2,
4.0,0,0,502124,504635,2509,506640,808.0,2,
3.0,1,-10,507460,510816,1196,512822,776.0,2,
1.0,2,0,513610,517140,1814,519145,1752.0,2,
1.0,2,0,520910,523657,504,525665,2352.0,2,
1.0,2,0,528029,530851,1832,532856,3747.0,2,
1.0,2,0,536616,539417,496,541421,2964.0,2,
1.0,2,0,544397,548410,1649,550416,3776.0,2,
3.0,1,100,554204,556724,1975,558729,895.0,2,
4.0,1,-100,559637,562826,1349,564831,1167.0,2,
1.0,2,0,566008,568529,693,570534,3746.0,2,
3.0,1,-10,574291,576942,826,578946,1131.0,2,
1.0,2,0,580089,583618,645,585622,2179.0,2,
4.0,1,10,587814,590517,1047,592521,1215.0,2,
3.0,2,0,593749,596386,679,598391,2711.0,2,
1.0,2,0,601114,604867,795,606872,2474.0,2,
1.0,2,0,609359,611916,1156,613922,743.0,2,
4.0,2,0,614676,617653,1541,619658,3203.0,2,
3.0,2,0,622873,626033,1718,628038,1397.0,2,
3.0,1,100,698729,701243,1729,703248,3892.0,2,
4.0,2,0,707161,709792,1272,711796,3604.0,2,
1.0,2,0,715413,718064,776,720068,2096.0,2,
3.0,1,-10,722175,724768,343,726773,1142.0,2,
4.0,1,-100,727926,732180,1102,734184,904.0,2,
1.0,1,5,735131,737757,1857,739761,2617.0,2,
2.0,2,0,742391,745748,767,747753,1534.0,2,
3.0,1,-10,749299,752429,676,754434,738.0,2,
4.0,1,-100,755184,758219,1147,760224,1949.0,2,
2.0,2,0,762185,766218,1679,768222,3888.0,2,
1.0,2,0,772123,774737,785,776743,846.0,2,
1.0,1,5,777601,781104,521,783109,993.0,2,
4.0,2,0,784114,786747,1921,788751,2966.0,2,
4.0,1,10,791728,796613,1183,798619,3919.0,2,
2.0,1,-5,802550,805550,633,807555,3413.0,2,
4.0,1,-100,810980,815185,1427,817191,1954.0,2,
4.0,2,0,819157,821696,764,823701,1361.0,2,
1.0,1,5,825073,827933,1281,829938,3175.0,2,
3.0,1,-10,833125,835745,878,837750,3801.0,2,
2.0,2,0,841564,844385,695,846391,1205.0,2,
1.0,1,5,847608,851133,1892,853139,1969.0,2,
1.0,1,5,855120,858519,800,860524,2101.0,2,
2.0,2,0,862660,865258,854,867263,537.0,2,
2.0,2,0,867813,870663,1021,872668,888.0,2,
4.0,1,10,873569,876607,2699,878612,1331.0,2,
4.0,1,10,879956,883150,780,885155,3075.0,2,
4.0,1,-100,888244,890942,989,892947,2435.0,2,
1.0,1,5,895396,898077,1515,900083,1012.0,2,
3.0,2,0,901108,904008,637,906013,1476.0,2,
4.0,1,-100,907502,910073,710,912078,2546.0,2,
2.0,2,0,970039,973373,1788,975378,562.0,2,
3.0,1,100,975965,978648,1371,980653,1980.0,2,
1.0,1,5,982647,985212,1123,987218,1348.0,2,
4.0,2,0,988587,991395,896,993399,597.0,2,
3.0,1,-10,994014,996879,418,998885,1862.0,2,
1.0,1,5,1000759,1003457,714,1005462,2445.0,2,
4.0,2,0,1007920,1010983,1024,1012989,2740.0,2,
