Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,87132,89649,2516,91651,519.0,2,
3.0,1,100,92178,95821,1491,97823,1454.0,2,
1.0,2,0,99285,101962,2279,103964,1381.0,2,
4.0,1,-100,105352,107965,2589,109967,2868.0,2,
4.0,2,0,112842,116754,1332,118756,3060.0,2,
4.0,1,10,121823,124958,1063,126960,942.0,2,
3.0,0,0,127910,130637,2726,132639,2101.0,2,
1.0,2,0,134749,137661,1167,139663,590.0,2,
2.0,1,-5,140260,142836,1880,144838,3834.0,2,
1.0,2,0,148679,152417,669,154419,1607.0,2,
1.0,1,5,156033,159153,2739,161155,3913.0,2,
2.0,0,0,165075,167646,2570,169648,1017.0,2,
3.0,2,0,170672,173521,639,175523,922.0,2,
4.0,1,10,176452,179260,873,181262,1697.0,2,
4.0,1,10,182966,186214,1660,188216,1420.0,2,
2.0,2,0,189644,192416,2756,194418,595.0,2,
2.0,1,-5,195020,197575,789,199577,1076.0,2,
1.0,1,5,200660,204460,1461,206462,1902.0,2,
3.0,2,0,208372,211403,928,213405,1928.0,2,
1.0,1,5,215340,218101,1210,220103,1335.0,2,
1.0,2,0,221445,225664,1152,227666,507.0,2,
1.0,1,5,228180,230928,1882,232930,701.0,2,
1.0,1,-495,233638,236597,2399,238599,663.0,2,
4.0,2,0,239269,241793,1992,243795,3555.0,2,
3.0,2,0,247357,250074,1702,252076,2412.0,2,
1.0,1,5,254495,257170,940,259172,592.0,2,
1.0,1,5,259771,262961,1797,264963,1321.0,2,
3.0,2,0,266291,269926,1424,271928,1866.0,2,
4.0,0,0,273801,276478,2676,278480,2291.0,2,
2.0,2,0,280778,283698,834,285700,2991.0,2,
2.0,2,0,361709,364350,1504,366352,2658.0,2,
1.0,1,5,369018,372035,1377,374037,775.0,2,
2.0,1,-5,374819,377445,2200,379447,2112.0,2,
3.0,1,-10,381566,384457,1428,386459,1501.0,2,
3.0,2,0,387967,390813,1388,392815,1977.0,2,
2.0,2,0,394799,398037,1819,400039,924.0,2,
2.0,2,0,400971,404088,1553,406090,709.0,2,
1.0,1,5,406806,409634,1154,411636,2195.0,2,
3.0,2,0,413838,416671,1555,418673,3069.0,2,
3.0,2,0,421750,424588,1802,426590,1144.0,2,
4.0,2,0,427741,431332,2255,433334,1865.0,2,
1.0,1,5,435207,438475,886,440477,1062.0,2,
4.0,1,-100,441546,444057,1059,446059,808.0,2,
3.0,2,0,446874,450229,1954,452231,776.0,2,
1.0,1,5,453014,456543,1211,458545,1752.0,2,
1.0,1,5,460305,463051,903,465053,2352.0,2,
1.0,1,5,467412,470234,969,472236,3747.0,2,
1.0,2,0,475990,478790,845,480792,2964.0,2,
1.0,1,5,483764,487772,1421,489774,3776.0,2,
3.0,1,100,493558,496078,1389,498080,895.0,2,
4.0,2,0,498982,502171,1189,504173,1167.0,2,
1.0,1,5,505347,507868,953,509870,3746.0,2,
3.0,2,0,513623,516273,1752,518275,1131.0,2,
1.0,1,-495,519413,522942,680,524944,2179.0,2,
4.0,2,0,527131,529834,1846,531836,1215.0,2,
3.0,1,100,533058,535693,1335,537695,2711.0,2,
1.0,2,0,540413,544165,1119,546167,2474.0,2,
1.0,1,5,548648,551204,849,553206,743.0,2,
4.0,2,0,553957,556934,2511,558936,3203.0,2,
3.0,1,100,562146,565306,1678,567308,1397.0,2,
3.0,0,0,625794,628307,2512,630309,3892.0,2,
4.0,1,-100,634208,636840,1063,638842,3604.0,2,
1.0,2,0,642454,645104,810,647106,2096.0,2,
3.0,1,-10,649209,651801,765,653803,1142.0,2,
4.0,2,0,654952,659205,1462,661207,904.0,2,
1.0,1,5,662118,664743,1486,666745,2617.0,2,
2.0,1,-5,669369,672727,1261,674729,1534.0,2,
3.0,1,-10,676271,679400,743,681402,738.0,2,
4.0,2,0,682147,685181,839,687183,1949.0,2,
2.0,2,0,689139,693171,1559,695173,3888.0,2,
1.0,1,5,699068,701682,1135,703684,846.0,2,
1.0,1,5,704538,708040,2754,710042,993.0,2,
4.0,2,0,711042,713675,449,715677,2966.0,2,
4.0,1,10,718650,723534,1578,725536,3919.0,2,
2.0,2,0,729462,732461,2482,734463,3413.0,2,
4.0,0,0,737883,742087,4203,744089,1954.0,2,
4.0,2,0,746051,748588,926,750590,1361.0,2,
1.0,1,5,751958,754816,1258,756818,3175.0,2,
3.0,1,-10,760000,762618,970,764620,3801.0,2,
2.0,2,0,768429,771250,1974,773252,1205.0,2,
1.0,1,5,774464,777990,769,779992,1969.0,2,
1.0,1,-495,781968,785368,2271,787370,2101.0,2,
2.0,2,0,789478,792075,1183,794077,537.0,2,
2.0,2,0,794622,797470,1426,799472,888.0,2,
4.0,1,-100,800367,803403,1232,805405,1331.0,2,
4.0,2,0,806743,809938,2487,811940,3075.0,2,
4.0,1,-100,815022,817720,1598,819722,2435.0,2,
1.0,2,0,822164,824846,618,826848,1012.0,2,
3.0,1,100,827867,830765,2047,832767,1476.0,2,
4.0,2,0,834250,836819,865,838821,2546.0,2,
2.0,2,0,907519,910852,1552,912854,562.0,2,
3.0,1,-10,913424,916106,844,918108,1980.0,2,
1.0,1,5,920095,922660,710,924662,1348.0,2,
4.0,2,0,926017,928824,1023,930826,597.0,2,
3.0,2,0,931430,934295,1130,936297,1862.0,2,
1.0,1,5,938166,940863,488,942865,2445.0,2,
4.0,2,0,945318,948379,1141,950381,2740.0,2,
3.0,1,100,953128,956393,495,958395,1414.0,2,
4.0,2,0,959816,962431,1478,964433,2796.0,2,
3.0,1,-10,967236,969900,863,971902,3059.0,2,
3.0,2,0,974969,977902,1216,979904,1357.0,2,
4.0,2,0,981268,985027,1545,987029,3568.0,2,
3.0,1,-10,990604,993933,765,995935,1388.0,2,
2.0,2,0,997330,999891,1083,1001893,692.0,2,
2.0,0,0,1002592,1005170,2577,1007172,810.0,2,
1.0,1,5,1007989,1010979,835,1012981,2219.0,2,
2.0,2,0,1015207,1017973,879,1019975,2414.0,2,
2.0,2,0,1022396,1024949,952,1026951,747.0,2,
2.0,1,495,1027706,1030384,567,1032386,2296.0,2,
2.0,2,0,1034689,1037474,1328,1039476,1290.0,2,
1.0,1,5,1040773,1045296,1494,1047298,3187.0,2,
1.0,2,0,1050492,1053280,807,1055282,1427.0,2,
4.0,2,0,1056716,1059294,1212,1061296,991.0,2,
3.0,1,-10,1062294,1065196,870,1067198,1738.0,2,
1.0,2,0,1068944,1072589,1379,1074591,854.0,2,
3.0,2,0,1075452,1078941,1366,1080943,1405.0,2,
2.0,2,0,1082355,1084953,1441,1086955,978.0,2,
4.0,0,0,1087940,1090442,2501,1092444,574.0,2,
4.0,2,0,1093025,1095913,863,1097915,1461.0,2,
4.0,1,10,1099383,1101954,367,1103956,2058.0,2,
1.0,1,5,1169493,1172810,1175,1174812,2485.0,2,
2.0,2,0,1177304,1180228,1715,1182230,2870.0,2,
2.0,1,-5,1185108,1187748,1011,1189750,2760.0,2,
4.0,2,0,1192517,1195110,751,1197112,2680.0,2,
4.0,1,-100,1199799,1203962,1308,1205964,1053.0,2,
4.0,1,10,1207024,1210379,1119,1212381,3218.0,2,
4.0,2,0,1215606,1218635,910,1220637,790.0,2,
2.0,1,-5,1221434,1224208,1574,1226210,2712.0,2,
4.0,2,0,1228929,1231750,1161,1233752,1602.0,2,
2.0,1,-5,1235361,1239204,1482,1241206,1452.0,2,
3.0,1,100,1242665,1245384,894,1247386,999.0,2,
1.0,1,5,1248393,1251095,1393,1253097,1212.0,2,
3.0,2,0,1254316,1257081,602,1259083,645.0,2,
1.0,0,0,1259735,1262406,2670,1264408,1335.0,2,
1.0,1,5,1265751,1268816,654,1270818,693.0,2,
2.0,2,0,1271518,1274749,2951,1276751,643.0,2,
2.0,2,0,1277402,1280335,799,1282337,549.0,2,
2.0,1,-5,1282893,1286004,495,1288006,765.0,2,
3.0,1,-10,1288779,1293004,2784,1295006,547.0,2,
4.0,1,10,1295560,1298430,1786,1300432,1579.0,2,
3.0,2,0,1302018,1304933,447,1306935,3813.0,2,
1.0,1,5,1310756,1314440,983,1316442,1929.0,2,
2.0,2,0,1318378,1321266,1997,1323268,2176.0,2,
3.0,0,0,1325452,1327994,2541,1329996,1940.0,2,
2.0,1,-5,1331943,1334519,553,1336521,2698.0,2,
3.0,2,0,1339227,1341750,906,1343752,1632.0,2,
4.0,0,0,1345391,1348130,2738,1350132,1977.0,2,
2.0,2,0,1352116,1354773,1446,1356775,1415.0,2,
1.0,2,0,1358197,1361179,1875,1363181,863.0,2,
3.0,1,100,1364053,1366832,1538,1368834,694.0,2,
3.0,1,-10,1430427,1433038,1683,1435040,662.0,2,
2.0,2,0,1435709,1438292,1045,1440294,2710.0,2,
3.0,1,100,1443011,1445762,653,1447764,2530.0,2,
2.0,2,0,1450301,1452839,1376,1454841,2286.0,2,
2.0,1,-5,1457134,1460104,1235,1462106,1409.0,2,
3.0,2,0,1463522,1466722,719,1468724,2541.0,2,
1.0,1,5,1471272,1474344,1054,1476346,2103.0,2,
2.0,2,0,1478456,1483282,1404,1485284,782.0,2,
2.0,1,-5,1486073,1489195,1973,1491197,2056.0,2,
4.0,2,0,1493260,1495900,956,1497902,1279.0,2,
3.0,1,100,1499188,1502022,1068,1504024,1065.0,2,
3.0,0,0,1505096,1507739,2642,1509741,1396.0,2,
2.0,2,0,1511144,1514346,1625,1516348,706.0,2,
2.0,0,0,1517061,1520377,3315,1522379,3113.0,2,
4.0,2,0,1525499,1528257,752,1530259,2939.0,2,
4.0,0,0,1533205,1536224,3018,1538226,1779.0,2,
3.0,2,0,1540012,1542528,403,1544530,1207.0,2,
2.0,1,-5,1545744,1548481,650,1550483,1708.0,2,
4.0,2,0,1552199,1554911,888,1556913,1714.0,2,
2.0,1,-5,1558634,1561586,1375,1563588,1484.0,2,
2.0,2,0,1565079,1568114,566,1570116,2180.0,2,
2.0,1,495,1572303,1574895,900,1576897,520.0,2,
4.0,2,0,1577424,1580335,1425,1582337,2180.0,2,
1.0,1,-495,1584524,1587121,1181,1589123,600.0,2,
3.0,2,0,1589730,1592256,1358,1594258,1003.0,2,
3.0,1,100,1595268,1598605,1209,1600607,3245.0,2,
3.0,2,0,1603859,1606792,1184,1608794,1873.0,2,
4.0,2,0,1610674,1613447,1427,1615449,1349.0,2,
4.0,0,0,1616805,1619358,2552,1621360,1781.0,2,
3.0,2,0,1623148,1626198,1390,1628200,1000.0,2,
