Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,70831,73349,2172,75351,519.0,2,
3.0,1,100,75878,79520,497,81522,1454.0,2,
1.0,2,0,82984,85662,351,87664,1381.0,2,
4.0,1,-100,89052,91665,447,93667,2868.0,2,
4.0,2,0,96543,100456,2698,102458,3060.0,2,
4.0,1,10,105525,108660,1034,110662,942.0,2,
3.0,1,-10,111611,114339,1680,116341,2101.0,2,
1.0,2,0,118449,121361,637,123363,590.0,2,
2.0,1,-5,123960,126535,741,128537,3834.0,2,
1.0,1,5,132379,136118,876,138120,1607.0,2,
1.0,1,5,139734,142854,673,144856,3913.0,2,
2.0,1,-5,148776,151348,463,153350,1017.0,2,
3.0,1,100,154374,157222,538,159224,922.0,2,
4.0,2,0,160154,162962,1631,164964,1697.0,2,
4.0,1,10,166668,169917,466,171919,1420.0,2,
2.0,2,0,173346,176119,1183,178121,595.0,2,
2.0,1,-5,178723,181278,1965,183280,1076.0,2,
1.0,1,5,184363,188163,696,190165,1902.0,2,
3.0,1,100,192074,195104,579,197106,1928.0,2,
1.0,1,5,199041,201802,1546,203804,1335.0,2,
1.0,1,-495,205146,209366,1092,211368,507.0,2,
1.0,1,5,211882,214630,711,216632,701.0,2,
1.0,1,5,217341,220300,417,222302,663.0,2,
4.0,1,10,222972,225495,1100,227497,3555.0,2,
3.0,2,0,231059,233776,1446,235778,2412.0,2,
1.0,1,5,238197,240872,480,242874,592.0,2,
1.0,1,5,243473,246662,632,248664,1321.0,2,
3.0,1,100,249992,253627,670,255629,1866.0,2,
4.0,1,-100,257502,260180,1727,262182,2291.0,2,
2.0,1,495,264480,267400,850,269402,2991.0,2,
2.0,1,-5,367813,370454,1642,372456,2658.0,2,
1.0,1,5,375121,378138,398,380140,775.0,2,
2.0,1,-5,380922,383547,1121,385549,2112.0,2,
3.0,1,-10,387668,390559,804,392561,1501.0,2,
3.0,1,-10,394069,396916,620,398918,1977.0,2,
2.0,1,-5,400902,404141,516,406143,924.0,2,
2.0,1,-5,407074,410191,610,412193,709.0,2,
1.0,1,5,412909,415737,1231,417739,2195.0,2,
3.0,1,-10,419941,422773,937,424775,3069.0,2,
3.0,1,100,427851,430688,1025,432690,1144.0,2,
4.0,2,0,433841,437433,1375,439435,1865.0,2,
1.0,1,5,441307,444575,759,446577,1062.0,2,
4.0,1,-100,447646,450156,1245,452158,808.0,2,
3.0,1,-10,452973,456327,616,458329,776.0,2,
1.0,1,5,459112,462640,325,464642,1752.0,2,
1.0,1,5,466401,469148,627,471150,2352.0,2,
1.0,2,0,473509,476332,1503,478334,3747.0,2,
1.0,1,5,482088,484888,361,486890,2964.0,2,
1.0,1,-495,489863,493871,905,495873,3776.0,2,
3.0,1,100,499656,502176,643,504178,895.0,2,
4.0,1,10,505081,508271,1242,510273,1167.0,2,
1.0,1,5,511447,513969,872,515971,3746.0,2,
3.0,1,-10,519725,522375,1760,524377,1131.0,2,
1.0,1,5,525515,529043,595,531045,2179.0,2,
4.0,1,-100,533231,535934,1974,537936,1215.0,2,
3.0,1,-10,539158,541794,743,543796,2711.0,2,
1.0,1,5,546514,550267,455,552269,2474.0,2,
1.0,1,5,554750,557306,730,559308,743.0,2,
4.0,1,-100,560058,563034,1355,565036,3203.0,2,
3.0,1,-10,568246,571406,595,573408,1397.0,2,
3.0,1,100,636505,639018,1334,641020,3892.0,2,
4.0,2,0,644919,647551,1430,649553,3604.0,2,
1.0,2,0,653164,655815,823,657817,2096.0,2,
3.0,1,-10,659920,662512,889,664514,1142.0,2,
4.0,2,0,665663,669916,881,671918,904.0,2,
1.0,2,0,672830,675454,1238,677456,2617.0,2,
2.0,1,-5,680080,683437,517,685439,1534.0,2,
3.0,1,100,686981,690110,1563,692112,738.0,2,
4.0,2,0,692857,695892,861,697894,1949.0,2,
2.0,1,-5,699850,703882,1279,705884,3888.0,2,
1.0,2,0,709779,712392,1094,714394,846.0,2,
1.0,2,0,715248,718750,2353,720752,993.0,2,
4.0,2,0,721752,724385,1253,726387,2966.0,2,
4.0,2,0,729361,734246,1027,736248,3919.0,2,
