Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,125063,127580,2516,129582,519.0,1,
3.0,1,100,130109,133752,889,135754,1454.0,1,
1.0,1,5,137215,139892,1546,141894,1381.0,1,
4.0,1,-100,143282,145895,916,147897,2868.0,1,
4.0,2,0,150772,154685,1154,156687,3060.0,1,
4.0,2,0,159754,162889,1367,164891,942.0,1,
3.0,1,-10,165840,168568,1270,170570,2101.0,1,
1.0,1,5,172678,175590,1352,177592,590.0,1,
2.0,1,-5,178189,180764,1958,182766,3834.0,1,
1.0,1,5,186607,190345,1019,192347,1607.0,1,
1.0,1,5,193961,197081,1010,199083,3913.0,1,
2.0,1,-5,203002,205574,904,207576,1017.0,1,
3.0,1,100,208600,211448,647,213450,922.0,1,
4.0,2,0,214379,217187,1133,219189,1697.0,1,
4.0,2,0,220893,224142,979,226144,1420.0,1,
2.0,1,-5,227571,230344,632,232346,595.0,1,
2.0,2,0,232948,235503,1122,237505,1076.0,1,
1.0,1,-495,238588,242387,1047,244389,1902.0,1,
3.0,1,100,246299,249329,780,251331,1928.0,1,
1.0,2,0,253266,256028,1711,258030,1335.0,1,
1.0,1,5,259372,263591,1758,265593,507.0,1,
1.0,2,0,266107,268855,1136,270857,701.0,1,
1.0,0,0,271566,274524,2957,276526,663.0,1,
4.0,2,0,277196,279720,2286,281722,3555.0,1,
3.0,1,100,285284,288000,1133,290001,2412.0,1,
1.0,1,5,292420,295095,812,297097,592.0,1,
1.0,2,0,297696,300885,1613,302887,1321.0,1,
3.0,1,-10,304216,307851,739,309853,1866.0,1,
4.0,2,0,311726,314404,1154,316406,2291.0,1,
2.0,2,0,318705,321626,1606,323628,2991.0,1,
2.0,2,0,396652,399293,1627,401295,2658.0,1,
1.0,2,0,403960,406978,1313,408980,775.0,1,
2.0,1,-5,409762,412388,665,414390,2112.0,1,
3.0,2,0,416509,419400,589,421402,1501.0,1,
3.0,1,-10,422910,425756,932,427758,1977.0,1,
2.0,1,495,429742,432980,387,434982,924.0,1,
2.0,2,0,435913,439030,1073,441032,709.0,1,
1.0,1,5,441748,444577,753,446579,2195.0,1,
3.0,1,-10,448781,451614,749,453616,3069.0,1,
3.0,1,100,456692,459530,697,461532,1144.0,1,
4.0,1,10,462683,466274,1010,468276,1865.0,1,
1.0,2,0,470148,473416,798,475418,1062.0,1,
4.0,1,10,476487,478998,1547,481000,808.0,1,
3.0,1,-10,481815,485170,793,487172,776.0,1,
1.0,1,5,487955,491484,1267,493486,1752.0,1,
1.0,1,5,495245,497991,845,499993,2352.0,1,
1.0,1,5,502352,505174,744,507176,3747.0,1,
1.0,1,5,510931,513731,907,515733,2964.0,1,
1.0,1,5,518705,522713,545,524715,3776.0,1,
3.0,1,100,528498,531018,735,533020,895.0,1,
4.0,1,10,533922,537111,979,539113,1167.0,1,
1.0,1,5,540287,542808,714,544810,3746.0,1,
3.0,1,-10,548563,551214,674,553216,1131.0,1,
1.0,1,5,554354,557883,1626,559885,2179.0,1,
4.0,1,-100,562071,564774,959,566776,1215.0,1,
3.0,1,-10,567998,570633,954,572635,2711.0,1,
1.0,1,-495,575353,579105,725,581107,2474.0,1,
1.0,1,5,583588,586144,1037,588146,743.0,1,
4.0,1,-100,588896,591873,807,593875,3203.0,1,
3.0,1,-10,597085,600245,695,602247,1397.0,1,
3.0,1,100,673744,676258,799,678260,3892.0,1,
4.0,1,10,682159,684790,1183,686792,3604.0,1,
1.0,2,0,690403,693053,2277,695055,2096.0,1,
3.0,1,-10,697159,699752,612,701754,1142.0,1,
4.0,1,-100,702903,707157,1132,709159,904.0,1,
1.0,1,5,710070,712695,1437,714697,2617.0,1,
2.0,1,-5,717321,720678,893,722680,1534.0,1,
3.0,1,100,724221,727349,1251,729351,738.0,1,
4.0,1,-100,730096,733130,1572,735132,1949.0,1,
2.0,1,-5,737088,741121,830,743123,3888.0,1,
1.0,2,0,747018,749631,1947,751633,846.0,1,
1.0,1,5,752486,755987,1289,757989,993.0,1,
4.0,2,0,758989,761621,1281,763623,2966.0,1,
4.0,1,10,766596,771480,1347,773482,3919.0,1,
2.0,1,-5,777409,780409,1796,782411,3413.0,1,
4.0,1,-100,785831,790035,721,792037,1954.0,1,
4.0,2,0,793998,796534,1282,798536,1361.0,1,
1.0,1,5,799904,802762,940,804764,3175.0,1,
3.0,1,-10,807946,810564,1356,812566,3801.0,1,
2.0,1,-5,816374,819195,2068,821197,1205.0,1,
1.0,1,5,822409,825934,1371,827936,1969.0,1,
1.0,1,5,829912,833311,743,835313,2101.0,1,
2.0,1,-5,837421,840017,619,842019,537.0,1,
2.0,1,-5,842563,845411,576,847413,888.0,1,
4.0,1,10,848308,851345,2436,853347,1331.0,1,
4.0,1,10,854685,857880,1217,859882,3075.0,1,
4.0,1,-100,862964,865661,1110,867663,2435.0,1,
1.0,1,-495,870105,872786,1112,874788,1012.0,1,
3.0,1,100,875808,878707,2746,880709,1476.0,1,
4.0,0,0,882192,884761,2568,886763,2546.0,1,
2.0,1,-5,932149,935482,762,937484,562.0,1,
3.0,1,100,938054,940736,1115,942738,1980.0,1,
1.0,2,0,944725,947289,896,949291,1348.0,1,
4.0,1,-100,950646,953453,913,955455,597.0,1,
3.0,1,100,956059,958924,724,960926,1862.0,1,
1.0,2,0,962795,965493,1455,967495,2445.0,1,
4.0,1,-100,969947,973008,731,975010,2740.0,1,
3.0,1,100,977757,981021,668,983023,1414.0,1,
4.0,2,0,984444,987058,1138,989060,2796.0,1,
3.0,1,100,991863,994527,584,996529,3059.0,1,
