Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,67049,69567,1623,71572,519.0,1,
3.0,1,100,72104,75746,2012,77751,1454.0,1,
1.0,1,5,79216,81897,1611,83902,1381.0,1,
4.0,1,-100,85295,87909,1999,89914,2868.0,1,
4.0,2,0,92794,96708,1161,98712,3060.0,1,
4.0,2,0,101784,104920,1141,106925,942.0,1,
3.0,1,-10,107879,110606,946,112611,2101.0,1,
1.0,1,5,114723,117636,1562,119641,590.0,1,
2.0,1,-5,120313,122889,2410,124894,3834.0,1,
1.0,1,5,128819,132558,2601,134563,1607.0,1,
1.0,1,5,136182,139301,1432,141306,3913.0,1,
2.0,0,0,145231,147803,2570,149808,1017.0,1,
3.0,2,0,150837,153686,1580,155690,922.0,1,
4.0,2,0,156624,159433,972,161438,1697.0,1,
4.0,2,0,163147,166397,800,168401,1420.0,1,
2.0,0,0,169833,172606,2771,174610,595.0,1,
2.0,2,0,175217,177772,1069,179777,1076.0,1,
1.0,1,-495,180864,184666,1409,186671,1902.0,1,
3.0,1,100,188585,191616,2023,193622,1928.0,1,
1.0,2,0,195561,198323,1141,200328,1335.0,1,
1.0,2,0,201675,205894,837,207900,507.0,1,
1.0,2,0,208419,211168,656,213172,701.0,1,
1.0,2,0,213886,216845,525,218850,663.0,1,
4.0,0,0,219525,222049,2522,224054,3555.0,1,
3.0,1,100,227621,230340,1108,232345,2412.0,1,
1.0,2,0,234768,237443,791,239448,592.0,1,
1.0,2,0,240053,243242,500,245247,1321.0,1,
3.0,1,100,246581,250217,1070,252221,1866.0,1,
4.0,2,0,254100,256779,2173,258783,2291.0,1,
2.0,1,-5,261086,264007,2007,266012,2991.0,1,
2.0,2,0,338984,341626,1893,343632,2658.0,1,
1.0,1,5,346303,349322,939,351327,775.0,1,
2.0,1,-5,352114,354740,820,356745,2112.0,1,
3.0,1,-10,358873,361764,987,363768,1501.0,1,
3.0,2,0,365280,368128,890,370133,1977.0,1,
2.0,1,495,372123,375362,1363,377367,924.0,1,
2.0,1,-5,378303,381425,669,383430,709.0,1,
1.0,1,5,384151,386980,1196,388985,2195.0,1,
3.0,1,-10,391204,394037,1409,396041,3069.0,1,
3.0,1,-10,399122,401959,2393,403964,1144.0,1,
4.0,1,10,405120,408713,955,410718,1865.0,1,
1.0,1,5,412596,415865,1359,417870,1062.0,1,
4.0,1,10,418944,421455,1569,423460,808.0,1,
3.0,1,100,424280,427635,1094,429639,776.0,1,
1.0,1,5,430427,433957,849,435962,1752.0,1,
1.0,1,5,437727,440474,870,442479,2352.0,1,
