Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,274420,276940,2312,278944,519.0,1,
3.0,1,100,279476,283121,2069,285125,1454.0,1,
1.0,1,5,286592,289272,1813,291276,1381.0,1,
4.0,1,-100,292670,295286,1217,297290,2868.0,1,
4.0,2,0,300172,304087,1839,306091,3060.0,1,
4.0,1,10,309164,312301,2662,314305,942.0,1,
3.0,1,-10,315260,317989,1167,319993,2101.0,1,
1.0,2,0,322107,325022,1780,327026,590.0,1,
2.0,0,0,327629,330206,2574,332210,3834.0,1,
1.0,1,5,336058,339798,1173,341802,1607.0,1,
1.0,1,5,343422,346544,1914,348548,3913.0,1,
2.0,1,-5,352474,355048,1354,357052,1017.0,1,
3.0,1,100,358082,360933,975,362937,922.0,1,
4.0,2,0,363873,366684,1797,368689,1697.0,1,
4.0,1,10,370399,373650,2449,375654,1420.0,1,
2.0,1,-5,377088,379863,2140,381868,595.0,1,
2.0,2,0,382476,385032,985,387036,1076.0,1,
1.0,2,0,388125,391926,2133,393930,1902.0,1,
3.0,1,100,395845,398878,477,400883,1928.0,1,
1.0,0,0,402825,405588,2760,407593,1335.0,1,
1.0,1,5,408941,413162,1488,415166,507.0,1,
1.0,2,0,415686,418436,1536,420440,701.0,1,
1.0,2,0,421154,424114,2527,426118,663.0,1,
4.0,1,10,426795,429320,1450,431324,3555.0,1,
3.0,1,100,434892,437612,1099,439616,2412.0,1,
1.0,1,-495,442041,444719,2325,446723,592.0,1,
1.0,2,0,447328,450519,1100,452523,1321.0,1,
3.0,1,-10,453857,457494,793,459498,1866.0,1,
4.0,1,-100,461377,464057,1759,466061,2291.0,1,
2.0,1,-5,468365,471288,1467,473292,2991.0,1,
2.0,1,495,574457,577101,1789,579105,2658.0,1,
1.0,1,5,581776,584796,1758,586800,775.0,1,
2.0,1,-5,587588,590216,1203,592220,2112.0,1,
3.0,1,-10,594346,597238,1251,599242,1501.0,1,
3.0,1,-10,600756,603604,1449,605608,1977.0,1,
