Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,61431,63948,2516,65950,519.0,2,
3.0,1,100,66477,70120,1908,72122,1454.0,2,
1.0,1,5,73583,76261,1117,78263,1381.0,2,
4.0,1,-100,79651,82265,856,84267,2868.0,2,
4.0,1,10,87143,91056,479,93058,3060.0,2,
4.0,1,10,96125,99259,1482,101261,942.0,2,
3.0,1,-10,102210,104937,1625,106939,2101.0,2,
1.0,1,5,109047,111960,995,113962,590.0,2,
2.0,1,-5,114559,117135,1030,119137,3834.0,2,
1.0,1,5,122978,126717,818,128719,1607.0,2,
1.0,1,5,130333,133452,660,135454,3913.0,2,
2.0,1,-5,139374,141945,1507,143947,1017.0,2,
3.0,1,100,144972,147821,956,149823,922.0,2,
4.0,1,10,150752,153561,949,155563,1697.0,2,
4.0,1,-100,157267,160516,1100,162518,1420.0,2,
2.0,1,-5,163945,166717,1188,168719,595.0,2,
2.0,2,0,169322,171877,1652,173879,1076.0,2,
1.0,1,-495,174962,178762,1376,180764,1902.0,2,
3.0,1,100,182673,185704,2063,187706,1928.0,2,
1.0,2,0,189641,192403,1156,194405,1335.0,2,
1.0,1,5,195747,199967,1660,201969,507.0,2,
1.0,2,0,202483,205230,1276,207232,701.0,2,
1.0,1,5,207941,210899,993,212901,663.0,2,
4.0,1,-100,213571,216094,1482,218096,3555.0,2,
3.0,1,100,221658,224376,986,226378,2412.0,2,
1.0,2,0,228797,231473,1409,233475,592.0,2,
1.0,1,5,234074,237263,1019,239265,1321.0,2,
3.0,1,-10,240594,244228,2059,246230,1866.0,2,
4.0,1,10,248103,250781,1800,252783,2291.0,2,
2.0,1,-5,255081,258000,2359,260001,2991.0,2,
2.0,1,495,337933,340575,1933,342577,2658.0,2,
1.0,1,5,345242,348259,2149,350261,775.0,2,
2.0,1,-5,351043,353668,1092,355670,2112.0,2,
3.0,1,-10,357789,360679,628,362681,1501.0,2,
3.0,2,0,364189,367036,734,369038,1977.0,2,
2.0,1,-5,371022,374261,1177,376263,924.0,2,
2.0,1,-5,377194,380312,757,382314,709.0,2,
1.0,2,0,383031,385860,1339,387862,2195.0,2,
3.0,1,-10,390064,392896,705,394898,3069.0,2,
3.0,2,0,397974,400812,2750,402814,1144.0,2,
4.0,1,-100,403965,407557,922,409559,1865.0,2,
1.0,1,5,411431,414700,1854,416702,1062.0,2,
4.0,1,-100,417771,420281,1833,422283,808.0,2,
3.0,1,100,423098,426452,1385,428454,776.0,2,
1.0,1,5,429237,432765,1371,434767,1752.0,2,
1.0,1,5,436526,439273,1350,441275,2352.0,2,
1.0,1,5,443634,446457,1475,448459,3747.0,2,
1.0,1,5,452214,455014,1273,457016,2964.0,2,
1.0,2,0,459988,463995,1813,465997,3776.0,2,
3.0,1,-10,469780,472299,1234,474301,895.0,2,
4.0,1,10,475203,478393,910,480395,1167.0,2,
1.0,0,0,481569,484090,2520,486092,3746.0,2,
3.0,1,100,489845,492495,755,494497,1131.0,2,
1.0,1,5,495636,499164,935,501166,2179.0,2,
4.0,1,-100,503352,506054,1345,508056,1215.0,2,
3.0,1,-10,509279,511915,1212,513917,2711.0,2,
1.0,1,-495,516635,520388,847,522390,2474.0,2,
1.0,1,5,524871,527427,792,529429,743.0,2,
4.0,0,0,530179,533155,2975,535157,3203.0,2,
3.0,1,-10,538368,541527,927,543529,1397.0,2,
3.0,1,-10,607117,609630,1315,611632,3892.0,2,
4.0,1,10,615531,618163,801,620165,3604.0,2,
1.0,1,5,623776,626427,1112,628429,2096.0,2,
3.0,1,100,630532,633125,596,635127,1142.0,2,
4.0,1,10,636276,640529,617,642531,904.0,2,
1.0,1,5,643442,646066,827,648068,2617.0,2,
2.0,1,-5,650692,654049,705,656051,1534.0,2,
3.0,1,-10,657592,660721,629,662723,738.0,2,
4.0,1,-100,663468,666503,948,668505,1949.0,2,
2.0,1,-5,670461,674493,938,676495,3888.0,2,
1.0,1,5,680390,683003,860,685005,846.0,2,
1.0,1,5,685858,689360,1161,691362,993.0,2,
4.0,1,-100,692363,694996,1385,696998,2966.0,2,
4.0,1,-100,699971,704856,1657,706858,3919.0,2,
2.0,1,-5,710784,713783,1247,715785,3413.0,2,
4.0,1,-100,719206,723410,1448,725412,1954.0,2,
4.0,2,0,727374,729911,1998,731913,1361.0,2,
1.0,1,5,733281,736140,1244,738142,3175.0,2,
3.0,1,100,741324,743943,1233,745945,3801.0,2,
2.0,1,-5,749754,752574,2153,754576,1205.0,2,
1.0,1,-495,755788,759313,1607,761315,1969.0,2,
1.0,1,5,763292,766691,1618,768693,2101.0,2,
2.0,1,-5,770801,773398,1000,775400,537.0,2,
2.0,2,0,775944,778792,1112,780794,888.0,2,
4.0,1,10,781690,784726,840,786728,1331.0,2,
4.0,1,10,788066,791260,1450,793262,3075.0,2,
4.0,1,10,796344,799041,1701,801043,2435.0,2,
1.0,0,0,803485,806166,2680,808168,1012.0,2,
3.0,1,-10,809188,812087,797,814089,1476.0,2,
4.0,2,0,815572,818141,1459,820143,2546.0,2,
2.0,1,-5,882954,886288,1262,888290,562.0,2,
3.0,1,100,888859,891541,740,893543,1980.0,2,
1.0,1,5,895530,898094,1001,900096,1348.0,2,
4.0,1,10,901452,904258,833,906260,597.0,2,
3.0,1,100,906864,909728,1006,911730,1862.0,2,
1.0,1,5,913599,916297,1797,918299,2445.0,2,
4.0,1,-100,920751,923813,1546,925815,2740.0,2,
3.0,1,100,928562,931826,1159,933828,1414.0,2,
4.0,1,10,935249,937863,2006,939865,2796.0,2,
3.0,1,100,942668,945332,948,947334,3059.0,2,
3.0,0,0,950400,953333,2932,955335,1357.0,2,
