Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,116274,118791,2516,120793,519.0,1,
3.0,1,100,121320,124963,1313,126965,1454.0,1,
1.0,1,5,128426,131103,1241,133105,1381.0,1,
4.0,1,-100,134493,137106,907,139108,2868.0,1,
4.0,2,0,141983,145896,1067,147898,3060.0,1,
4.0,2,0,150965,154100,770,156102,942.0,1,
3.0,1,-10,157052,159780,747,161782,2101.0,1,
1.0,1,5,163890,166802,1241,168804,590.0,1,
2.0,1,-5,169401,171976,1536,173978,3834.0,1,
1.0,1,5,177819,181557,2089,183559,1607.0,1,
1.0,1,5,185173,188293,704,190295,3913.0,1,
2.0,2,0,194216,196788,933,198790,1017.0,1,
3.0,1,100,199814,202662,1559,204664,922.0,1,
4.0,2,0,205593,208401,743,210403,1697.0,1,
4.0,2,0,212107,215355,1004,217357,1420.0,1,
2.0,2,0,218785,221558,2401,223560,595.0,1,
2.0,2,0,224162,226717,643,228719,1076.0,1,
1.0,1,-495,229802,233602,555,235604,1902.0,1,
3.0,1,100,237513,240543,987,242545,1928.0,1,
1.0,0,0,244480,247241,2760,249243,1335.0,1,
1.0,2,0,250586,254805,1071,256807,507.0,1,
1.0,2,0,257321,260069,787,262071,701.0,1,
1.0,2,0,262779,265738,693,267740,663.0,1,
4.0,0,0,268410,270933,2522,272936,3555.0,1,
3.0,1,100,276499,279216,1115,281218,2412.0,1,
1.0,2,0,283637,286312,2358,288314,592.0,1,
1.0,2,0,288913,292102,1652,294104,1321.0,1,
3.0,1,-10,295432,299067,855,301069,1866.0,1,
4.0,2,0,302942,305620,555,307622,2291.0,1,
2.0,1,-5,309921,312841,1026,314843,2991.0,1,
2.0,0,0,402364,405005,2640,407007,2658.0,1,
1.0,1,5,409672,412690,1074,414692,775.0,1,
2.0,2,0,415474,418100,1467,420102,2112.0,1,
3.0,1,-10,422221,425111,649,427113,1501.0,1,
3.0,2,0,428622,431468,565,433470,1977.0,1,
2.0,1,-5,435454,438693,776,440695,924.0,1,
2.0,2,0,441626,444744,1043,446746,709.0,1,
1.0,1,5,447462,450291,889,452293,2195.0,1,
3.0,2,0,454495,457327,945,459329,3069.0,1,
3.0,2,0,462406,465243,1391,467245,1144.0,1,
4.0,1,10,468397,471988,1098,473990,1865.0,1,
1.0,1,5,475862,479131,751,481133,1062.0,1,
4.0,1,10,482202,484713,1119,486715,808.0,1,
3.0,2,0,487530,490885,1310,492887,776.0,1,
1.0,1,5,493670,497198,903,499200,1752.0,1,
1.0,0,0,500959,503705,2745,505707,2352.0,1,
1.0,1,5,508066,510888,590,512890,3747.0,1,
1.0,1,5,516644,519445,848,521447,2964.0,1,
1.0,1,5,524419,528427,992,530429,3776.0,1,
3.0,2,0,534212,536731,874,538733,895.0,1,
4.0,2,0,539635,542824,975,544826,1167.0,1,
1.0,1,5,546000,548522,945,550524,3746.0,1,
3.0,2,0,554278,556929,864,558931,1131.0,1,
1.0,1,5,560069,563598,1322,565600,2179.0,1,
4.0,1,10,567786,570488,761,572490,1215.0,1,
3.0,2,0,573712,576347,703,578349,2711.0,1,
1.0,1,5,581067,584820,714,586822,2474.0,1,
1.0,1,-495,589303,591860,736,593862,743.0,1,
4.0,1,-100,594612,597589,2389,599591,3203.0,1,
3.0,1,-10,602801,605960,1122,607962,1397.0,1,
3.0,0,0,777853,780366,2512,782368,3892.0,1,
4.0,1,-100,786267,788898,1166,790900,3604.0,1,
1.0,1,5,794512,797162,1113,799164,2096.0,1,
3.0,1,100,801267,803859,1072,805861,1142.0,1,
4.0,2,0,807010,811264,1266,813266,904.0,1,
1.0,1,5,814177,816801,661,818803,2617.0,1,
2.0,1,-5,821428,824785,1255,826787,1534.0,1,
3.0,1,-10,828328,831456,1016,833458,738.0,1,
4.0,2,0,834203,837238,1152,839240,1949.0,1,
2.0,1,495,841196,845229,613,847231,3888.0,1,
1.0,1,5,851127,853741,786,855743,846.0,1,
1.0,1,5,856596,860097,1156,862099,993.0,1,
4.0,2,0,863099,865731,1664,867733,2966.0,1,
4.0,2,0,870706,875591,1154,877593,3919.0,1,
2.0,1,-5,881520,884520,2216,886522,3413.0,1,
4.0,2,0,889942,894147,842,896149,1954.0,1,
4.0,2,0,898111,900647,1533,902649,1361.0,1,
1.0,1,5,904017,906875,1765,908877,3175.0,1,
3.0,1,100,912059,914678,587,916680,3801.0,1,
2.0,2,0,920488,923309,2425,925311,1205.0,1,
1.0,1,5,926523,930049,488,932051,1969.0,1,
1.0,1,-495,934027,937426,784,939428,2101.0,1,
2.0,1,-5,941537,944134,2447,946136,537.0,1,
2.0,1,-5,946680,949529,1060,951531,888.0,1,
4.0,1,10,952426,955463,2867,957465,1331.0,1,
4.0,1,-100,958803,961998,634,964000,3075.0,1,
4.0,1,-100,967081,969778,1106,971780,2435.0,1,
1.0,1,5,974222,976903,1112,978905,1012.0,1,
3.0,1,-10,979924,982822,1328,984824,1476.0,1,
4.0,2,0,986307,988877,2033,990879,2546.0,1,
2.0,1,-5,1067942,1071276,1103,1073278,562.0,1,
3.0,1,-10,1073848,1076531,933,1078533,1980.0,1,
1.0,1,5,1080520,1083084,557,1085086,1348.0,1,
4.0,1,10,1086441,1089247,622,1091249,597.0,1,
3.0,2,0,1091854,1094719,1358,1096721,1862.0,1,
1.0,1,5,1098590,1101288,712,1103290,2445.0,1,
4.0,1,-100,1105742,1108804,1216,1110806,2740.0,1,
3.0,1,-10,1113553,1116817,809,1118819,1414.0,1,
4.0,1,10,1120240,1122854,1476,1124856,2796.0,1,
3.0,2,0,1127659,1130323,1467,1132325,3059.0,1,
3.0,1,100,1135391,1138325,1885,1140327,1357.0,1,
4.0,2,0,1141691,1145450,1863,1147452,3568.0,1,
3.0,2,0,1151027,1154355,1083,1156357,1388.0,1,
2.0,2,0,1157752,1160312,1243,1162314,692.0,1,
2.0,1,-5,1163013,1165591,1404,1167593,810.0,1,
1.0,1,5,1168410,1171401,609,1173403,2219.0,1,
2.0,2,0,1175629,1178396,1221,1180398,2414.0,1,
2.0,2,0,1182820,1185373,896,1187375,747.0,1,
2.0,1,-5,1188130,1190807,1242,1192809,2296.0,1,
2.0,2,0,1195112,1197896,874,1199898,1290.0,1,
1.0,1,5,1201195,1205719,796,1207721,3187.0,1,
1.0,1,5,1210915,1213704,793,1215706,1427.0,1,
4.0,2,0,1217140,1219718,1730,1221720,991.0,1,
3.0,1,-10,1222719,1225620,802,1227622,1738.0,1,
1.0,1,5,1229367,1233011,815,1235013,854.0,1,
3.0,1,100,1235874,1239363,1689,1241365,1405.0,1,
2.0,2,0,1242778,1245377,1329,1247379,978.0,1,
4.0,0,0,1248364,1250866,2501,1252868,574.0,1,
4.0,2,0,1253449,1256338,626,1258340,1461.0,1,
4.0,2,0,1259808,1262378,589,1264380,2058.0,1,
1.0,1,5,1348632,1351950,809,1353952,2485.0,1,
2.0,1,-5,1356445,1359369,533,1361371,2870.0,1,
2.0,2,0,1364249,1366888,1104,1368890,2760.0,1,
4.0,1,10,1371657,1374250,984,1376252,2680.0,1,
4.0,2,0,1378940,1383103,1765,1385105,1053.0,1,
4.0,1,-100,1386165,1389520,856,1391522,3218.0,1,
4.0,1,-100,1394748,1397777,962,1399779,790.0,1,
2.0,2,0,1400576,1403350,1058,1405352,2712.0,1,
4.0,2,0,1408071,1410892,1056,1412894,1602.0,1,
2.0,2,0,1414503,1418347,1959,1420349,1452.0,1,
3.0,1,-10,1421809,1424529,1377,1426531,999.0,1,
1.0,1,5,1427537,1430239,553,1432241,1212.0,1,
3.0,1,100,1433460,1436225,980,1438227,645.0,1,
1.0,1,-495,1438879,1441550,790,1443552,1335.0,1,
1.0,2,0,1444894,1447959,1443,1449961,693.0,1,
2.0,2,0,1450661,1453893,1162,1455895,643.0,1,
2.0,2,0,1456546,1459480,2097,1461482,549.0,1,
2.0,2,0,1462038,1465149,988,1467151,765.0,1,
3.0,1,100,1467923,1472148,1492,1474150,547.0,1,
4.0,0,0,1474704,1477573,2868,1479575,1579.0,1,
3.0,1,100,1481161,1484076,1017,1486078,3813.0,1,
1.0,1,5,1489899,1493584,1174,1495586,1929.0,1,
2.0,0,0,1497522,1500410,2887,1502412,2176.0,1,
3.0,2,0,1504595,1507138,1695,1509140,1940.0,1,
2.0,1,-5,1511087,1513663,1915,1515665,2698.0,1,
3.0,1,100,1518371,1520894,512,1522896,1632.0,1,
4.0,2,0,1524535,1527274,1357,1529276,1977.0,1,
2.0,2,0,1531260,1533917,854,1535919,1415.0,1,
1.0,1,5,1537341,1540323,859,1542325,863.0,1,
3.0,0,0,1543195,1545973,2777,1547975,694.0,1,
3.0,0,0,1636778,1639388,2609,1641390,662.0,1,
2.0,2,0,1642059,1644642,755,1646644,2710.0,1,
3.0,1,100,1649361,1652112,1570,1654114,2530.0,1,
2.0,1,-5,1656651,1659189,1684,1661191,2286.0,1,
2.0,2,0,1663484,1666453,2280,1668455,1409.0,1,
3.0,2,0,1669871,1673071,1158,1675073,2541.0,1,
1.0,1,5,1677621,1680693,768,1682695,2103.0,1,
2.0,2,0,1684805,1689632,1291,1691634,782.0,1,
2.0,2,0,1692423,1695545,913,1697547,2056.0,1,
4.0,1,-100,1699610,1702249,1085,1704251,1279.0,1,
3.0,1,100,1705537,1708371,1086,1710373,1065.0,1,
3.0,2,0,1711445,1714089,885,1716091,1396.0,1,
2.0,2,0,1717494,1720696,2466,1722698,706.0,1,
2.0,2,0,1723412,1726729,2198,1728731,3113.0,1,
4.0,1,-100,1731851,1734608,983,1736610,2939.0,1,
4.0,2,0,1739556,1742575,855,1744577,1779.0,1,
3.0,1,-10,1746363,1748878,885,1750880,1207.0,1,
2.0,2,0,1752094,1754831,2084,1756833,1708.0,1,
4.0,2,0,1758550,1761263,666,1763265,1714.0,1,
2.0,2,0,1764986,1767938,1085,1769940,1484.0,1,
2.0,2,0,1771431,1774466,789,1776468,2180.0,1,
2.0,1,495,1778655,1781247,1298,1783249,520.0,1,
4.0,2,0,1783776,1786687,913,1788689,2180.0,1,
1.0,1,5,1790876,1793473,904,1795475,600.0,1,
3.0,1,-10,1796082,1798609,1602,1800611,1003.0,1,
3.0,1,-10,1801621,1804958,754,1806960,3245.0,1,
3.0,1,-10,1810212,1813144,1532,1815146,1873.0,1,
4.0,2,0,1817026,1819799,588,1821801,1349.0,1,
4.0,1,10,1823157,1825711,1072,1827713,1781.0,1,
