Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,118775,121294,2516,123298,519.0,1,
3.0,1,100,123830,127475,1309,129479,1454.0,1,
1.0,1,5,130946,133625,2425,135629,1381.0,1,
4.0,1,-100,137023,139639,1482,141643,2868.0,1,
4.0,2,0,144524,148439,2112,150443,3060.0,1,
4.0,1,10,153516,156653,1231,158658,942.0,1,
3.0,0,0,159613,162342,2726,164346,2101.0,1,
1.0,1,5,166460,169374,1331,171378,590.0,1,
2.0,1,-5,171981,174559,2539,176563,3834.0,1,
1.0,1,5,180410,184151,1367,186155,1607.0,1,
1.0,2,0,187775,190897,1341,192901,3913.0,1,
2.0,2,0,196827,199401,1545,201405,1017.0,1,
3.0,1,-10,202435,205285,758,207289,922.0,1,
4.0,2,0,208225,211036,1295,213040,1697.0,1,
4.0,1,10,214750,218000,1390,220003,1420.0,1,
2.0,0,0,221436,224210,2771,226214,595.0,1,
2.0,1,-5,226822,229379,1241,231383,1076.0,1,
1.0,1,5,232473,236275,1160,238279,1902.0,1,
3.0,1,100,240195,243227,845,245231,1928.0,1,
1.0,1,-495,247173,249937,788,251941,1335.0,1,
1.0,2,0,253291,257513,1323,259517,507.0,1,
1.0,1,5,260037,262787,1924,264791,701.0,1,
1.0,2,0,265505,268466,2067,270470,663.0,1,
4.0,1,10,271147,273672,1831,275676,3555.0,1,
3.0,1,100,279244,281964,819,283968,2412.0,1,
1.0,2,0,286394,289072,1752,291077,592.0,1,
1.0,2,0,291682,294874,1656,296878,1321.0,1,
3.0,1,100,298213,301850,725,303854,1866.0,1,
4.0,2,0,305733,308412,1536,310416,2291.0,1,
2.0,2,0,312720,315642,1118,317646,2991.0,1,
2.0,0,0,406000,408643,2640,410647,2658.0,1,
1.0,1,5,413318,416337,799,418342,775.0,1,
2.0,1,-5,419130,421758,1897,423762,2112.0,1,
3.0,2,0,425887,428780,443,430784,1501.0,1,
3.0,1,-10,432298,435147,763,437151,1977.0,1,
2.0,2,0,439141,442382,1204,444386,924.0,1,
2.0,1,-5,445323,448443,1295,450447,709.0,1,
1.0,2,0,451169,453999,1147,456002,2195.0,1,
3.0,1,-10,458210,461045,505,463049,3069.0,1,
3.0,1,-10,466131,468971,1151,470975,1144.0,1,
4.0,2,0,472133,475727,1031,477731,1865.0,1,
1.0,2,0,479609,482880,1476,484884,1062.0,1,
4.0,1,-100,485959,488471,744,490475,808.0,1,
3.0,1,100,491296,494652,2833,496656,776.0,1,
1.0,2,0,497445,500976,3056,502980,1752.0,1,
1.0,0,0,504745,507493,2745,509497,2352.0,1,
