Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,97515,100032,2516,102034,519.0,1,
3.0,1,100,102561,106204,733,108206,1454.0,1,
1.0,1,5,109667,112345,1308,114347,1381.0,1,
4.0,1,-100,115735,118348,1080,120350,2868.0,1,
4.0,2,0,123226,127138,927,129140,3060.0,1,
4.0,2,0,132207,135342,3053,137344,942.0,1,
3.0,1,-10,138293,141021,1036,143023,2101.0,1,
1.0,1,5,145131,148044,928,150046,590.0,1,
2.0,1,-5,150643,153219,860,155221,3834.0,1,
1.0,1,5,159062,162800,1020,164802,1607.0,1,
1.0,1,5,166416,169535,840,171537,3913.0,1,
2.0,1,-5,175457,178029,1003,180031,1017.0,1,
3.0,1,100,181056,183905,1590,185907,922.0,1,
4.0,2,0,186836,189644,1012,191646,1697.0,1,
4.0,2,0,193350,196598,1878,198600,1420.0,1,
2.0,2,0,200027,202800,859,204802,595.0,1,
2.0,2,0,205404,207959,914,209961,1076.0,1,
1.0,1,-495,211045,214845,1057,216847,1902.0,1,
3.0,1,100,218757,221788,806,223790,1928.0,1,
1.0,2,0,225725,228486,1324,230488,1335.0,1,
1.0,2,0,231830,236049,719,238051,507.0,1,
1.0,2,0,238565,241313,1815,243315,701.0,1,
1.0,2,0,244023,246982,1093,248984,663.0,1,
4.0,2,0,249654,252178,1019,254180,3555.0,1,
3.0,1,100,257742,260460,959,262462,2412.0,1,
1.0,2,0,264881,267556,996,269558,592.0,1,
1.0,2,0,270157,273346,647,275348,1321.0,1,
3.0,1,-10,276676,280311,765,282313,1866.0,1,
4.0,2,0,284186,286864,844,288866,2291.0,1,
2.0,2,0,291164,294085,2193,296087,2991.0,1,
2.0,1,-5,373578,376219,1506,378221,2658.0,1,
1.0,1,5,380886,383903,1798,385905,775.0,1,
2.0,0,0,386687,389312,2624,391314,2112.0,1,
3.0,1,-10,393434,396325,914,398327,1501.0,1,
3.0,1,-10,399835,402682,1637,404684,1977.0,1,
2.0,1,-5,406668,409906,782,411908,924.0,1,
2.0,2,0,412840,415957,651,417959,709.0,1,
1.0,1,5,418675,421504,1268,423506,2195.0,1,
3.0,2,0,425708,428541,900,430543,3069.0,1,
3.0,2,0,433619,436457,1647,438459,1144.0,1,
4.0,1,10,439610,443201,1492,445203,1865.0,1,
1.0,1,5,447075,450343,807,452345,1062.0,1,
4.0,1,10,453415,455925,1159,457927,808.0,1,
3.0,2,0,458742,462096,1065,464098,776.0,1,
1.0,2,0,464881,468410,1780,470412,1752.0,1,
1.0,2,0,472171,474918,734,476920,2352.0,1,
1.0,2,0,479279,482101,1832,484103,3747.0,1,
1.0,2,0,487857,490657,1200,492659,2964.0,1,
1.0,2,0,495631,499638,2196,501640,3776.0,1,
3.0,1,100,505423,507943,2496,509945,895.0,1,
4.0,1,10,510847,514037,891,516039,1167.0,1,
1.0,2,0,517213,519734,1573,521736,3746.0,1,
3.0,1,-10,525489,528139,935,530141,1131.0,1,
1.0,2,0,531279,534808,2167,536810,2179.0,1,
4.0,1,-100,538996,541699,2569,543701,1215.0,1,
3.0,1,100,544924,547560,930,549562,2711.0,1,
1.0,2,0,552280,556032,892,558034,2474.0,1,
1.0,2,0,560515,563071,1205,565073,743.0,1,
4.0,2,0,565823,568799,2281,570801,3203.0,1,
3.0,1,-10,574012,577172,1795,579174,1397.0,1,
3.0,1,-10,638930,641443,1247,643445,3892.0,1,
4.0,1,-100,647344,649976,926,651978,3604.0,1,
1.0,1,5,655589,658240,1536,660242,2096.0,1,
3.0,1,-10,662345,664937,832,666939,1142.0,1,
4.0,2,0,668088,672341,1167,674343,904.0,1,
1.0,1,5,675254,677879,591,679881,2617.0,1,
2.0,1,495,682505,685863,550,687865,1534.0,1,
3.0,2,0,689406,692535,2797,694537,738.0,1,
4.0,2,0,695283,698317,2988,700319,1949.0,1,
2.0,1,-5,702275,706307,750,708309,3888.0,1,
1.0,2,0,712204,714818,1668,716820,846.0,1,
1.0,1,5,717673,721175,1152,723177,993.0,1,
4.0,2,0,724177,726810,990,728812,2966.0,1,
4.0,1,10,731785,736670,1133,738672,3919.0,1,
2.0,1,-5,742598,745597,705,747599,3413.0,1,
4.0,2,0,751019,755224,2840,757226,1954.0,1,
4.0,1,-100,759188,761725,1654,763727,1361.0,1,
1.0,1,5,765095,767954,1727,769956,3175.0,1,
3.0,2,0,773138,775756,1606,777758,3801.0,1,
2.0,1,-5,781567,784387,723,786389,1205.0,1,
1.0,1,5,787601,791126,1420,793128,1969.0,1,
1.0,1,5,795104,798504,849,800506,2101.0,1,
2.0,1,-5,802614,805211,1144,807213,537.0,1,
2.0,1,-5,807757,810605,691,812607,888.0,1,
4.0,1,-100,813503,816539,1317,818541,1331.0,1,
4.0,2,0,819879,823073,857,825075,3075.0,1,
4.0,2,0,828157,830855,929,832857,2435.0,1,
1.0,1,5,835299,837981,1248,839983,1012.0,1,
3.0,1,100,841002,843900,2757,845902,1476.0,1,
4.0,1,10,847385,849954,2052,851956,2546.0,1,
2.0,1,-5,905338,908672,864,910674,562.0,1,
3.0,1,-10,911243,913926,667,915928,1980.0,1,
1.0,1,-495,917915,920479,880,922481,1348.0,1,
4.0,1,-100,923836,926642,1843,928644,597.0,1,
3.0,1,100,929248,932112,1446,934114,1862.0,1,
1.0,1,5,935983,938681,1179,940683,2445.0,1,
4.0,2,0,943135,946197,2235,948199,2740.0,1,
3.0,1,-10,950946,954210,981,956212,1414.0,1,
4.0,2,0,957633,960247,1118,962249,2796.0,1,
3.0,1,100,965053,967716,1300,969718,3059.0,1,
3.0,1,100,972784,975718,699,977720,1357.0,1,
4.0,2,0,979084,982844,2343,984846,3568.0,1,
3.0,2,0,988421,991749,2236,993751,1388.0,1,
2.0,1,-5,995146,997706,1943,999708,692.0,1,
2.0,1,-5,1000407,1002985,623,1004987,810.0,1,
1.0,1,5,1005804,1008795,1920,1010797,2219.0,1,
2.0,1,-5,1013023,1015790,1871,1017792,2414.0,1,
2.0,2,0,1020213,1022766,1702,1024768,747.0,1,
2.0,1,495,1025523,1028200,1567,1030202,2296.0,1,
2.0,2,0,1032505,1035289,1125,1037291,1290.0,1,
1.0,1,5,1038588,1043111,1172,1045113,3187.0,1,
1.0,2,0,1048307,1051096,709,1053098,1427.0,1,
4.0,2,0,1054533,1057112,1308,1059114,991.0,1,
3.0,1,100,1060112,1063014,1313,1065016,1738.0,1,
1.0,2,0,1066761,1070405,1026,1072407,854.0,1,
3.0,1,100,1073268,1076757,932,1078759,1405.0,1,
2.0,2,0,1080171,1082770,1421,1084772,978.0,1,
4.0,2,0,1085757,1088260,1255,1090262,574.0,1,
4.0,2,0,1090843,1093732,1625,1095734,1461.0,1,
4.0,2,0,1097202,1099772,2295,1101774,2058.0,1,
1.0,2,0,1165440,1168758,1215,1170760,2485.0,1,
2.0,1,-5,1173252,1176175,1448,1178177,2870.0,1,
2.0,1,-5,1181055,1183693,624,1185695,2760.0,1,
4.0,2,0,1188462,1191056,1055,1193058,2680.0,1,
4.0,2,0,1195745,1199909,2069,1201911,1053.0,1,
4.0,1,10,1202973,1206327,779,1208329,3218.0,1,
4.0,1,10,1211554,1214582,931,1216584,790.0,1,
2.0,1,-5,1217381,1220155,952,1222157,2712.0,1,
4.0,1,-100,1224876,1227698,635,1229700,1602.0,1,
2.0,1,-5,1231309,1235153,856,1237155,1452.0,1,
3.0,1,100,1238615,1241334,697,1243336,999.0,1,
1.0,2,0,1244342,1247043,2049,1249045,1212.0,1,
3.0,1,100,1250264,1253028,631,1255030,645.0,1,
1.0,2,0,1255682,1258353,866,1260355,1335.0,1,
1.0,2,0,1261697,1264763,1963,1266765,693.0,1,
2.0,1,-5,1267466,1270698,740,1272700,643.0,1,
2.0,2,0,1273350,1276284,478,1278286,549.0,1,
2.0,1,-5,1278842,1281952,442,1283954,765.0,1,
3.0,1,-10,1284727,1288951,1123,1290953,547.0,1,
4.0,1,-100,1291507,1294376,1256,1296378,1579.0,1,
3.0,1,-10,1297965,1300881,599,1302883,3813.0,1,
1.0,2,0,1306703,1310388,2061,1312390,1929.0,1,
2.0,1,-5,1314326,1317214,981,1319216,2176.0,1,
3.0,1,-10,1321399,1323941,983,1325943,1940.0,1,
2.0,1,-5,1327891,1330466,1724,1332468,2698.0,1,
3.0,1,-10,1335173,1337697,1044,1339699,1632.0,1,
4.0,1,-100,1341338,1344078,1690,1346080,1977.0,1,
2.0,1,-5,1348064,1350721,1895,1352723,1415.0,1,
1.0,1,5,1354145,1357126,961,1359128,863.0,1,
3.0,1,-10,1359998,1362776,806,1364778,694.0,1,
3.0,1,100,1425734,1428345,802,1430347,662.0,1,
2.0,1,-5,1431017,1433599,542,1435601,2710.0,1,
3.0,1,-10,1438318,1441069,746,1443071,2530.0,1,
2.0,1,-5,1445608,1448147,737,1450149,2286.0,1,
2.0,1,495,1452442,1455412,499,1457414,1409.0,1,
3.0,1,-10,1458831,1462030,760,1464032,2541.0,1,
1.0,1,5,1466580,1469651,953,1471653,2103.0,1,
2.0,1,-5,1473763,1478590,823,1480592,782.0,1,
2.0,1,-5,1481381,1484504,2604,1486506,2056.0,1,
4.0,2,0,1488569,1491209,1843,1493211,1279.0,1,
3.0,1,-10,1494497,1497330,900,1499332,1065.0,1,
3.0,1,100,1500404,1503047,864,1505049,1396.0,1,
2.0,1,-5,1506453,1509654,1591,1511656,706.0,1,
2.0,1,-5,1512369,1515685,752,1517687,3113.0,1,
4.0,2,0,1520807,1523565,1500,1525567,2939.0,1,
4.0,2,0,1528513,1531533,1345,1533535,1779.0,1,
3.0,1,-10,1535321,1537836,725,1539838,1207.0,1,
2.0,1,-5,1541052,1543788,788,1545790,1708.0,1,
4.0,2,0,1547506,1550219,1086,1552221,1714.0,1,
2.0,1,-5,1553942,1556895,860,1558897,1484.0,1,
2.0,1,495,1560388,1563424,799,1565426,2180.0,1,
2.0,2,0,1567613,1570205,2331,1572207,520.0,1,
4.0,2,0,1572735,1575645,898,1577647,2180.0,1,
1.0,1,5,1579834,1582430,2176,1584432,600.0,1,
3.0,1,100,1585039,1587565,817,1589567,1003.0,1,
3.0,2,0,1590577,1593915,1259,1595917,3245.0,1,
3.0,2,0,1599169,1602102,621,1604104,1873.0,1,
4.0,2,0,1605984,1608756,1747,1610758,1349.0,1,
4.0,1,-100,1612114,1614667,1175,1616669,1781.0,1,
3.0,1,100,1618457,1621507,1202,1623509,1000.0,1,
